Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-09 08:59:03.076348459 +0000 UTC m=+13.497424673,1000,43,2.80468ms,15.879792ms,158.167µs,356.54688393283647,66.19225ms
2024-01-09 08:59:03.10712275 +0000 UTC m=+13.528198965,1000,44,1.251136ms,6.448ms,153.75µs,799.2733332957195,29.752125ms
2024-01-09 08:59:03.130411167 +0000 UTC m=+13.551487382,1000,45,984.021µs,2.328583ms,195.75µs,1016.237785747862,22.5885ms
2024-01-09 08:59:03.150875959 +0000 UTC m=+13.571952174,1000,46,856.919µs,1.953875ms,221.416µs,1166.970676726097,19.683667ms
2024-01-09 08:59:03.173615751 +0000 UTC m=+13.594691965,1000,47,1.002855ms,2.269792ms,226.458µs,997.1523144715903,21.9915ms
2024-01-09 08:59:03.193035501 +0000 UTC m=+13.614111715,1000,48,854.271µs,2.751959ms,146.125µs,1170.5877033308645,18.762666ms
2024-01-09 08:59:03.218289584 +0000 UTC m=+13.639365799,1000,49,1.128134ms,4.182583ms,277.708µs,886.4191282156515,24.213833ms
2024-01-09 08:59:03.236968084 +0000 UTC m=+13.658044257,1000,50,862.659µs,2.48625ms,199.5µs,1159.2056882900101,17.941417ms
2024-01-09 08:59:03.262866334 +0000 UTC m=+13.683942549,1000,51,1.23044ms,4.031292ms,304.917µs,812.7170987312276,24.998042ms
2024-01-09 08:59:03.281621292 +0000 UTC m=+13.702697465,1000,52,887.765µs,2.054375ms,194.416µs,1126.4236288136406,17.764666ms
2024-01-09 08:59:03.299013167 +0000 UTC m=+13.720089382,1000,53,842.867µs,3.878ms,191.5µs,1186.4254332036412,16.751125ms
2024-01-09 08:59:03.317012834 +0000 UTC m=+13.738089049,1000,54,896.648µs,2.669167ms,209.291µs,1115.2642548222864,17.37625ms
2024-01-09 08:59:03.337728042 +0000 UTC m=+13.758804257,1000,55,1.070982ms,4.232708ms,262.25µs,933.7217468894838,20.074417ms
2024-01-09 08:59:03.355376876 +0000 UTC m=+13.776453090,1000,56,908.25µs,2.398125ms,283.042µs,1101.0173874097143,16.946583ms
2024-01-09 08:59:03.372871417 +0000 UTC m=+13.793947632,1000,57,919.026µs,2.610917ms,236.875µs,1088.10840512406,16.789291ms
2024-01-09 08:59:03.390551501 +0000 UTC m=+13.811627715,1000,58,956.526µs,2.960334ms,249.917µs,1045.4497081112256,17.035625ms
2024-01-09 08:59:03.412043626 +0000 UTC m=+13.833119840,1000,59,1.175418ms,4.097166ms,121.208µs,850.760805441526,20.585334ms
2024-01-09 08:59:03.431124584 +0000 UTC m=+13.852200799,1000,60,1.032177ms,2.604917ms,244.209µs,968.825938575269,18.041333ms
2024-01-09 08:59:03.448658626 +0000 UTC m=+13.869734799,1000,61,949.243µs,3.581917ms,180µs,1053.4702510498935,16.635833ms
2024-01-09 08:59:03.467453834 +0000 UTC m=+13.888530049,1000,62,1.019263ms,3.66875ms,216.292µs,981.1009407331502,17.27875ms
2024-01-09 08:59:03.494000792 +0000 UTC m=+13.915077007,1000,63,1.57087ms,6.436542ms,220.959µs,636.5897092772971,25.740792ms
2024-01-09 08:59:03.523611834 +0000 UTC m=+13.944688090,1000,64,1.77611ms,4.881167ms,188.459µs,563.0280728972625,28.666041ms
2024-01-09 08:59:03.541693459 +0000 UTC m=+13.962769674,1000,65,1.077137ms,3.0635ms,159.541µs,928.3864345106289,17.285042ms
2024-01-09 08:59:03.558129376 +0000 UTC m=+13.979205590,1000,66,1.010493ms,2.667042ms,301.208µs,989.6152222922253,15.86525ms
2024-01-09 08:59:03.579297709 +0000 UTC m=+14.000373882,1000,67,1.29027ms,4.092292ms,117.167µs,775.0310593503277,20.338042ms
2024-01-09 08:59:03.597214126 +0000 UTC m=+14.018290340,1000,68,1.107828ms,2.697291ms,121.125µs,902.6667031981899,17.137417ms
2024-01-09 08:59:03.613629126 +0000 UTC m=+14.034705340,1000,69,1.044907ms,2.429333ms,340.875µs,957.0223750941266,15.652542ms
