Timestamp                                               ,Total Requests ,Concurrent Requests ,Average Latency ,Max Latency ,Min Latency ,Avg. Throughput req/s ,Time Elapsed
2024-01-06 15:30:44.156021667 +0000 UTC m=+15.924132049 ,          1000 ,                 35 ,19.801µs        ,1.9665ms    ,114.959µs   ,   50501.862256170694 ,19.80125ms
2024-01-06 15:30:44.176733792 +0000 UTC m=+15.944844132 ,          1000 ,                 36 ,19.77µs         ,2.156333ms  ,158.334µs   ,   50579.66317181426  ,19.770792ms
2024-01-06 15:30:44.197889042 +0000 UTC m=+15.965999424 ,          1000 ,                 37 ,20.424µs        ,2.236041ms  ,134.041µs   ,   48961.506855002655 ,20.424208ms
2024-01-06 15:30:44.217144792 +0000 UTC m=+15.985255174 ,          1000 ,                 38 ,18.643µs        ,2.090666ms  ,180.334µs   ,   53638.83726448796  ,18.643208ms
2024-01-06 15:30:44.236924126 +0000 UTC m=+16.005034466 ,          1000 ,                 39 ,18.732µs        ,2.215334ms  ,224.917µs   ,   53382.20866005692  ,18.732833ms
2024-01-06 15:30:44.257274709 +0000 UTC m=+16.025385091 ,          1000 ,                 40 ,19.549µs        ,2.0065ms    ,157.166µs   ,   51153.074706456806 ,19.549167ms
2024-01-06 15:30:44.278381709 +0000 UTC m=+16.046492091 ,          1000 ,                 41 ,20.276µs        ,1.818667ms  ,244µs       ,   49317.56815071449  ,20.27675ms
2024-01-06 15:30:44.299636792 +0000 UTC m=+16.067747174 ,          1000 ,                 42 ,20.364µs        ,3.661625ms  ,149.833µs   ,   49105.06027646149  ,20.3645ms
2024-01-06 15:30:44.318994251 +0000 UTC m=+16.087104632 ,          1000 ,                 43 ,18.534µs        ,2.465583ms  ,177.833µs   ,   53953.19366218308  ,18.534584ms
2024-01-06 15:30:44.339033584 +0000 UTC m=+16.107143966 ,          1000 ,                 44 ,19.145µs        ,2.0135ms    ,139.417µs   ,   52232.16507913095  ,19.145291ms
2024-01-06 15:30:44.359034042 +0000 UTC m=+16.127144424 ,          1000 ,                 45 ,19.323µs        ,2.889666ms  ,188.625µs   ,   51751.01633820987  ,19.323292ms
2024-01-06 15:30:44.376314751 +0000 UTC m=+16.144425132 ,          1000 ,                 46 ,16.68µs         ,2.083666ms  ,198.083µs   ,   59951.13982104584  ,16.68025ms
2024-01-06 15:30:44.393688209 +0000 UTC m=+16.161798591 ,          1000 ,                 47 ,16.665µs        ,1.902291ms  ,191.792µs   ,   60003.901453672515 ,16.665583ms
2024-01-06 15:30:44.410592417 +0000 UTC m=+16.178702799 ,          1000 ,                 48 ,16.01µs         ,2.153083ms  ,154.084µs   ,   62457.70832425093  ,16.010834ms
