Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-29 15:51:29.232840251 +0000 UTC m=+18.784181377,0,0,0,0,0,0,0
2024-01-29 15:52:00.560615051 +0000 UTC m=+50.111956180,100000,1,309.119µs,10.15781ms,175.555µs,3234.998458359705,31.324071485s
2024-01-29 15:52:19.118192646 +0000 UTC m=+68.669533772,100000,2,365.666µs,3.510069ms,165.5µs,2734.735430812227,18.553422741s
2024-01-29 15:52:33.197353116 +0000 UTC m=+82.748694250,100000,3,416.141µs,3.616407ms,164.575µs,2403.031007603364,14.074235516s
2024-01-29 15:52:44.261136484 +0000 UTC m=+93.812477613,100000,4,435.781µs,5.147494ms,172.57µs,2294.7282310192168,11.059191641s
2024-01-29 15:52:54.056525366 +0000 UTC m=+103.607866493,100000,5,482.433µs,4.269935ms,174.455µs,2072.8236497053076,9.791870099s
2024-01-29 15:53:02.71154691 +0000 UTC m=+112.262888039,100000,6,511.383µs,3.66147ms,159.664µs,1955.479766697717,8.651489173s
2024-01-29 15:53:10.584721947 +0000 UTC m=+120.136063073,100000,7,542.458µs,3.048941ms,158.618µs,1843.459748438966,7.869473893s
2024-01-29 15:53:17.951416149 +0000 UTC m=+127.502757275,100000,8,580.261µs,3.60916ms,171.795µs,1723.3618385038892,7.363163481s
2024-01-29 15:53:24.981510586 +0000 UTC m=+134.532851712,100000,9,622.512µs,4.525304ms,172.016µs,1606.3946754464707,7.026047975s
2024-01-29 15:53:31.548548881 +0000 UTC m=+141.099890027,100000,10,646.093µs,4.476315ms,189.13µs,1547.7647001746193,6.563543389s
2024-01-29 15:53:37.753382349 +0000 UTC m=+147.304723475,100000,11,671.244µs,3.765313ms,189.902µs,1489.7695581558469,6.199668404s
2024-01-29 15:53:43.712575913 +0000 UTC m=+153.263917039,100000,12,703.359µs,6.214295ms,187.223µs,1421.7481235502257,5.955684444s
2024-01-29 15:53:49.367925082 +0000 UTC m=+158.919266206,100000,13,722.118µs,6.109698ms,194.132µs,1384.8143237388836,5.650036919s
2024-01-29 15:53:54.82740214 +0000 UTC m=+164.378743266,100000,14,750.649µs,4.260008ms,214.974µs,1332.179674829278,5.455948201s
2024-01-29 15:54:00.109057786 +0000 UTC m=+169.660398912,100000,15,777.638µs,3.798249ms,180.62µs,1285.9442697411682,5.278076565s
2024-01-29 15:54:05.152975236 +0000 UTC m=+174.704316362,100000,16,792.104µs,4.708536ms,189.196µs,1262.4591782262426,5.039256431s
2024-01-29 15:54:10.035225665 +0000 UTC m=+179.586566795,100000,17,814.268µs,5.303892ms,206.249µs,1228.0966276919526,4.878580244s
2024-01-29 15:54:14.895104214 +0000 UTC m=+184.446445345,100000,18,857.538µs,14.808693ms,201.767µs,1166.1290467966655,4.854503348s
2024-01-29 15:54:19.626749455 +0000 UTC m=+189.178090581,100000,19,879.786µs,4.864698ms,218.967µs,1136.6397102750554,4.728134521s
2024-01-29 15:54:24.208722302 +0000 UTC m=+193.760063413,100000,20,896.59µs,12.079294ms,213.717µs,1115.336935220954,4.578443695s
2024-01-29 15:54:28.641609707 +0000 UTC m=+198.192950836,100000,21,911.415µs,4.664157ms,193.27µs,1097.1940007022358,4.429330923s
2024-01-29 15:54:33.02673547 +0000 UTC m=+202.578076602,100000,22,944.005µs,5.473372ms,172.898µs,1059.3163042426934,4.381565133s
2024-01-29 15:54:37.280860177 +0000 UTC m=+206.832201315,100000,23,955.85µs,4.519358ms,221.612µs,1046.1885402638177,4.248514483s
2024-01-29 15:54:41.428531505 +0000 UTC m=+210.979872635,100000,24,973.822µs,5.540933ms,212.988µs,1026.8816018835278,4.144235214s
2024-01-29 15:54:45.508300033 +0000 UTC m=+215.059641159,100000,25,998.31µs,5.528387ms,202.196µs,1001.6928471885567,4.076178769s
2024-01-29 15:54:49.479876361 +0000 UTC m=+219.031217487,100000,26,1.009832ms,6.217635ms,224.174µs,990.2631753184017,3.967900324s
2024-01-29 15:54:53.477696805 +0000 UTC m=+223.029037935,100000,27,1.055754ms,4.60305ms,234.415µs,947.1900989477573,3.994231069s
2024-01-29 15:54:57.349793458 +0000 UTC m=+226.901134586,100000,28,1.058358ms,5.192914ms,244.166µs,944.8595916666515,3.867976186s
2024-01-29 15:55:01.225772568 +0000 UTC m=+230.777113694,100000,29,1.099073ms,5.902861ms,232.124µs,909.8568551445321,3.872395312s
2024-01-29 15:55:05.051937065 +0000 UTC m=+234.603278191,100000,30,1.121331ms,5.634807ms,213.134µs,891.7972585763358,3.822570757s
2024-01-29 15:55:08.825276183 +0000 UTC m=+238.376617310,100000,31,1.141334ms,7.091514ms,234.373µs,876.1672746171598,3.768106107s
2024-01-29 15:55:12.474627919 +0000 UTC m=+242.025969051,100000,32,1.139286ms,5.980877ms,220.093µs,877.7425570435983,3.645755738s
2024-01-29 15:55:16.209052796 +0000 UTC m=+245.760393925,100000,33,1.200283ms,5.04143ms,233.495µs,833.1367598316994,3.730776449s
2024-01-29 15:55:19.885287273 +0000 UTC m=+249.436628399,100000,34,1.218513ms,6.616127ms,247.979µs,820.6721580508548,3.672695196s
2024-01-29 15:55:23.457147874 +0000 UTC m=+253.008489003,100000,35,1.22092ms,5.479151ms,212.529µs,819.0542519200944,3.568172197s
2024-01-29 15:55:27.065702421 +0000 UTC m=+256.617043548,100000,36,1.265986ms,6.243283ms,251.933µs,789.8975345490858,3.605019846s
2024-01-29 15:55:30.662896223 +0000 UTC m=+260.214237350,100000,37,1.295942ms,5.80807ms,230.217µs,771.639357661934,3.591564603s
2024-01-29 15:55:34.220959989 +0000 UTC m=+263.772301115,100000,38,1.317125ms,6.516978ms,220.988µs,759.2291724375995,3.554513699s
2024-01-29 15:55:37.731239386 +0000 UTC m=+267.282580514,100000,39,1.335434ms,6.594185ms,237.012µs,748.8200058909264,3.506733172s
2024-01-29 15:55:41.231615192 +0000 UTC m=+270.782956323,100000,40,1.362819ms,6.586827ms,257.233µs,733.7729218074273,3.496811581s
2024-01-29 15:55:44.658135616 +0000 UTC m=+274.209476742,100000,41,1.366817ms,5.998604ms,250.997µs,731.6264863044398,3.422760079s
2024-01-29 15:55:48.069903979 +0000 UTC m=+277.621245109,100000,42,1.392875ms,8.09556ms,242.046µs,717.9394924063591,3.406606688s
2024-01-29 15:55:51.443973258 +0000 UTC m=+280.995314387,100000,43,1.41283ms,6.779365ms,232.254µs,707.7989910321432,3.370295146s
2024-01-29 15:55:54.82306091 +0000 UTC m=+284.374402040,100000,44,1.446101ms,5.847538ms,267.115µs,691.5143155519905,3.375446304s
2024-01-29 15:55:58.201215337 +0000 UTC m=+287.752556463,100000,45,1.484219ms,6.61327ms,236.487µs,673.7548219017108,3.374690324s
2024-01-29 15:56:01.588141344 +0000 UTC m=+291.139482470,100000,46,1.517087ms,5.876798ms,257.638µs,659.1577985758204,3.383268435s
2024-01-29 15:56:04.931505902 +0000 UTC m=+294.482847032,100000,47,1.528362ms,6.840448ms,248.16µs,654.2950958993678,3.337870528s
2024-01-29 15:56:08.272077125 +0000 UTC m=+297.823418263,100000,48,1.558842ms,7.032298ms,240.853µs,641.5016758111764,3.33685401s
2024-01-29 15:56:11.575663764 +0000 UTC m=+301.127004890,100000,49,1.569706ms,6.466459ms,271.991µs,637.0616178500393,3.300045619s
2024-01-29 15:56:14.856109039 +0000 UTC m=+304.407450168,100000,50,1.59406ms,6.435223ms,228.222µs,627.3287586317367,3.27685514s
2024-01-29 15:56:18.099234243 +0000 UTC m=+307.650575370,100000,51,1.607834ms,8.287538ms,253.968µs,621.9544393784436,3.239571594s
2024-01-29 15:56:21.37557872 +0000 UTC m=+310.926919857,100000,52,1.656081ms,7.146494ms,249.248µs,603.8349548806177,3.272191383s
2024-01-29 15:56:24.603205047 +0000 UTC m=+314.154546173,100000,53,1.655524ms,6.880909ms,269.284µs,604.0381038497595,3.224056966s
2024-01-29 15:56:27.875888741 +0000 UTC m=+317.427229892,100000,54,1.720242ms,8.600889ms,274.12µs,581.3134016953236,3.267259354s
2024-01-29 15:56:31.122656818 +0000 UTC m=+320.673997945,100000,55,1.733046ms,9.428992ms,207.177µs,577.018570472691,3.242864347s
2024-01-29 15:56:34.300254538 +0000 UTC m=+323.851595670,100000,56,1.726619ms,7.055712ms,280.674µs,579.1662475240292,3.173922156s
2024-01-29 15:56:37.428197514 +0000 UTC m=+326.979538640,100000,57,1.733759ms,6.481246ms,281.188µs,576.7813603862846,3.122981958s
2024-01-29 15:56:40.542558976 +0000 UTC m=+330.093900105,100000,58,1.758785ms,7.202858ms,260.525µs,568.5740391651425,3.110831524s
2024-01-29 15:56:43.696523632 +0000 UTC m=+333.247864758,100000,59,1.808444ms,9.811225ms,306.873µs,552.9612981530498,3.150224839s
2024-01-29 15:56:46.814052098 +0000 UTC m=+336.365393224,100000,60,1.816935ms,9.737017ms,297.385µs,550.3771552481085,3.113727323s
2024-01-29 15:56:49.903601618 +0000 UTC m=+339.454942747,100000,61,1.829957ms,10.258652ms,302.767µs,546.4607047495035,3.085939127s
2024-01-29 15:56:52.945702683 +0000 UTC m=+342.497043811,100000,62,1.832808ms,8.734565ms,309.123µs,545.6107797303501,3.038454715s
2024-01-29 15:56:56.019464081 +0000 UTC m=+345.570805207,100000,63,1.884077ms,8.355692ms,317.18µs,530.763593983841,3.070119383s
2024-01-29 15:56:59.00517516 +0000 UTC m=+348.556516287,100000,64,1.852904ms,7.550021ms,297.664µs,539.6931287164946,2.98214516s
