Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-29 16:27:43.764075892 +0000 UTC m=+16.362691957,0,0,0,0,0,0,0
2024-01-29 16:28:18.336541078 +0000 UTC m=+50.935157148,100000,1,341.298µs,4.478536ms,186.222µs,2929.9900666832164,34.567797623s
2024-01-29 16:28:38.293026539 +0000 UTC m=+70.891642604,100000,2,393.668µs,4.775587ms,166.065µs,2540.207319806346,19.9530163s
2024-01-29 16:28:52.39835551 +0000 UTC m=+84.996971576,100000,3,417.159µs,3.571186ms,175.309µs,2397.1649222554497,14.101815575s
2024-01-29 16:29:03.792573509 +0000 UTC m=+96.391189574,100000,4,449.1µs,6.885017ms,172.785µs,2226.671154286945,11.390621865s
2024-01-29 16:29:13.786811896 +0000 UTC m=+106.385427962,100000,5,492.374µs,3.031583ms,182.787µs,2030.974526094979,9.990687859s
2024-01-29 16:29:22.688768997 +0000 UTC m=+115.287385062,100000,6,525.896µs,5.612314ms,182.487µs,1901.5130806727632,8.897125626s
2024-01-29 16:29:30.993068353 +0000 UTC m=+123.591684423,100000,7,572.555µs,4.40567ms,188.716µs,1746.556099621233,8.299814653s
2024-01-29 16:29:38.625008216 +0000 UTC m=+131.223624285,100000,8,601.553µs,4.169443ms,193.725µs,1662.3631073084955,7.628290308s
2024-01-29 16:29:45.844464105 +0000 UTC m=+138.443080170,100000,9,639.506µs,3.860362ms,183.683µs,1563.705726868011,7.215832462s
2024-01-29 16:29:52.785771961 +0000 UTC m=+145.384388026,100000,10,683.431µs,4.959832ms,188.052µs,1463.2045787810384,6.937821876s
2024-01-29 16:29:59.331494448 +0000 UTC m=+151.930110513,100000,11,708.635µs,5.420313ms,190.598µs,1411.162980621676,6.542052961s
2024-01-29 16:30:05.672229985 +0000 UTC m=+158.270846050,100000,12,748.083µs,5.059875ms,201.967µs,1336.7498158726648,6.334587608s
2024-01-29 16:30:11.556099975 +0000 UTC m=+164.154716043,100000,13,751.845µs,3.788557ms,213.521µs,1330.0599179922763,5.880003039s
2024-01-29 16:30:17.126640834 +0000 UTC m=+169.725256899,100000,14,766.488µs,5.056287ms,203.188µs,1304.6506065862256,5.567061106s
2024-01-29 16:30:22.604640621 +0000 UTC m=+175.203256686,100000,15,807.227µs,5.260116ms,230.737µs,1238.807815422831,5.472859869s
2024-01-29 16:30:27.899244207 +0000 UTC m=+180.497860272,100000,16,831.978µs,5.270623ms,213.643µs,1201.9541842919273,5.2910525s
2024-01-29 16:30:33.040168466 +0000 UTC m=+185.638784532,100000,17,857.65µs,6.102849ms,196.502µs,1165.9760500703078,5.136438659s
2024-01-29 16:30:37.982462682 +0000 UTC m=+190.581078747,100000,18,872.658µs,4.61646ms,227.835µs,1145.9231179661715,4.938756109s
2024-01-29 16:30:42.859886988 +0000 UTC m=+195.458503053,100000,19,908.469µs,5.351048ms,224.398µs,1100.7526887522095,4.87376145s
2024-01-29 16:30:47.556975822 +0000 UTC m=+200.155591887,100000,20,921.972µs,5.05206ms,220.329µs,1084.6310161567303,4.692768175s
2024-01-29 16:30:52.181866494 +0000 UTC m=+204.780482559,100000,21,951.708µs,5.714071ms,215.858µs,1050.741487882563,4.621293351s
2024-01-29 16:30:56.760596639 +0000 UTC m=+209.359212704,100000,22,987.66µs,5.502205ms,218.876µs,1012.4940033406209,4.57520234s
2024-01-29 16:31:01.2730994 +0000 UTC m=+213.871715476,100000,23,1.016859ms,4.844069ms,242.48µs,983.4196888544631,4.509063488s
2024-01-29 16:31:05.649085197 +0000 UTC m=+218.247701271,100000,24,1.030007ms,6.744819ms,209.746µs,970.8665241470745,4.371586814s
2024-01-29 16:31:10.007028449 +0000 UTC m=+222.605644514,100000,25,1.066043ms,7.302107ms,238.476µs,938.0476614801335,4.354254743s
2024-01-29 16:31:14.312791826 +0000 UTC m=+226.911407891,100000,26,1.097833ms,5.847716ms,224.701µs,910.8851314879765,4.302075482s
2024-01-29 16:31:18.491851801 +0000 UTC m=+231.090467868,100000,27,1.105288ms,6.51804ms,258.255µs,904.7408967726333,4.175578769s
2024-01-29 16:31:22.62766648 +0000 UTC m=+235.226282545,100000,28,1.134289ms,5.340171ms,213.198µs,881.6092071184798,4.132282377s
2024-01-29 16:31:26.750032682 +0000 UTC m=+239.348648746,100000,29,1.169306ms,6.013331ms,232.307µs,855.2074124930547,4.117033129s
2024-01-29 16:31:30.879700032 +0000 UTC m=+243.478316097,100000,30,1.211519ms,7.668113ms,243.524µs,825.4098363100642,4.126063656s
2024-01-29 16:31:34.871580242 +0000 UTC m=+247.470196307,100000,31,1.209965ms,6.464476ms,251.873µs,826.4696428432815,3.987757844s
2024-01-29 16:31:38.89053901 +0000 UTC m=+251.489155075,100000,32,1.258003ms,6.685824ms,219.61µs,794.9102869964705,4.015418386s
2024-01-29 16:31:42.780655526 +0000 UTC m=+255.379271598,100000,33,1.255076ms,6.628768ms,256.884µs,796.7640931349086,3.885518233s
2024-01-29 16:31:46.659520335 +0000 UTC m=+259.258136402,100000,34,1.289629ms,6.604127ms,233.754µs,775.4165136768464,3.875062289s
2024-01-29 16:31:50.497472527 +0000 UTC m=+263.096088592,100000,35,1.310812ms,5.880876ms,265.574µs,762.8857830578413,3.83437008s
2024-01-29 16:31:54.240584836 +0000 UTC m=+266.839200904,100000,36,1.318348ms,7.498465ms,251.347µs,758.5248928785356,3.73948304s
2024-01-29 16:31:57.958340828 +0000 UTC m=+270.556956892,100000,37,1.343878ms,5.758223ms,253.812µs,744.1150677301817,3.714028877s
