Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-29 16:54:07.800566964 +0000 UTC m=+546.026394726,100000,43,3.168623ms,20.64989ms,339.236µs,315.5944090288871,7.435107274s
2024-01-29 16:54:15.175357232 +0000 UTC m=+553.401184995,100000,44,3.214808ms,26.206568ms,349.906µs,311.0605636170345,7.371019233s
2024-01-29 16:54:22.522528375 +0000 UTC m=+560.748356134,100000,45,3.278389ms,27.47222ms,350.824µs,305.027825926139,7.34336272s
2024-01-29 16:54:29.833036185 +0000 UTC m=+568.058863943,100000,46,3.332176ms,21.425474ms,388.281µs,300.10412551747186,7.306270337s
2024-01-29 16:54:37.316292562 +0000 UTC m=+575.542120325,100000,47,3.486873ms,19.627014ms,379.915µs,286.7898903376273,7.478891815s
2024-01-29 16:54:44.506731946 +0000 UTC m=+582.732559705,100000,48,3.416622ms,20.715214ms,388.308µs,292.68673481075706,7.186833509s
2024-01-29 16:54:51.881988423 +0000 UTC m=+590.107816186,100000,49,3.577541ms,25.666425ms,417.924µs,279.5215370652982,7.369188717s
2024-01-29 16:54:59.089675016 +0000 UTC m=+597.315502779,100000,50,3.574589ms,29.707573ms,373.851µs,279.7523715460564,7.203771967s
2024-01-29 16:55:06.46428723 +0000 UTC m=+604.690114992,100000,51,3.730283ms,22.364333ms,387.618µs,268.07616132221165,7.370944325s
2024-01-29 16:55:13.76341355 +0000 UTC m=+611.989241309,100000,52,3.761704ms,25.063029ms,355.2µs,265.83695668654036,7.295553812s
2024-01-29 16:55:21.10876573 +0000 UTC m=+619.334593490,100000,53,3.857866ms,25.086486ms,384.359µs,259.21059905813155,7.340116597s
2024-01-29 16:55:28.440125859 +0000 UTC m=+626.665953618,100000,54,3.922087ms,23.39893ms,400.184µs,254.96624496626762,7.327259959s
2024-01-29 16:55:35.71846587 +0000 UTC m=+633.944293628,100000,55,3.967019ms,21.707342ms,371.157µs,252.07842253514372,7.274696755s
2024-01-29 16:55:43.027882975 +0000 UTC m=+641.253710747,100000,56,4.059309ms,24.960956ms,366.178µs,246.34730241148895,7.304190481s
2024-01-29 16:55:50.213163951 +0000 UTC m=+648.438991711,100000,57,4.061174ms,23.2039ms,365.503µs,246.23417484474095,7.18172772s
2024-01-29 16:55:57.281194135 +0000 UTC m=+655.507021898,100000,58,4.05974ms,21.136395ms,376.332µs,246.32116674427706,7.064374466s
2024-01-29 16:56:04.475102804 +0000 UTC m=+662.700930567,100000,59,4.207033ms,27.873057ms,389.899µs,237.6972080432444,7.190385776s
2024-01-29 16:56:11.802470237 +0000 UTC m=+670.028297996,100000,60,4.357567ms,23.50254ms,346.282µs,229.48584133565586,7.323641829s
2024-01-29 16:56:18.895736897 +0000 UTC m=+677.121564656,100000,61,4.286322ms,24.166066ms,414.452µs,233.30022309924223,7.089534241s
2024-01-29 16:56:27.903590273 +0000 UTC m=+686.129418036,100000,62,4.316018ms,23.963144ms,366.995µs,232.2710753649737,9.004181364s
2024-01-29 16:56:34.919996175 +0000 UTC m=+693.145823934,100000,63,4.380259ms,29.285792ms,413.537µs,228.29700189090295,7.011230009s
2024-01-29 16:56:42.723251501 +0000 UTC m=+700.949079260,100000,64,4.635467ms,367.105949ms,351.729µs,215.86612125493255,7.799726911s
2024-01-29 16:56:49.835765089 +0000 UTC m=+708.061592852,100000,65,4.582585ms,227.911859ms,345.157µs,218.217444545276,7.109003568s
2024-01-29 16:56:57.512684807 +0000 UTC m=+715.738512570,100000,66,5.026544ms,30.671381ms,341.88µs,198.943811674615,7.673070303s
2024-01-29 16:57:05.303895803 +0000 UTC m=+723.529723562,100000,67,5.177116ms,32.624546ms,409.08µs,193.15772240750397,7.787133037s
2024-01-29 16:57:13.290546608 +0000 UTC m=+731.516374367,100000,68,5.392613ms,29.813725ms,360.511µs,185.43884138086474,7.983112744s
2024-01-29 16:57:21.313769588 +0000 UTC m=+739.539597358,100000,69,5.491181ms,44.461192ms,416.257µs,182.11017830517775,8.01913408s
2024-01-29 16:57:29.322685075 +0000 UTC m=+747.548512834,100000,70,5.566322ms,40.003912ms,400.092µs,179.65182431829246,8.005342134s
2024-01-29 16:57:37.21841682 +0000 UTC m=+755.444244579,100000,71,5.568648ms,31.74404ms,420.33µs,179.5767887221988,7.892196768s
2024-01-29 16:57:45.119212689 +0000 UTC m=+763.345040448,100000,72,5.645668ms,41.05345ms,413.206µs,177.12694800764748,7.897269444s
2024-01-29 16:57:53.178140618 +0000 UTC m=+771.403968377,100000,73,5.837364ms,39.449886ms,420.052µs,171.3101986171095,8.05483498s
2024-01-29 16:58:01.276699987 +0000 UTC m=+779.502527746,100000,74,5.951503ms,32.454533ms,425.702µs,168.02477841370646,8.095009202s
2024-01-29 16:58:09.305684904 +0000 UTC m=+787.531512663,100000,75,5.979121ms,46.380912ms,424.977µs,167.24864677997778,8.025311496s
2024-01-29 16:58:17.220959485 +0000 UTC m=+795.446787245,100000,76,5.970531ms,45.517ms,400.651µs,167.4892784579139,7.911743849s
2024-01-29 16:58:25.158295108 +0000 UTC m=+803.384122870,100000,77,6.073851ms,35.474077ms,415.717µs,164.6401834838831,7.933592558s
2024-01-29 16:58:32.972709308 +0000 UTC m=+811.198537067,100000,78,6.056675ms,32.818549ms,403.863µs,165.10709053577057,7.810377626s
2024-01-29 16:58:41.025180728 +0000 UTC m=+819.251008488,100000,79,6.319933ms,38.369295ms,383.496µs,158.22950156575814,8.048934291s
2024-01-29 16:58:49.071686496 +0000 UTC m=+827.297514255,100000,80,6.390299ms,50.160021ms,408.376µs,156.4871869032354,8.042734625s
2024-01-29 16:58:57.134415905 +0000 UTC m=+835.360243664,100000,81,6.482848ms,38.774194ms,456.225µs,154.25319156581912,8.058849411s
2024-01-29 16:59:05.124136806 +0000 UTC m=+843.349964567,100000,82,6.503358ms,43.108846ms,480.769µs,153.7666970988508,7.986189381s
2024-01-29 16:59:13.170446263 +0000 UTC m=+851.396274089,100000,83,6.633945ms,38.936304ms,449.632µs,150.73985787006762,8.042729402s
2024-01-29 16:59:21.195739848 +0000 UTC m=+859.421567607,100000,84,6.690604ms,44.259741ms,398.567µs,149.4633214670572,8.021412968s
2024-01-29 16:59:29.303466958 +0000 UTC m=+867.529294717,100000,85,6.842323ms,47.596185ms,493.634µs,146.14919005343305,8.104047828s
2024-01-29 16:59:37.365060796 +0000 UTC m=+875.590888555,100000,86,6.886167ms,37.778118ms,459.073µs,145.21865098854926,8.058025475s
2024-01-29 16:59:45.383279667 +0000 UTC m=+883.609107426,100000,87,6.932091ms,41.100407ms,416.515µs,144.25659867291506,8.014548408s
2024-01-29 16:59:53.24577602 +0000 UTC m=+891.471603779,100000,88,6.870937ms,45.276037ms,459.853µs,145.54055529442894,7.858919549s
2024-01-29 17:00:01.334429932 +0000 UTC m=+899.560257677,100000,89,7.152194ms,44.788568ms,438.745µs,139.81721912630638,8.08454457s
2024-01-29 17:00:09.253858884 +0000 UTC m=+907.479686647,100000,90,7.07843ms,36.479552ms,429.854µs,141.27425531212737,7.915624239s
2024-01-29 17:00:17.105571511 +0000 UTC m=+915.331399274,100000,91,7.097893ms,42.979295ms,436.822µs,140.8868760658534,7.846560479s
2024-01-29 17:00:25.026227305 +0000 UTC m=+923.252055064,100000,92,7.237885ms,41.196721ms,425.751µs,138.16189590109346,7.917097989s
2024-01-29 17:00:33.385196665 +0000 UTC m=+931.611024435,100000,93,7.720894ms,63.210972ms,415.398µs,129.51866600865918,8.355173329s
2024-01-29 17:00:41.570886876 +0000 UTC m=+939.796714639,100000,94,7.645538ms,44.423722ms,517.7µs,130.7952362086757,8.181877191s
2024-01-29 17:00:49.653721443 +0000 UTC m=+947.879549202,100000,95,7.626069ms,55.089397ms,458.778µs,131.12914450394726,8.078704727s
2024-01-29 17:00:57.803443966 +0000 UTC m=+956.029271725,100000,96,7.774538ms,58.405248ms,418.677µs,128.6249985886524,8.14567921s
2024-01-29 17:01:05.892763006 +0000 UTC m=+964.118590774,100000,97,7.788564ms,42.878806ms,471.027µs,128.39335967377656,8.084241338s
2024-01-29 17:01:13.89269554 +0000 UTC m=+972.118523299,100000,98,7.786607ms,50.59375ms,407.644µs,128.42563569189423,7.996364703s
2024-01-29 17:01:21.87740148 +0000 UTC m=+980.103229239,100000,99,7.851863ms,62.215923ms,472.268µs,127.35830146705096,7.980533829s
2024-01-29 17:01:29.722142925 +0000 UTC m=+987.947970685,100000,100,7.786607ms,44.916779ms,490.91µs,128.42563677780282,7.841142994s
