Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-11 10:15:28.147083298 +0000 UTC m=+78.121548397,0,0,0,0,0,0,0
2024-05-11 10:16:28.420894147 +0000 UTC m=+138.395359236,100000,1,594.892µs,6.93058ms,366.76µs,1680.9754040614675,1m0.271620128s
2024-05-11 10:16:58.932277511 +0000 UTC m=+168.906742600,100000,2,602.136µs,4.79186ms,349.521µs,1660.7518183806446,30.508061873s
2024-05-11 10:17:23.064192955 +0000 UTC m=+193.038658045,100000,3,714.67µs,5.189142ms,352.94µs,1399.246522365158,24.129277354s
2024-05-11 10:17:43.119550187 +0000 UTC m=+213.094015276,100000,4,792.111µs,5.644731ms,346.2µs,1262.4484661906667,20.052759261s
2024-05-11 10:18:00.999297472 +0000 UTC m=+230.973762561,100000,5,883.415µs,7.312911ms,355.46µs,1131.97030123873,17.877162955s
2024-05-11 10:18:17.177540159 +0000 UTC m=+247.152005238,100000,6,959.148µs,6.702ms,364.979µs,1042.5917024078142,16.176158507s
2024-05-11 10:18:32.072929376 +0000 UTC m=+262.047394465,100000,7,1.031079ms,6.8607ms,380.44µs,969.8570660742462,14.893325787s
2024-05-11 10:18:46.018839452 +0000 UTC m=+275.993304531,100000,8,1.103275ms,5.37188ms,369.54µs,906.3918752066609,13.943780416s
2024-05-11 10:18:59.117104041 +0000 UTC m=+289.091569120,100000,9,1.165887ms,7.582541ms,390.959µs,857.7159163986495,13.096178759s
2024-05-11 10:19:11.57358374 +0000 UTC m=+301.548048829,100000,10,1.23218ms,7.850179ms,376.679µs,811.5694662066456,12.454477759s
2024-05-11 10:19:23.588346625 +0000 UTC m=+313.562811714,100000,11,1.307639ms,7.672159ms,399.16µs,764.7367894345522,12.012664776s
2024-05-11 10:19:35.353877678 +0000 UTC m=+325.328342787,100000,12,1.397253ms,9.293988ms,376.75µs,715.6895166875806,11.763402924s
2024-05-11 10:19:46.483419614 +0000 UTC m=+336.457884703,100000,13,1.430918ms,7.469159ms,405.4µs,698.8516185261608,11.127442037s
