Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-10 11:56:11.965919893 +0000 UTC m=+75.330233594,0,0,0,0,0,0,0
2024-05-10 11:57:20.624539577 +0000 UTC m=+143.988853269,100000,1,677.658µs,5.095451ms,381.44µs,1475.668966344673,1m8.656201583s
2024-05-10 11:57:56.75952444 +0000 UTC m=+180.123838132,100000,2,713.252µs,4.726152ms,375.579µs,1402.0273508299804,36.132954173s
2024-05-10 11:58:25.001423617 +0000 UTC m=+208.365737309,100000,3,836.729µs,5.133271ms,374.021µs,1195.1295564640475,28.239745936s
2024-05-10 11:58:48.085710048 +0000 UTC m=+231.450023750,100000,4,912.408µs,4.967221ms,348.44µs,1096.0000635612523,23.082101081s
2024-05-10 11:59:08.460293962 +0000 UTC m=+251.824607664,100000,5,1.006656ms,5.139641ms,370.3µs,993.3878418276717,20.371907834s
2024-05-10 11:59:26.883865011 +0000 UTC m=+270.248178714,100000,6,1.092945ms,7.038591ms,400.3µs,914.9587512927222,18.421411059s
2024-05-10 11:59:43.974676476 +0000 UTC m=+287.338990168,100000,7,1.183476ms,6.139341ms,395.9µs,844.9679934799778,17.088295274s
2024-05-10 11:59:59.923888682 +0000 UTC m=+303.288202384,100000,8,1.262601ms,6.561751ms,415.631µs,792.015295241232,15.947112806s
2024-05-10 12:00:14.927599131 +0000 UTC m=+318.291912823,100000,9,1.336498ms,8.236771ms,429.26µs,748.223942279765,15.001545809s
2024-05-10 12:00:29.332984495 +0000 UTC m=+332.697298187,100000,10,1.425747ms,11.067312ms,415.009µs,701.3865225204023,14.402847373s
2024-05-10 12:00:43.147383004 +0000 UTC m=+346.511696696,100000,11,1.504001ms,10.512842ms,429.77µs,664.8929576897241,13.812034249s
2024-05-10 12:00:56.4851425 +0000 UTC m=+359.849456192,100000,12,1.583973ms,8.893602ms,451.549µs,631.3237059174497,13.335017605s
2024-05-10 12:01:09.346010545 +0000 UTC m=+372.710324247,100000,13,1.654126ms,9.614961ms,445.61µs,604.5486140205213,12.858650535s
2024-05-10 12:01:21.785487476 +0000 UTC m=+385.149801178,100000,14,1.723391ms,11.164121ms,395.68µs,580.251322647502,12.43735762s
2024-05-10 12:01:34.051742371 +0000 UTC m=+397.416056073,100000,15,1.819737ms,14.611982ms,425.68µs,549.5298224034743,12.263844234s
2024-05-10 12:01:46.07410685 +0000 UTC m=+409.438420542,100000,16,1.901765ms,13.701761ms,475.02µs,525.8272582572513,12.020309418s
2024-05-10 12:01:57.898581759 +0000 UTC m=+421.262895461,100000,17,1.988462ms,12.386971ms,446.73µs,502.9011325482233,11.8217538s
2024-05-10 12:02:09.56977315 +0000 UTC m=+432.934086842,100000,18,2.077708ms,13.37514ms,465.479µs,481.29951753477314,11.668283591s
2024-05-10 12:02:21.107802835 +0000 UTC m=+444.472116536,100000,19,2.16933ms,11.01848ms,484.4µs,460.9716492050555,11.534406114s
2024-05-10 12:02:32.455509559 +0000 UTC m=+455.819823261,100000,20,2.245982ms,16.569731ms,489.35µs,445.2394094465427,11.345206076s
2024-05-10 12:02:43.6848458 +0000 UTC m=+467.049159502,100000,21,2.332757ms,14.350281ms,472.85µs,428.67726830982696,11.226946041s
2024-05-10 12:02:54.906222569 +0000 UTC m=+478.270536271,100000,22,2.443397ms,12.634731ms,465.42µs,409.26623360444324,11.219059429s
2024-05-10 12:03:06.001989669 +0000 UTC m=+489.366303381,100000,23,2.52569ms,14.6813ms,487.17µs,395.93138091093783,11.09361101s
2024-05-10 12:03:16.955771076 +0000 UTC m=+500.320084778,100000,24,2.601767ms,12.713028ms,437.06µs,384.3541014880755,10.951619827s
2024-05-10 12:03:27.859501733 +0000 UTC m=+511.223815434,100000,25,2.698362ms,18.045215ms,504.86µs,370.59519794672923,10.901583017s
2024-05-10 12:03:38.701631315 +0000 UTC m=+522.065945027,100000,26,2.790932ms,16.371736ms,460.21µs,358.30317552791627,10.838587743s
2024-05-10 12:03:49.432046789 +0000 UTC m=+532.796360491,100000,27,2.869549ms,17.671847ms,481.86µs,348.486798243457,10.728312534s
2024-05-10 12:04:00.147953114 +0000 UTC m=+543.512266816,100000,28,2.969951ms,21.365995ms,477.17µs,336.7058300151406,10.713742736s
2024-05-10 12:04:10.848592798 +0000 UTC m=+554.212906490,100000,29,3.072039ms,14.986951ms,513.39µs,325.5166112250017,10.698584004s
2024-05-10 12:04:21.400837748 +0000 UTC m=+564.765151450,100000,30,3.132549ms,18.040831ms,501.039µs,319.22882799900157,10.54999371s
2024-05-10 12:04:31.997052058 +0000 UTC m=+575.361365760,100000,31,3.255664ms,20.79634ms,487.96µs,307.15692804523746,10.59378273s
2024-05-10 12:04:42.486782277 +0000 UTC m=+585.851095969,100000,32,3.323037ms,16.06343ms,573.73µs,300.9295150568726,10.487742009s
2024-05-10 12:04:52.935368525 +0000 UTC m=+596.299682226,100000,33,3.414988ms,17.38834ms,547.69µs,292.82676592499354,10.445228217s
2024-05-10 12:05:03.364410232 +0000 UTC m=+606.728723933,100000,34,3.511179ms,20.85343ms,552.76µs,284.8045635088896,10.426941628s
2024-05-10 12:05:13.66081647 +0000 UTC m=+617.025130172,100000,35,3.567437ms,19.57945ms,511.179µs,280.3132783354847,10.294312178s
2024-05-10 12:05:24.000100263 +0000 UTC m=+627.364413955,100000,36,3.687716ms,27.59094ms,567.64µs,271.17051075583265,10.337142863s
2024-05-10 12:05:34.257859206 +0000 UTC m=+637.622172898,100000,37,3.757745ms,20.55836ms,512.59µs,266.116988705743,10.254422843s
2024-05-10 12:05:44.610674709 +0000 UTC m=+647.974988412,100000,38,3.899032ms,18.77029ms,562.86µs,256.47387803659615,10.350186824s
2024-05-10 12:05:54.800930932 +0000 UTC m=+658.165244634,100000,39,3.936491ms,22.29401ms,477.1µs,254.0333144943003,10.187655153s
2024-05-10 12:06:04.965057695 +0000 UTC m=+668.329371397,100000,40,4.025488ms,29.009711ms,557.821µs,248.41704386626841,10.161841273s
2024-05-10 12:06:15.090767145 +0000 UTC m=+678.455080857,100000,41,4.11118ms,22.92537ms,592.22µs,243.2391524837284,10.12363905s
2024-05-10 12:06:25.271238179 +0000 UTC m=+688.635551871,100000,42,4.238028ms,25.534367ms,590.22µs,235.95876243546405,10.178353854s
2024-05-10 12:06:35.392555092 +0000 UTC m=+698.756868793,100000,43,4.3099ms,21.350956ms,544.53µs,232.02391597404178,10.119159983s
2024-05-10 12:06:45.503531586 +0000 UTC m=+708.867845288,100000,44,4.408117ms,21.313187ms,562.11µs,226.85420374960756,10.108812375s
2024-05-10 12:06:55.603654992 +0000 UTC m=+718.967968694,100000,45,4.502155ms,24.537007ms,541.05µs,222.11584126504485,10.097945146s
2024-05-10 12:07:05.75344247 +0000 UTC m=+729.117756172,100000,46,4.626352ms,29.085215ms,544.09µs,216.1530079007178,10.147651379s
2024-05-10 12:07:15.838457358 +0000 UTC m=+739.202771060,100000,47,4.696007ms,19.956807ms,639.16µs,212.94685014838726,10.082860329s
2024-05-10 12:07:25.840320732 +0000 UTC m=+749.204634435,100000,48,4.757347ms,23.501897ms,566.09µs,210.20116819675906,9.999387935s
2024-05-10 12:07:35.965674327 +0000 UTC m=+759.329988019,100000,49,4.91651ms,24.063996ms,624.95µs,203.39630398678355,10.123299084s
2024-05-10 12:07:46.063965326 +0000 UTC m=+769.428279028,100000,50,5.004313ms,27.303895ms,598.76µs,199.82759659089626,10.096101489s
2024-05-10 12:07:56.278676325 +0000 UTC m=+779.642990026,100000,51,5.165588ms,32.999634ms,585.36µs,193.58876900432955,10.212514039s
2024-05-10 12:08:06.344066309 +0000 UTC m=+789.708380011,100000,52,5.187275ms,25.651055ms,561.5µs,192.7794172708621,10.062818405s
2024-05-10 12:08:16.423633651 +0000 UTC m=+799.787947353,100000,53,5.295165ms,26.029645ms,610.91µs,188.8514935411818,10.076933603s
2024-05-10 12:08:26.505358279 +0000 UTC m=+809.869671971,100000,54,5.39689ms,23.94897ms,646.201µs,185.29189342574304,10.079423168s
2024-05-10 12:08:36.697006981 +0000 UTC m=+820.061320673,100000,55,5.552425ms,27.25124ms,587.28µs,180.10145611674434,10.189558701s
2024-05-10 12:08:46.849723651 +0000 UTC m=+830.214037343,100000,56,5.634803ms,29.96108ms,596.95µs,177.46846212464177,10.150409581s
2024-05-10 12:08:56.992656723 +0000 UTC m=+840.356970435,100000,57,5.733019ms,45.59894ms,581.71µs,174.42814834309195,10.139548051s
2024-05-10 12:09:07.030381854 +0000 UTC m=+850.394695556,100000,58,5.772521ms,31.72939ms,618.89µs,173.23451617594165,10.035514711s
2024-05-10 12:09:17.115895586 +0000 UTC m=+860.480209288,100000,59,5.89917ms,29.22696ms,591.339µs,169.51536465447583,10.083393721s
2024-05-10 12:09:27.165299444 +0000 UTC m=+870.529613156,100000,60,5.978851ms,33.61776ms,672.37µs,167.25619780424023,10.046955548s
2024-05-10 12:09:37.242176953 +0000 UTC m=+880.606490655,100000,61,6.092051ms,29.134459ms,657.181µs,164.1483149212778,10.07483469s
2024-05-10 12:09:47.306607973 +0000 UTC m=+890.670921675,100000,62,6.187203ms,43.096288ms,573.93µs,161.623893685212,10.0622066s
2024-05-10 12:09:57.357187824 +0000 UTC m=+900.721501516,100000,63,6.276912ms,33.782199ms,537.41µs,159.31399979442475,10.048332151s
2024-05-10 12:10:07.413611084 +0000 UTC m=+910.777924786,100000,64,6.380241ms,33.043868ms,561.03µs,156.73388395274657,10.05441031s
2024-05-10 12:10:17.448869816 +0000 UTC m=+920.813183518,100000,65,6.46525ms,47.040058ms,628.03µs,154.6730567922547,10.033098152s
2024-05-10 12:10:27.41068177 +0000 UTC m=+930.774995462,100000,66,6.523192ms,30.723049ms,537.539µs,153.29917522046196,9.959625105s
2024-05-10 12:10:37.355847706 +0000 UTC m=+940.720161398,100000,67,6.606592ms,41.131138ms,492.36µs,151.36394994753215,9.942901097s
2024-05-10 12:10:47.319621852 +0000 UTC m=+950.683935553,100000,68,6.718866ms,43.736948ms,622.34µs,148.8346290699741,9.961527676s
2024-05-10 12:10:57.286244406 +0000 UTC m=+960.650558108,100000,69,6.815251ms,41.301637ms,631.701µs,146.72972522377293,9.963869175s
2024-05-10 12:11:07.251070111 +0000 UTC m=+970.615383813,100000,70,6.916531ms,34.490969ms,571.84µs,144.58113925728134,9.962719265s
2024-05-10 12:11:17.254181124 +0000 UTC m=+980.618494826,100000,71,7.045351ms,32.649109ms,542.319µs,141.937562658438,10.001061163s
2024-05-10 12:11:27.228769538 +0000 UTC m=+990.593083230,100000,72,7.126423ms,39.330608ms,571.04µs,140.3228394745089,9.972149215s
2024-05-10 12:11:37.156426536 +0000 UTC m=+1000.520740237,100000,73,7.185826ms,44.485308ms,648.32µs,139.16283770595825,9.925191248s
