Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-14 12:17:17.979836636 +0000 UTC m=+557.174393132,100000,43,3.493405ms,15.490402ms,516.199µs,286.25365306532484,8.224894656s
2024-05-14 12:17:26.263482807 +0000 UTC m=+565.458039303,100000,44,3.59816ms,16.337621ms,540.589µs,277.9197733520301,8.281322983s
2024-05-14 12:17:34.505431364 +0000 UTC m=+573.699987870,100000,45,3.663269ms,15.186643ms,505.39µs,272.98018158363953,8.23939506s
2024-05-14 12:17:42.797219097 +0000 UTC m=+581.991775603,100000,46,3.766011ms,16.401478ms,539.07µs,265.532898894704,8.289704983s
2024-05-14 12:17:51.079960974 +0000 UTC m=+590.274517470,100000,47,3.84159ms,15.965358ms,501.02µs,260.30885507081337,8.280463608s
2024-05-14 12:17:59.323514457 +0000 UTC m=+598.518070963,100000,48,3.906607ms,20.142908ms,497.45µs,255.97654515471442,8.241107793s
2024-05-14 12:18:07.480808828 +0000 UTC m=+606.675365324,100000,49,3.945349ms,15.302999ms,507.809µs,253.4629694259811,8.155088272s
2024-05-14 12:18:15.661459374 +0000 UTC m=+614.856015880,100000,50,4.041673ms,17.114872ms,543.92µs,247.42225385824202,8.178661236s
2024-05-14 12:18:23.781702261 +0000 UTC m=+622.976258767,100000,51,4.085789ms,19.517952ms,568.02µs,244.7507109682574,8.118086557s
2024-05-14 12:18:31.853587612 +0000 UTC m=+631.048144118,100000,52,4.145845ms,17.375502ms,556.96µs,241.20532324316164,8.069658991s
2024-05-14 12:18:39.908508682 +0000 UTC m=+639.103065188,100000,53,4.213243ms,16.144461ms,528.46µs,237.3468308837625,8.05281113s
2024-05-14 12:18:47.974283542 +0000 UTC m=+647.168840048,100000,54,4.300011ms,16.651822ms,588.35µs,232.5575030168855,8.06355407s
2024-05-14 12:18:56.016129271 +0000 UTC m=+655.210685767,100000,55,4.366938ms,15.058551ms,583.81µs,228.9933754713626,8.039392499s
2024-05-14 12:19:04.126401106 +0000 UTC m=+663.320957602,100000,56,4.486038ms,20.314472ms,560.21µs,222.91382570265586,8.108093985s
2024-05-14 12:19:12.180843826 +0000 UTC m=+671.375400332,100000,57,4.537154ms,18.513612ms,539.72µs,220.4024667672594,8.052384039s
2024-05-14 12:19:20.20786968 +0000 UTC m=+679.402426187,100000,58,4.5999ms,20.763373ms,533.56µs,217.3960074467364,8.024846765s
2024-05-14 12:19:28.244690597 +0000 UTC m=+687.439247103,100000,59,4.687055ms,17.660587ms,569.18µs,213.35357008991164,8.034766747s
2024-05-14 12:19:36.370017618 +0000 UTC m=+695.564574114,100000,60,4.820664ms,18.003428ms,596.119µs,207.44028281485197,8.123297262s
2024-05-14 12:19:44.502257759 +0000 UTC m=+703.696814265,100000,61,4.904295ms,22.858697ms,596.34µs,203.90290465049466,8.129867231s
2024-05-14 12:19:52.539793565 +0000 UTC m=+711.734350061,100000,62,4.92666ms,18.732477ms,581.201µs,202.97723385175132,8.035348816s
2024-05-14 12:20:00.616228464 +0000 UTC m=+719.810784960,100000,63,5.029382ms,20.779727ms,499.53µs,198.8315754167779,8.07408912s
2024-05-14 12:20:08.712616031 +0000 UTC m=+727.907172537,100000,64,5.121783ms,20.879656ms,575.229µs,195.24447994938535,8.094336726s
2024-05-14 12:20:16.802422408 +0000 UTC m=+735.996978914,100000,65,5.198797ms,19.337657ms,574.69µs,192.35218141006902,8.087713508s
2024-05-14 12:20:24.932444225 +0000 UTC m=+744.127000732,100000,66,5.303699ms,19.664618ms,586.02µs,188.54761894297448,8.127723588s
2024-05-14 12:20:32.952144699 +0000 UTC m=+752.146701195,100000,67,5.303372ms,21.067388ms,507.8µs,188.5592769345421,8.017483175s
2024-05-14 12:20:41.031439186 +0000 UTC m=+760.225995682,100000,68,5.430036ms,26.180477ms,557.25µs,184.1608409829756,8.077162438s
2024-05-14 12:20:49.067211888 +0000 UTC m=+768.261768394,100000,69,5.478397ms,26.642487ms,556.39µs,182.53513504846913,8.033663832s
2024-05-14 12:20:57.080859673 +0000 UTC m=+776.275416169,100000,70,5.54538ms,21.117927ms,546.06µs,180.33028236372104,8.011546715s
2024-05-14 12:21:05.128475963 +0000 UTC m=+784.323032479,100000,71,5.645551ms,23.010138ms,595.3µs,177.1306216625087,8.045548691s
2024-05-14 12:21:13.198029662 +0000 UTC m=+792.392586168,100000,72,5.743061ms,24.878757ms,612.41µs,174.12315343419672,8.067417448s
2024-05-14 12:21:21.192203208 +0000 UTC m=+800.386759714,100000,73,5.767919ms,26.329937ms,594.68µs,173.37273366065523,7.992125816s
2024-05-14 12:21:29.184359256 +0000 UTC m=+808.378915761,100000,74,5.848513ms,21.960727ms,573.15µs,170.9836278879667,7.988880818s
2024-05-14 12:21:37.140029407 +0000 UTC m=+816.334585913,100000,75,5.897928ms,22.895227ms,603.361µs,169.55105463405778,7.953026401s
2024-05-14 12:21:45.091842509 +0000 UTC m=+824.286399015,100000,76,5.971278ms,25.122277ms,571.16µs,167.46832017567777,7.949648432s
2024-05-14 12:21:53.018536924 +0000 UTC m=+832.213093430,100000,77,6.030768ms,23.425237ms,595.14µs,165.81634714308584,7.924598745s
2024-05-14 12:22:00.923838901 +0000 UTC m=+840.118395407,100000,78,6.095178ms,26.170807ms,546.82µs,164.064101301005,7.902639878s
2024-05-14 12:22:08.799317432 +0000 UTC m=+847.993873938,100000,79,6.150959ms,30.030706ms,638.97µs,162.57625504924613,7.872999021s
2024-05-14 12:22:16.731185507 +0000 UTC m=+855.925742003,100000,80,6.267808ms,26.058107ms,629.75µs,159.54539788641068,7.929746855s
2024-05-14 12:22:24.695752887 +0000 UTC m=+863.890309383,100000,81,6.368957ms,26.880546ms,599.25µs,157.0115621336465,7.962294041s
2024-05-14 12:22:32.578045158 +0000 UTC m=+871.772601664,100000,82,6.385921ms,27.010997ms,556.58µs,156.59447557655122,7.88008093s
2024-05-14 12:22:40.551881476 +0000 UTC m=+879.746437983,100000,83,6.543655ms,28.095316ms,581.85µs,152.81978129843893,7.971557068s
2024-05-14 12:22:48.45376421 +0000 UTC m=+887.648320716,100000,84,6.56033ms,26.312885ms,558.08µs,152.4313436130132,7.899782443s
2024-05-14 12:22:56.354696493 +0000 UTC m=+895.549252999,100000,85,6.640956ms,33.711197ms,579.61µs,150.5807163811776,7.897826093s
2024-05-14 12:23:04.22642771 +0000 UTC m=+903.420984216,100000,86,6.690098ms,28.508735ms,623.84µs,149.47463836437132,7.869382017s
2024-05-14 12:23:12.093657456 +0000 UTC m=+911.288213962,100000,87,6.7653ms,37.031198ms,572.68µs,147.81308568442842,7.865176535s
2024-05-14 12:23:19.965950463 +0000 UTC m=+919.160506959,100000,88,6.852358ms,28.980577ms,594.27µs,145.93516048252457,7.870118406s
2024-05-14 12:23:27.843681961 +0000 UTC m=+927.038238467,100000,89,6.922028ms,27.270166ms,601.89µs,144.46632440487642,7.875516097s
2024-05-14 12:23:35.711601378 +0000 UTC m=+934.906157884,100000,90,6.997601ms,30.132216ms,619.56µs,142.90610344871757,7.865657377s
2024-05-14 12:23:43.549718379 +0000 UTC m=+942.744274885,100000,91,7.048275ms,29.525669ms,622.08µs,141.87868424706687,7.834136501s
2024-05-14 12:23:51.473543458 +0000 UTC m=+950.668099954,100000,92,7.209249ms,33.666899ms,564.44µs,138.71069033456806,7.921558369s
2024-05-14 12:23:59.378124558 +0000 UTC m=+958.572681064,100000,93,7.269667ms,37.449419ms,550.839µs,137.55788048854942,7.90252274s
2024-05-14 12:24:07.247571008 +0000 UTC m=+966.442127504,100000,94,7.309234ms,37.830009ms,604.94µs,136.81323842488652,7.86736914s
2024-05-14 12:24:15.148081028 +0000 UTC m=+974.342637534,100000,95,7.425255ms,28.542929ms,631.75µs,134.67550513373772,7.89830748s
2024-05-14 12:24:23.041463588 +0000 UTC m=+982.236020094,100000,96,7.49249ms,37.028039ms,611.13µs,133.4669716513065,7.89028565s
2024-05-14 12:24:30.853706939 +0000 UTC m=+990.048263445,100000,97,7.491641ms,29.78624ms,619.761µs,133.48209316004457,7.810121801s
2024-05-14 12:24:38.763727745 +0000 UTC m=+997.958284251,100000,98,7.667313ms,31.54681ms,555.869µs,130.42377933663343,7.907818596s
2024-05-14 12:24:46.644176814 +0000 UTC m=+1005.838733319,100000,99,7.710173ms,39.118448ms,620.69µs,129.6987662886209,7.878313239s
2024-05-14 12:24:54.515856993 +0000 UTC m=+1013.710413499,100000,100,7.783332ms,31.056078ms,668.33µs,128.47967925251072,7.86910216s
