Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-11 09:38:57.527715339 +0000 UTC m=+708.283559377,100000,43,4.475752ms,21.745389ms,588.36µs,223.42613230552192,10.490401101s
2024-05-11 09:39:08.070182236 +0000 UTC m=+718.826026284,100000,44,4.600588ms,24.886939ms,579.52µs,217.36348852412345,10.539963138s
2024-05-11 09:39:18.565306607 +0000 UTC m=+729.321150655,100000,45,4.685933ms,27.117758ms,523.09µs,213.40465062857024,10.49304615s
2024-05-11 09:39:29.112179526 +0000 UTC m=+739.868023574,100000,46,4.815117ms,22.903809ms,538.35µs,207.67925159316601,10.544763899s
2024-05-11 09:39:39.747146431 +0000 UTC m=+750.502990478,100000,47,4.959066ms,25.831177ms,570.22µs,201.65084452903835,10.632893285s
2024-05-11 09:39:50.369829187 +0000 UTC m=+761.125673234,100000,48,5.061988ms,26.428988ms,583.37µs,197.5508111989224,10.620557086s
2024-05-11 09:40:00.869228732 +0000 UTC m=+771.625072780,100000,49,5.107908ms,22.212779ms,546.77µs,195.7748301543471,10.497316206s
2024-05-11 09:40:11.444854841 +0000 UTC m=+782.200698890,100000,50,5.248005ms,26.100197ms,527.301µs,190.54858499141966,10.57354252s
2024-05-11 09:40:21.975524105 +0000 UTC m=+792.731368143,100000,51,5.330683ms,25.369568ms,611.2µs,187.59318869310806,10.528560164s
2024-05-11 09:40:32.482348485 +0000 UTC m=+803.238192523,100000,52,5.421396ms,27.906178ms,553.38µs,184.4543153654524,10.50468932s
2024-05-11 09:40:42.906609841 +0000 UTC m=+813.662453888,100000,53,5.482049ms,23.809828ms,566.34µs,182.4135334729848,10.420815546s
2024-05-11 09:40:53.330613297 +0000 UTC m=+824.086457345,100000,54,5.584191ms,32.770187ms,505.87µs,179.07693852089625,10.421957076s
2024-05-11 09:41:03.713053627 +0000 UTC m=+834.468897674,100000,55,5.665348ms,35.272947ms,583.74µs,176.5116403168657,10.38030881s
2024-05-11 09:41:14.182931819 +0000 UTC m=+844.938775877,100000,56,5.819074ms,32.057187ms,623.8µs,171.84863209792778,10.467624493s
2024-05-11 09:41:24.628221883 +0000 UTC m=+855.384065921,100000,57,5.908971ms,32.451947ms,595.65µs,169.23420237716556,10.442828244s
2024-05-11 09:41:35.093337244 +0000 UTC m=+865.849181302,100000,58,6.024853ms,28.212218ms,546.81µs,165.9791337576701,10.461775132s
2024-05-11 09:41:45.585986023 +0000 UTC m=+876.341830061,100000,59,6.143439ms,28.770638ms,609.71µs,162.7752750483744,10.490541419s
2024-05-11 09:41:56.080189162 +0000 UTC m=+886.836033200,100000,60,6.246931ms,32.099137ms,528.69µs,160.0785798081577,10.491986919s
2024-05-11 09:42:06.500230297 +0000 UTC m=+897.256074335,100000,61,6.305253ms,42.022466ms,631.239µs,158.59790854438785,10.417534746s
2024-05-11 09:42:16.894565735 +0000 UTC m=+907.650409783,100000,62,6.395194ms,30.503737ms,585.07µs,156.36741204726292,10.392208278s
2024-05-11 09:42:27.374021716 +0000 UTC m=+918.129865763,100000,63,6.551358ms,33.261407ms,564.601µs,152.64010267695417,10.476087261s
2024-05-11 09:42:37.839272887 +0000 UTC m=+928.595116935,100000,64,6.647292ms,36.860827ms,661.83µs,150.4371859559891,10.462792061s
2024-05-11 09:42:48.231443704 +0000 UTC m=+938.987287752,100000,65,6.706556ms,31.791647ms,640.24µs,149.10782215231052,10.389945167s
2024-05-11 09:42:58.644616685 +0000 UTC m=+949.400460723,100000,66,6.821269ms,35.835046ms,619.24µs,146.60027176711293,10.411040722s
2024-05-11 09:43:09.029836139 +0000 UTC m=+959.785680187,100000,67,6.905037ms,32.819967ms,534.75µs,144.82180528511086,10.382977715s
2024-05-11 09:43:19.408364795 +0000 UTC m=+970.164208843,100000,68,7.0034ms,35.461786ms,614.79µs,142.78778443498192,10.376473476s
2024-05-11 09:43:29.734384165 +0000 UTC m=+980.490228213,100000,69,7.071517ms,30.396757ms,599.44µs,141.41236603456554,10.32382365s
2024-05-11 09:43:40.187467371 +0000 UTC m=+990.943311409,100000,70,7.264688ms,35.077017ms,616.01µs,137.6521422223188,10.450824307s
2024-05-11 09:43:50.577531935 +0000 UTC m=+1001.333375983,100000,71,7.3241ms,35.492287ms,656.05µs,136.53554300953158,10.387994944s
2024-05-11 09:44:00.999282986 +0000 UTC m=+1011.755127033,100000,72,7.445522ms,35.719005ms,559.48µs,134.3089075877063,10.419588371s
2024-05-11 09:44:11.369492501 +0000 UTC m=+1022.125336549,100000,73,7.515274ms,43.132306ms,476.52µs,133.06234654334585,10.368159936s
2024-05-11 09:44:21.750960376 +0000 UTC m=+1032.506804423,100000,74,7.627743ms,36.462707ms,644.64µs,131.1003777891299,10.379017565s
2024-05-11 09:44:32.141644309 +0000 UTC m=+1042.897488357,100000,75,7.738324ms,42.855346ms,628.719µs,129.22694095222727,10.388663624s
2024-05-11 09:44:42.548258951 +0000 UTC m=+1053.304102989,100000,76,7.852505ms,45.256656ms,635.84µs,127.3478928622559,10.404222382s
2024-05-11 09:44:52.979901303 +0000 UTC m=+1063.735745352,100000,77,7.969942ms,38.501798ms,613.039µs,125.47141585496065,10.429634693s
2024-05-11 09:45:03.321372947 +0000 UTC m=+1074.077216996,100000,78,8.001688ms,39.148687ms,613µs,124.97361660390683,10.339409264s
2024-05-11 09:45:13.743339545 +0000 UTC m=+1084.499183593,100000,79,8.171597ms,41.914217ms,629.25µs,122.3750988895012,10.419321918s
2024-05-11 09:45:24.187891672 +0000 UTC m=+1094.943735720,100000,80,8.293398ms,42.660857ms,574.069µs,120.57782380397862,10.442509587s
2024-05-11 09:45:34.533491866 +0000 UTC m=+1105.289335904,100000,81,8.320977ms,52.150886ms,622.69µs,120.17818354920762,10.343497774s
2024-05-11 09:45:44.921581377 +0000 UTC m=+1115.677425424,100000,82,8.45504ms,40.219737ms,648.25µs,118.27263928800562,10.384673101s
