Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-10 11:39:24.90668661 +0000 UTC m=+631.092072246,100000,42,3.581163ms,17.178849ms,509.389µs,279.23884990699406,8.630864332s
2024-05-10 11:39:33.579342407 +0000 UTC m=+639.764728042,100000,43,3.683453ms,17.581679ms,460.927µs,271.48436911918196,8.669205377s
2024-05-10 11:39:42.14230773 +0000 UTC m=+648.327693372,100000,44,3.718162ms,18.706686ms,526.095µs,268.95004706387965,8.557797052s
2024-05-10 11:39:50.782428109 +0000 UTC m=+656.967813745,100000,45,3.838282ms,22.736946ms,456.444µs,260.5332141218446,8.636553014s
2024-05-10 11:39:59.381888794 +0000 UTC m=+665.567274428,100000,46,3.907468ms,20.060852ms,498.544µs,255.92017076298882,8.595791903s
2024-05-10 11:40:07.894607073 +0000 UTC m=+674.079992709,100000,47,3.953117ms,22.655457ms,494.414µs,252.96490030746045,8.509310939s
2024-05-10 11:40:16.486205797 +0000 UTC m=+682.671591431,100000,48,4.078329ms,16.553859ms,497.979µs,245.19842063592353,8.587984418s
2024-05-10 11:40:25.014521054 +0000 UTC m=+691.199906690,100000,49,4.127594ms,22.297984ms,496.466µs,242.27185594002287,8.52483909s
2024-05-10 11:40:33.535491007 +0000 UTC m=+699.720876642,100000,50,4.210106ms,25.626633ms,523.178µs,237.52370266394837,8.517565707s
2024-05-10 11:40:42.061963386 +0000 UTC m=+708.247349020,100000,51,4.294187ms,22.042048ms,554.088µs,232.87290190951128,8.521473362s
2024-05-10 11:40:50.560404345 +0000 UTC m=+716.745789981,100000,52,4.368978ms,17.149905ms,505.859µs,228.8864489342217,8.494931985s
2024-05-10 11:40:58.990340301 +0000 UTC m=+725.175725937,100000,53,4.417018ms,23.953517ms,498.299µs,226.39705356491015,8.426446891s
2024-05-10 11:41:07.375487773 +0000 UTC m=+733.560873408,100000,54,4.472465ms,21.711988ms,464.782µs,223.59032301836012,8.381684157s
2024-05-10 11:41:15.845130275 +0000 UTC m=+742.030515914,100000,55,4.594264ms,21.511184ms,482.56µs,217.66268757737288,8.466180947s
2024-05-10 11:41:24.365058832 +0000 UTC m=+750.550444467,100000,56,4.713905ms,21.42088ms,549.576µs,212.13832251252063,8.516426099s
2024-05-10 11:41:32.823942599 +0000 UTC m=+759.009328235,100000,57,4.767674ms,18.076747ms,565.34µs,209.7458758097202,8.455444178s
2024-05-10 11:41:41.26950104 +0000 UTC m=+767.454886674,100000,58,4.838424ms,19.052357ms,552.228µs,206.6788675159473,8.441392432s
2024-05-10 11:41:49.707833641 +0000 UTC m=+775.893219277,100000,59,4.917496ms,24.267438ms,531.194µs,203.35550563028775,8.434878006s
2024-05-10 11:41:58.069489665 +0000 UTC m=+784.254875299,100000,60,4.956188ms,29.482331ms,494.103µs,201.76796073288736,8.358129563s
2024-05-10 11:42:06.480898445 +0000 UTC m=+792.666284114,100000,61,5.071813ms,21.789534ms,475.078µs,197.16812976192315,8.407893068s
2024-05-10 11:42:14.879379752 +0000 UTC m=+801.064765391,100000,62,5.147059ms,27.174013ms,553.067µs,194.28567208651106,8.395040174s
2024-05-10 11:42:23.264403646 +0000 UTC m=+809.449789280,100000,63,5.218402ms,25.573498ms,543.698µs,191.62951108113447,8.381469967s
2024-05-10 11:42:31.602200348 +0000 UTC m=+817.787585987,100000,64,5.274766ms,37.466928ms,560.993µs,189.5818667438265,8.334279118s
2024-05-10 11:42:39.902495334 +0000 UTC m=+826.087880970,100000,65,5.333101ms,25.213094ms,545.781µs,187.50813901929968,8.296883687s
2024-05-10 11:42:48.246353306 +0000 UTC m=+834.431738941,100000,66,5.439031ms,22.622862ms,523.967µs,183.85624973566925,8.340386089s
2024-05-10 11:42:56.594315586 +0000 UTC m=+842.779701222,100000,67,5.530531ms,24.516478ms,512.709µs,180.81445889932237,8.344549305s
2024-05-10 11:43:04.920145455 +0000 UTC m=+851.105531090,100000,68,5.597454ms,25.410714ms,569.685µs,178.6526413654955,8.322346263s
2024-05-10 11:43:13.249796945 +0000 UTC m=+859.435182581,100000,69,5.677784ms,35.572149ms,497.629µs,176.12503115158322,8.326189903s
2024-05-10 11:43:21.499356201 +0000 UTC m=+867.684741835,100000,70,5.704642ms,22.631135ms,566.596µs,175.29581690893295,8.245604605s
2024-05-10 11:43:29.827234803 +0000 UTC m=+876.012620438,100000,71,5.840067ms,29.932338ms,543.506µs,171.23090094170837,8.324455564s
2024-05-10 11:43:38.060260193 +0000 UTC m=+884.245645828,100000,72,5.857517ms,29.05178ms,585.301µs,170.72079470846467,8.229592826s
2024-05-10 11:43:46.337967919 +0000 UTC m=+892.523353559,100000,73,5.968636ms,28.740644ms,560.045µs,167.54246666573582,8.272493176s
2024-05-10 11:43:54.608152187 +0000 UTC m=+900.793537821,100000,74,6.045352ms,27.439816ms,505.4µs,165.41631255879742,8.266733464s
2024-05-10 11:44:02.917051226 +0000 UTC m=+909.102436862,100000,75,6.157017ms,26.095704ms,523.116µs,162.41630577783067,8.305391059s
2024-05-10 11:44:11.235315498 +0000 UTC m=+917.420701136,100000,76,6.251395ms,27.852424ms,520.714µs,159.9642786459315,8.314734048s
2024-05-10 11:44:19.517968017 +0000 UTC m=+925.703353656,100000,77,6.303688ms,30.987925ms,543.112µs,158.63728598475046,8.279136243s
2024-05-10 11:44:27.756049034 +0000 UTC m=+933.941434669,100000,78,6.34422ms,33.104833ms,569.203µs,157.62378340097806,8.234595514s
2024-05-10 11:44:36.004853245 +0000 UTC m=+942.190238880,100000,79,6.435436ms,36.759668ms,591.376µs,155.3896039454684,8.243484548s
2024-05-10 11:44:44.209645636 +0000 UTC m=+950.395031270,100000,80,6.480096ms,34.43304ms,550.342µs,154.3186881770301,8.201316973s
2024-05-10 11:44:52.407005782 +0000 UTC m=+958.592391417,100000,81,6.562679ms,30.014547ms,607.171µs,152.37678615906665,8.193822038s
2024-05-10 11:45:00.689338051 +0000 UTC m=+966.874723686,100000,82,6.708559ms,33.21324ms,569.991µs,149.06328806953726,8.276981801s
