Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 09:58:08.07766554 +0000 UTC m=+57.028460409,0,0,0,0,0,0,0
2024-02-07 09:58:52.939837571 +0000 UTC m=+101.890632432,100000,1,443.171µs,6.449322ms,234.76µs,2256.4607005681746,44.858573546s
2024-02-07 09:59:19.716462885 +0000 UTC m=+128.667257746,100000,2,529.687µs,4.881996ms,221.371µs,1887.9057314979245,26.773105705s
2024-02-07 09:59:39.86347105 +0000 UTC m=+148.814265914,100000,3,598.248µs,6.951246ms,229.416µs,1671.5459020786232,20.14349551s
2024-02-07 09:59:56.314010331 +0000 UTC m=+165.264805195,100000,4,651.499µs,6.454062ms,228.565µs,1534.919800307433,16.446999442s
2024-02-07 10:00:10.819908268 +0000 UTC m=+179.770703136,100000,5,718.26µs,6.72176ms,221.404µs,1392.251922465147,14.50182634s
2024-02-07 10:00:24.118953877 +0000 UTC m=+193.069748739,100000,6,790.532µs,5.849239ms,241.885µs,1264.970185681903,13.295490954s
2024-02-07 10:00:36.361593805 +0000 UTC m=+205.312388666,100000,7,848.627µs,6.771028ms,259.257µs,1178.3735032082088,12.238515411s
2024-02-07 10:00:48.035188692 +0000 UTC m=+216.985983557,100000,8,925.152µs,7.665001ms,245.405µs,1080.9031860113564,11.668445655s
2024-02-07 10:00:58.803012351 +0000 UTC m=+227.753807215,100000,9,960.336µs,5.066524ms,240.338µs,1041.3011818942448,10.764237838s
2024-02-07 10:01:09.215498082 +0000 UTC m=+238.166292943,100000,10,1.031479ms,11.279239ms,241.465µs,969.4809352940655,10.408803392s
2024-02-07 10:01:19.204700501 +0000 UTC m=+248.155495362,100000,11,1.088865ms,7.682299ms,259.777µs,918.3873433837462,9.985399532s
2024-02-07 10:01:28.772290817 +0000 UTC m=+257.723085678,100000,12,1.137589ms,11.192692ms,271.209µs,879.051931835999,9.564046501s
2024-02-07 10:01:38.011712492 +0000 UTC m=+266.962507364,100000,13,1.189854ms,8.461761ms,281.475µs,840.4388088784966,9.235856742s
2024-02-07 10:01:47.136340235 +0000 UTC m=+276.087135103,100000,14,1.265768ms,35.96508ms,288.139µs,790.0340480696395,9.120918896s
2024-02-07 10:01:55.929988433 +0000 UTC m=+284.880783306,100000,15,1.306834ms,8.708124ms,308.459µs,765.2080067795124,8.78828929s
2024-02-07 10:02:04.583260789 +0000 UTC m=+293.534055651,100000,16,1.371732ms,14.204874ms,260.309µs,729.0051164325088,8.649670376s
2024-02-07 10:02:13.198770082 +0000 UTC m=+302.149564942,100000,17,1.450181ms,10.853678ms,289.874µs,689.5686602092148,8.611890559s
2024-02-07 10:02:21.640592042 +0000 UTC m=+310.591386904,100000,18,1.504602ms,10.959581ms,309.499µs,664.627460524969,8.437880684s
2024-02-07 10:02:29.952264106 +0000 UTC m=+318.903058969,100000,19,1.564012ms,9.760828ms,332.811µs,639.3809267362974,8.307368428s
2024-02-07 10:02:38.079369084 +0000 UTC m=+327.030163944,100000,20,1.609866ms,8.379188ms,286.73µs,621.1696919813954,8.123591076s
2024-02-07 10:02:46.153537375 +0000 UTC m=+335.104332236,100000,21,1.679457ms,10.365379ms,308.755µs,595.4303774032913,8.070586168s
2024-02-07 10:02:54.318427099 +0000 UTC m=+343.269221960,100000,22,1.779448ms,31.741233ms,288.892µs,561.9719781525727,8.161256028s
2024-02-07 10:03:02.289644691 +0000 UTC m=+351.240439551,100000,23,1.815765ms,10.556829ms,320.922µs,550.7320185503272,7.9669177s
2024-02-07 10:03:10.188936191 +0000 UTC m=+359.139731056,100000,24,1.878389ms,13.493148ms,317.913µs,532.3708453800175,7.895757529s
2024-02-07 10:03:18.11028153 +0000 UTC m=+367.061076399,100000,25,1.960821ms,14.259609ms,277.499µs,509.9903571895346,7.915919618s
2024-02-07 10:03:25.954041482 +0000 UTC m=+374.904836350,100000,26,2.019636ms,15.747122ms,298.768µs,495.1385683019636,7.839645745s
2024-02-07 10:03:33.683321177 +0000 UTC m=+382.634116041,100000,27,2.067311ms,12.30322ms,307.313µs,483.72011227237766,7.725799903s
2024-02-07 10:03:41.406300587 +0000 UTC m=+390.357095455,100000,28,2.143307ms,22.39315ms,316.536µs,466.5686718578307,7.71935397s
2024-02-07 10:03:48.997465621 +0000 UTC m=+397.948260482,100000,29,2.181045ms,12.857359ms,313.966µs,458.49565307781245,7.587582275s
2024-02-07 10:03:56.429435437 +0000 UTC m=+405.380230299,100000,30,2.207455ms,13.946888ms,290.109µs,453.01033319297585,7.426848818s
2024-02-07 10:04:03.904243796 +0000 UTC m=+412.855038657,100000,31,2.297569ms,16.093644ms,332.136µs,435.24263272869877,7.471268665s
2024-02-07 10:04:11.475487186 +0000 UTC m=+420.426282052,100000,32,2.401454ms,18.381079ms,287.372µs,416.414258564031,7.566870537s
2024-02-07 10:04:18.883356805 +0000 UTC m=+427.834151666,100000,33,2.423237ms,15.390956ms,340.412µs,412.6711304006697,7.404232474s
2024-02-07 10:04:26.270678678 +0000 UTC m=+435.221473539,100000,34,2.48937ms,16.47004ms,328.454µs,401.7079461819449,7.383707679s
2024-02-07 10:04:33.737485912 +0000 UTC m=+442.688280773,100000,35,2.588982ms,19.130444ms,363.262µs,386.25207460053605,7.463262793s
2024-02-07 10:04:41.167248435 +0000 UTC m=+450.118043298,100000,36,2.648215ms,18.867573ms,314.201µs,377.6128310086606,7.42602416s
2024-02-07 10:04:48.605336771 +0000 UTC m=+457.556131632,100000,37,2.726498ms,16.540716ms,362.879µs,366.77073043077365,7.434579717s
2024-02-07 10:04:55.839961714 +0000 UTC m=+464.790756575,100000,38,2.7247ms,14.156346ms,359.811µs,367.0128769891718,7.231111069s
2024-02-07 10:05:03.010755254 +0000 UTC m=+471.961550101,100000,39,2.768775ms,20.382637ms,329.167µs,361.1704575282871,7.1671114s
2024-02-07 10:05:10.294795474 +0000 UTC m=+479.245590338,100000,40,2.887717ms,21.064312ms,368.76µs,346.2942685809802,7.278809296s
2024-02-07 10:05:19.731518392 +0000 UTC m=+488.682313258,100000,41,3.844141ms,26.925473ms,318.264µs,260.13612565638357,9.43309689s
2024-02-07 10:05:34.750557079 +0000 UTC m=+503.701351926,100000,42,6.282694ms,41.375972ms,360.603µs,159.16736891454937,15.015481578s
2024-02-07 10:05:50.197735497 +0000 UTC m=+519.148530362,100000,43,6.616862ms,39.411136ms,437.01µs,151.12902660001072,15.443639109s
2024-02-07 10:05:59.824500992 +0000 UTC m=+528.775295854,100000,44,4.20986ms,36.530556ms,332.214µs,237.5375875848426,9.622707351s
2024-02-07 10:06:07.242465955 +0000 UTC m=+536.193260820,100000,45,3.309558ms,24.229058ms,345.24µs,302.1551361884672,7.414411588s
2024-02-07 10:06:14.660002766 +0000 UTC m=+543.610797631,100000,46,3.382468ms,22.767885ms,354.353µs,295.6420830982875,7.413950388s
2024-02-07 10:06:22.034092298 +0000 UTC m=+550.984887159,100000,47,3.435636ms,25.597022ms,306.066µs,291.0669202637079,7.370489487s
2024-02-07 10:06:29.326453084 +0000 UTC m=+558.277247949,100000,48,3.468064ms,24.3754ms,347.645µs,288.3452520721932,7.288332936s
2024-02-07 10:06:36.512844524 +0000 UTC m=+565.463639385,100000,49,3.490842ms,25.397503ms,324.54µs,286.46380809953143,7.182651846s
2024-02-07 10:06:43.773081863 +0000 UTC m=+572.723876724,100000,50,3.598332ms,31.350497ms,352.721µs,277.9064645330783,7.256195414s
2024-02-07 10:06:50.877334589 +0000 UTC m=+579.828129454,100000,51,3.593311ms,21.891821ms,319.471µs,278.29479734720826,7.100500873s
2024-02-07 10:06:57.915428364 +0000 UTC m=+586.866223225,100000,52,3.628966ms,21.901727ms,361.058µs,275.5605698845107,7.034478862s
2024-02-07 10:07:05.092151816 +0000 UTC m=+594.042946678,100000,53,3.769376ms,28.873909ms,316.354µs,265.2958825690619,7.173062348s
2024-02-07 10:07:12.261752934 +0000 UTC m=+601.212547795,100000,54,3.835904ms,23.474428ms,350.779µs,260.6946773097032,7.165959534s
2024-02-07 10:07:19.387908823 +0000 UTC m=+608.338703688,100000,55,3.887966ms,23.086602ms,351.937µs,257.2038447759038,7.12248903s
2024-02-07 10:07:26.510060046 +0000 UTC m=+615.460854911,100000,56,3.949326ms,25.088548ms,339.895µs,253.2077124210559,7.116846569s
2024-02-07 10:07:33.655189093 +0000 UTC m=+622.605983955,100000,57,4.040221ms,34.109949ms,397.511µs,247.51120791512824,7.14156937s
2024-02-07 10:07:40.669008933 +0000 UTC m=+629.619803794,100000,58,4.032544ms,25.181822ms,351.859µs,247.9823964926454,7.010325798s
2024-02-07 10:07:47.716182133 +0000 UTC m=+636.666976995,100000,59,4.119688ms,33.240025ms,368.088µs,242.73681019132556,7.042016202s
2024-02-07 10:07:54.927164396 +0000 UTC m=+643.877959259,100000,60,4.290247ms,23.374249ms,359.062µs,233.08680896044092,7.207406332s
2024-02-07 10:08:01.797156106 +0000 UTC m=+650.747950975,100000,61,4.150988ms,25.002303ms,335.321µs,240.90645858834282,6.865644179s
2024-02-07 10:08:08.713960618 +0000 UTC m=+657.664755479,100000,62,4.249228ms,25.137882ms,375.091µs,235.33686233265735,6.913146629s
2024-02-07 10:08:15.776337899 +0000 UTC m=+664.727132760,100000,63,4.413084ms,28.190379ms,362.016µs,226.5988825968464,7.058874232s
2024-02-07 10:08:24.3106646 +0000 UTC m=+673.261459462,100000,64,4.46856ms,126.243906ms,361.496µs,224.2162203434672,8.530589181s
2024-02-07 10:08:32.024390674 +0000 UTC m=+680.975185535,100000,65,4.650141ms,188.500474ms,370.807µs,215.1870852706361,7.710148197s
