Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 10:18:55.260785668 +0000 UTC m=+15.000075148,0,0,0,0,0,0,0
2024-02-07 10:19:45.647812983 +0000 UTC m=+65.387102468,100000,1,498.123µs,4.019572ms,234.923µs,2007.5354423965266,50.383368569s
2024-02-07 10:20:14.37825379 +0000 UTC m=+94.117543270,100000,2,568.527µs,5.886368ms,216.124µs,1758.930638609606,28.725518326s
2024-02-07 10:20:35.809388119 +0000 UTC m=+115.548677603,100000,3,636.596µs,4.076332ms,227.889µs,1570.8527787355679,21.427557205s
2024-02-07 10:20:53.636972204 +0000 UTC m=+133.376261684,100000,4,706.309µs,4.995754ms,241.329µs,1415.81031514611,17.823539496s
2024-02-07 10:21:08.830878804 +0000 UTC m=+148.570168284,100000,5,752.492µs,6.554583ms,245.858µs,1328.9171325480384,15.188324653s
2024-02-07 10:21:22.650398103 +0000 UTC m=+162.389687585,100000,6,821.422µs,6.485805ms,261.079µs,1217.3999813016178,13.815964991s
2024-02-07 10:21:35.427361642 +0000 UTC m=+175.166651122,100000,7,886.498µs,12.934464ms,251.04µs,1128.033514515176,12.77346549s
2024-02-07 10:21:47.408230919 +0000 UTC m=+187.147520398,100000,8,949.993µs,5.889566ms,274.959µs,1052.638767051855,11.976853691s
2024-02-07 10:21:58.587228453 +0000 UTC m=+198.326517933,100000,9,997.182µs,10.641223ms,262.693µs,1002.8257408720455,11.174853279s
2024-02-07 10:22:09.228178957 +0000 UTC m=+208.967468437,100000,10,1.054868ms,7.865708ms,242.741µs,947.9854216591914,10.637383636s
2024-02-07 10:22:19.337707267 +0000 UTC m=+219.076996818,100000,11,1.102627ms,8.59618ms,287.041µs,906.924566600514,10.105750876s
2024-02-07 10:22:29.278376246 +0000 UTC m=+229.017665726,100000,12,1.182266ms,13.534345ms,256.277µs,845.8331348878752,9.937109391s
2024-02-07 10:22:38.93879085 +0000 UTC m=+238.678080330,100000,13,1.244876ms,15.944229ms,294.605µs,803.2926652292447,9.656792652s
2024-02-07 10:22:48.378503099 +0000 UTC m=+248.117792579,100000,14,1.309662ms,13.114502ms,251.222µs,763.5552505779056,9.434410619s
2024-02-07 10:22:57.595186704 +0000 UTC m=+257.334476188,100000,15,1.370018ms,31.645675ms,253.867µs,729.9169256547258,9.212204692s
2024-02-07 10:23:06.585902124 +0000 UTC m=+266.325191604,100000,16,1.424614ms,9.508441ms,291.847µs,701.9443693069094,8.987191728s
