Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-06 09:08:00.00290286 +0000 UTC m=+45.470125736,0,0,0,0,0,0,0
2024-02-06 09:08:43.839742946 +0000 UTC m=+89.306965840,100000,1,432.714µs,4.891092ms,216.803µs,2310.992277916134,43.831936962s
2024-02-06 09:09:09.826598488 +0000 UTC m=+115.293821364,100000,2,513.565µs,8.50679ms,198.162µs,1947.1694784026818,25.982815649s
2024-02-06 09:09:29.634236205 +0000 UTC m=+135.101459081,100000,3,587.456µs,14.492734ms,227.299µs,1702.2535863839848,19.803480035s
2024-02-06 09:09:46.077598635 +0000 UTC m=+151.544821511,100000,4,650.54µs,4.336768ms,232.47µs,1537.183344733011,16.438370025s
2024-02-06 09:10:00.328023335 +0000 UTC m=+165.795246216,100000,5,704.988µs,5.593191ms,214.475µs,1418.4627942993193,14.246841882s
2024-02-06 09:10:13.086588885 +0000 UTC m=+178.553811764,100000,6,757.366µs,5.769736ms,259.298µs,1320.3639964492484,12.754254391s
2024-02-06 09:10:24.989725667 +0000 UTC m=+190.456948544,100000,7,824.978µs,4.714441ms,257.218µs,1212.1522135238222,11.899548161s
2024-02-06 09:10:36.192982511 +0000 UTC m=+201.660205399,100000,8,887.898µs,7.067768ms,218.608µs,1126.255265548075,11.19962635s
2024-02-06 09:10:46.744653509 +0000 UTC m=+212.211876404,100000,9,940.366µs,7.586161ms,256.072µs,1063.4146303772889,10.547969018s
2024-02-06 09:10:56.882946101 +0000 UTC m=+222.350168980,100000,10,1.004053ms,8.567638ms,266.428µs,995.9628048534044,10.133119177s
2024-02-06 09:11:06.544705736 +0000 UTC m=+232.011928612,100000,11,1.052375ms,5.466466ms,264.86µs,950.2309151067816,9.658205314s
2024-02-06 09:11:15.913306642 +0000 UTC m=+241.380529518,100000,12,1.113422ms,5.848902ms,269.644µs,898.1319634801027,9.365016357s
2024-02-06 09:11:25.103255492 +0000 UTC m=+250.570478368,100000,13,1.18308ms,7.203412ms,261.184µs,845.250740092265,9.186288651s
2024-02-06 09:11:34.098805014 +0000 UTC m=+259.566027890,100000,14,1.246742ms,95.949666ms,282.149µs,802.0903381472541,8.992016244s
2024-02-06 09:11:42.696452721 +0000 UTC m=+268.163675598,100000,15,1.276478ms,14.69238ms,301.345µs,783.4055839432297,8.592725738s
2024-02-06 09:11:51.232528978 +0000 UTC m=+276.699751855,100000,16,1.352194ms,7.863641ms,285.246µs,739.5387347724075,8.532485103s
2024-02-06 09:11:59.657430589 +0000 UTC m=+285.124653466,100000,17,1.417389ms,7.409764ms,303.077µs,705.522162960328,8.421270358s
2024-02-06 09:12:07.836673774 +0000 UTC m=+293.303896661,100000,18,1.45683ms,7.64784ms,262.807µs,686.4216669051436,8.174941148s
2024-02-06 09:12:15.918681139 +0000 UTC m=+301.385904016,100000,19,1.519047ms,7.664074ms,314.93µs,658.3073078935789,8.076894792s
2024-02-06 09:12:23.843544879 +0000 UTC m=+309.310767755,100000,20,1.567464ms,9.85963ms,310.232µs,637.9728574509809,7.920834029s
2024-02-06 09:12:31.676570118 +0000 UTC m=+317.143792996,100000,21,1.626846ms,9.627259ms,293.844µs,614.6862245225824,7.829079831s
2024-02-06 09:12:39.337662709 +0000 UTC m=+324.804885586,100000,22,1.667171ms,28.33811ms,333.453µs,599.8182918084487,7.657323987s
2024-02-06 09:12:46.91266156 +0000 UTC m=+332.379884437,100000,23,1.722874ms,10.203139ms,311.405µs,580.4252797713056,7.571273427s
2024-02-06 09:12:54.369854418 +0000 UTC m=+339.837077299,100000,24,1.769666ms,13.431557ms,294.783µs,565.0782256609408,7.453487837s
2024-02-06 09:13:01.66025782 +0000 UTC m=+347.127480700,100000,25,1.803261ms,9.325972ms,303.558µs,554.55081942586,7.286585641s
2024-02-06 09:13:08.927635752 +0000 UTC m=+354.394858628,100000,26,1.869404ms,12.334769ms,308.995µs,534.9296157469423,7.263832951s
2024-02-06 09:13:16.146470141 +0000 UTC m=+361.613693017,100000,27,1.929084ms,14.579349ms,281.098µs,518.3804979703274,7.215234241s
2024-02-06 09:13:23.26687354 +0000 UTC m=+368.734096415,100000,28,1.972249ms,11.751781ms,277.365µs,507.03528086249656,7.116737404s
2024-02-06 09:13:30.396627796 +0000 UTC m=+375.863850678,100000,29,2.046816ms,14.336785ms,305.397µs,488.5636151815614,7.126237642s
2024-02-06 09:13:37.549473084 +0000 UTC m=+383.016695960,100000,30,2.121227ms,15.580062ms,317.387µs,471.42515945227603,7.149293817s
