Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 09:27:40.993084311 +0000 UTC m=+9.523832552,0,0,0,0,0,0,0
2024-02-07 09:34:59.676779942 +0000 UTC m=+61.056021262,0,0,0,0,0,0,0
2024-02-07 09:35:45.524040475 +0000 UTC m=+106.903281796,100000,1,453.18µs,4.951507ms,224.191µs,2206.626097938681,45.843698308s
2024-02-07 09:36:12.917615994 +0000 UTC m=+134.296857315,100000,2,542.118µs,3.854937ms,204.462µs,1844.616047023676,27.389486072s
2024-02-07 09:36:33.741415132 +0000 UTC m=+155.120656454,100000,3,618.422µs,6.123391ms,206.238µs,1617.0171838344243,20.819697731s
2024-02-07 09:36:51.052414726 +0000 UTC m=+172.431656047,100000,4,685.723µs,5.62969ms,226.742µs,1458.3141725312678,17.307453559s
2024-02-07 09:37:06.039934789 +0000 UTC m=+187.419176115,100000,5,742.355µs,7.31816ms,215.111µs,1347.0636385606065,14.984019157s
2024-02-07 09:37:19.517201116 +0000 UTC m=+200.896442440,100000,6,801.094µs,5.773273ms,253.224µs,1248.2925823163835,13.473566366s
2024-02-07 09:37:31.954704128 +0000 UTC m=+213.333945452,100000,7,862.819µs,7.129129ms,258.668µs,1158.990440013787,12.433613222s
2024-02-07 09:37:43.582853968 +0000 UTC m=+224.962095291,100000,8,921.928µs,6.286508ms,236.921µs,1084.683038128836,11.624420978s
2024-02-07 09:37:54.655702125 +0000 UTC m=+236.034943446,100000,9,987.4µs,9.57643ms,234.673µs,1012.7604745149357,11.069352913s
2024-02-07 09:38:04.955049839 +0000 UTC m=+246.334291171,100000,10,1.02046ms,4.609135ms,269.744µs,979.949720410678,10.294803343s
2024-02-07 09:38:14.853081755 +0000 UTC m=+256.232323076,100000,11,1.079235ms,6.549487ms,263.38µs,926.5820859137505,9.894536271s
2024-02-07 09:38:24.32281104 +0000 UTC m=+265.702052363,100000,12,1.126193ms,7.614486ms,275.942µs,887.9466848729976,9.465937957s
2024-02-07 09:38:33.582351179 +0000 UTC m=+274.961592504,100000,13,1.192791ms,27.055076ms,280.638µs,838.3698032476648,9.255511273s
2024-02-07 09:38:42.513398436 +0000 UTC m=+283.892639757,100000,14,1.238177ms,8.127772ms,270.246µs,807.6386485868,8.927511436s
2024-02-07 09:38:51.269638973 +0000 UTC m=+292.648880294,100000,15,1.301348ms,12.050646ms,265.351µs,768.4339504296623,8.752076722s
2024-02-07 09:38:59.918910233 +0000 UTC m=+301.298151555,100000,16,1.370947ms,14.053513ms,292.674µs,729.4224572348528,8.645828976s
2024-02-07 09:39:08.46580638 +0000 UTC m=+309.845047704,100000,17,1.439554ms,9.78894ms,278.485µs,694.6592843504079,8.543048299s
2024-02-07 09:39:16.718792091 +0000 UTC m=+318.098033411,100000,18,1.471677ms,8.35488ms,301.119µs,679.4968482302517,8.249335941s
2024-02-07 09:39:24.837728714 +0000 UTC m=+326.216970035,100000,19,1.527245ms,10.27406ms,273.861µs,654.7737146386759,8.115314026s
