Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-06 08:43:56.914259742 +0000 UTC m=+9.743365971,0,0,0,0,0,0,0
2024-02-06 08:44:40.243068658 +0000 UTC m=+53.072174874,100000,1,480.338µs,6.285611ms,229.129µs,2353.8797014280194,43.325600128s
2024-02-06 08:45:08.731075192 +0000 UTC m=+81.560181421,100000,2,563.917µs,7.336382ms,212.803µs,1773.3081158324337,28.483570771s
2024-02-06 08:45:30.347990754 +0000 UTC m=+103.177096986,100000,3,642.485µs,6.921215ms,218.733µs,1556.4543361648518,21.613429965s
2024-02-06 08:45:47.758963232 +0000 UTC m=+120.588069462,100000,4,690.189µs,7.358501ms,226.893µs,1448.8780906134966,17.407446849s
2024-02-06 08:46:03.162829797 +0000 UTC m=+135.991936027,100000,5,763.496µs,6.820139ms,235.16µs,1309.764382739001,15.400122856s
2024-02-06 08:46:16.820615431 +0000 UTC m=+149.649721660,100000,6,812.441µs,5.768511ms,240.059µs,1230.8576084209305,13.654257921s
2024-02-06 08:46:29.388540743 +0000 UTC m=+162.217646972,100000,7,872.533µs,6.627162ms,247.509µs,1146.0880400420226,12.564456495s
2024-02-06 08:46:41.180705844 +0000 UTC m=+174.009812082,100000,8,934.976µs,7.061909ms,275.451µs,1069.5451449923169,11.786587785s
2024-02-06 08:46:52.24846726 +0000 UTC m=+185.077573489,100000,9,987.828µs,8.838816ms,247.845µs,1012.3216547425592,11.064178542s
2024-02-06 08:47:03.088567259 +0000 UTC m=+195.917673488,100000,10,1.074508ms,7.262572ms,283.257µs,930.6580604848494,10.836517372s
2024-02-06 08:47:13.371452597 +0000 UTC m=+206.200558825,100000,11,1.121396ms,9.359276ms,284.186µs,891.7449905520119,10.279336777s
2024-02-06 08:47:23.228507352 +0000 UTC m=+216.057613605,100000,12,1.172894ms,7.02028ms,254.555µs,852.5916127157465,9.853399393s
2024-02-06 08:47:32.703175996 +0000 UTC m=+225.532282225,100000,13,1.220555ms,10.264198ms,287.25µs,819.2989669207203,9.470754598s
2024-02-06 08:47:41.894480501 +0000 UTC m=+234.723586732,100000,14,1.27617ms,7.545484ms,275.44µs,783.5941785446994,9.187670928s
2024-02-06 08:47:51.090469983 +0000 UTC m=+243.919576216,100000,15,1.36696ms,11.368511ms,310.698µs,731.5501033071408,9.192438117s
2024-02-06 08:48:00.096712502 +0000 UTC m=+252.925818743,100000,16,1.428416ms,10.770284ms,274.505µs,700.0761566911867,9.002618387s
2024-02-06 08:48:08.8639693 +0000 UTC m=+261.693075533,100000,17,1.476116ms,9.617238ms,304.622µs,677.4533673338884,8.76354824s
2024-02-06 08:48:17.41086029 +0000 UTC m=+270.239966533,100000,18,1.524202ms,8.723736ms,338.381µs,656.0807415650957,8.543350341s
2024-02-06 08:48:25.889568941 +0000 UTC m=+278.718675170,100000,19,1.595791ms,10.130939ms,290.387µs,626.6482226607909,8.475185994s
2024-02-06 08:48:34.20446488 +0000 UTC m=+287.033571109,100000,20,1.648868ms,9.614119ms,326.031µs,606.4766370364024,8.311163737s
2024-02-06 08:48:42.297416902 +0000 UTC m=+295.126523134,100000,21,1.68335ms,15.060518ms,315.821µs,594.0534073563273,8.088896995s
2024-02-06 08:48:50.390619406 +0000 UTC m=+303.219725635,100000,22,1.764471ms,18.583587ms,338.123µs,566.7418076133051,8.089728286s
2024-02-06 08:48:58.271945955 +0000 UTC m=+311.101052184,100000,23,1.795604ms,20.01897ms,351.348µs,556.9156539290993,7.877780807s
2024-02-06 08:49:06.07384803 +0000 UTC m=+318.902954261,100000,24,1.855685ms,15.762902ms,303.331µs,538.8844417538352,7.798313515s
2024-02-06 08:49:13.818080502 +0000 UTC m=+326.647186731,100000,25,1.918301ms,18.383289ms,321.508µs,521.2943766036318,7.740278427s
2024-02-06 08:49:21.420933477 +0000 UTC m=+334.250039706,100000,26,1.95859ms,15.620855ms,333.681µs,510.5713733308328,7.599235455s
2024-02-06 08:49:29.159756375 +0000 UTC m=+341.988862604,100000,27,2.069584ms,19.653108ms,288.844µs,483.18871764536874,7.735251338s
2024-02-06 08:49:36.832939701 +0000 UTC m=+349.662045934,100000,28,2.129307ms,12.665754ms,312.329µs,469.63628262217424,7.669444834s
2024-02-06 08:49:44.275354701 +0000 UTC m=+357.104460931,100000,29,2.137723ms,16.953194ms,310.308µs,467.7874535581102,7.438807656s
2024-02-06 08:49:51.70492537 +0000 UTC m=+364.534031599,100000,30,2.208026ms,12.001044ms,366.087µs,452.89306353135294,7.424765025s
2024-02-06 08:49:59.101670659 +0000 UTC m=+371.930776888,100000,31,2.272018ms,17.982893ms,373.009µs,440.13733701118247,7.392463323s
2024-02-06 08:50:06.604346958 +0000 UTC m=+379.433453187,100000,32,2.379972ms,68.230619ms,344.002µs,420.1728366970317,7.498875861s
2024-02-06 08:50:14.048778842 +0000 UTC m=+386.877885071,100000,33,2.434231ms,18.794582ms,309.877µs,410.8072444981693,7.440295585s
2024-02-06 08:50:21.375064764 +0000 UTC m=+394.204170993,100000,34,2.465757ms,30.768565ms,370.246µs,405.5549304002683,7.322410487s
2024-02-06 08:50:28.657981694 +0000 UTC m=+401.487087923,100000,35,2.526083ms,17.575896ms,338.534µs,395.8697565947628,7.279396587s
2024-02-06 08:50:35.954675094 +0000 UTC m=+408.783781327,100000,36,2.601877ms,19.294919ms,364.099µs,384.3378972995882,7.291506439s
2024-02-06 08:50:43.070260773 +0000 UTC m=+415.899367006,100000,37,2.608498ms,20.11774ms,330.192µs,383.3623554747231,7.111803468s
2024-02-06 08:50:50.304245312 +0000 UTC m=+423.133351541,100000,38,2.723314ms,21.805ms,374.298µs,367.199616459983,7.229835558s
2024-02-06 08:50:57.466400421 +0000 UTC m=+430.295506650,100000,39,2.768162ms,18.329057ms,384.416µs,361.25043407160814,7.158610442s
2024-02-06 08:51:04.545748057 +0000 UTC m=+437.374854286,100000,40,2.805693ms,25.126972ms,330.332µs,356.4181614854544,7.075683956s
2024-02-06 08:51:11.639780134 +0000 UTC m=+444.468886363,100000,41,2.885105ms,19.17024ms,370.34µs,346.607735283195,7.090478518s
2024-02-06 08:51:18.648207961 +0000 UTC m=+451.477314190,100000,42,2.91747ms,20.152711ms,412.569µs,342.7626984991489,7.003155534s
2024-02-06 08:51:25.645153562 +0000 UTC m=+458.474259792,100000,43,2.980668ms,18.695396ms,337.075µs,335.49517862139703,6.993428465s
2024-02-06 08:51:32.707496008 +0000 UTC m=+465.536602241,100000,44,3.080446ms,24.698604ms,356.461µs,324.6282438295282,7.058790164s
2024-02-06 08:51:39.714123487 +0000 UTC m=+472.543229716,100000,45,3.12451ms,21.277547ms,344.934µs,320.0500942427992,7.002345402s
