Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-01 15:35:12.03996238 +0000 UTC m=+422.609484424,100000,38,2.577046ms,17.198535ms,354.805µs,388.0411089744735,6.84726429s
2024-02-01 15:35:18.994036224 +0000 UTC m=+429.563558267,100000,39,2.687959ms,18.465055ms,298.637µs,372.0294200845462,6.950565628s
2024-02-01 15:35:25.973318075 +0000 UTC m=+436.542840122,100000,40,2.766447ms,20.073203ms,340.824µs,361.4743995159811,6.975725719s
2024-02-01 15:35:32.929708542 +0000 UTC m=+443.499230586,100000,41,2.826201ms,17.046369ms,331.14µs,353.83176666933645,6.952912025s
2024-02-01 15:35:39.929119874 +0000 UTC m=+450.498641916,100000,42,2.915814ms,16.820258ms,316.322µs,342.9573828106008,6.994025067s
2024-02-01 15:35:46.837099877 +0000 UTC m=+457.406621919,100000,43,2.94572ms,21.181442ms,347.827µs,339.47554353883095,6.904380051s
2024-02-01 15:35:53.733313014 +0000 UTC m=+464.302835056,100000,44,3.007987ms,17.363047ms,349.873µs,332.4482018189566,6.890234436s
2024-02-01 15:36:00.72884856 +0000 UTC m=+471.298370602,100000,45,3.120225ms,19.001994ms,324.464µs,320.4896466953656,6.992013227s
2024-02-01 15:36:12.576407891 +0000 UTC m=+483.145929933,100000,46,5.423626ms,39.403639ms,381.157µs,184.37848074104318,11.844014897s
2024-02-01 15:36:27.375546515 +0000 UTC m=+497.945068557,100000,47,6.929978ms,36.788184ms,419.223µs,144.30058246521898,14.795484192s
2024-02-01 15:36:41.24253028 +0000 UTC m=+511.812052322,100000,48,6.631002ms,40.219236ms,321.096µs,150.80676069962325,13.862029817s
2024-02-01 15:36:48.309959537 +0000 UTC m=+518.879481582,100000,49,3.436715ms,22.591335ms,364.132µs,290.9755190337936,7.063403024s
2024-02-01 15:36:55.227973131 +0000 UTC m=+525.797495173,100000,50,3.426414ms,21.07862ms,370.865µs,291.85026880811307,6.914522004s
2024-02-01 15:37:02.110488553 +0000 UTC m=+532.680010595,100000,51,3.480934ms,20.155433ms,317.132µs,287.2791522536158,6.878992529s
2024-02-01 15:37:08.96903683 +0000 UTC m=+539.538558875,100000,52,3.53493ms,20.98335ms,335.127µs,282.8910037192523,6.855022926s
2024-02-01 15:37:15.70594374 +0000 UTC m=+546.275465783,100000,53,3.540353ms,21.524803ms,362.387µs,282.45767657279856,6.733165761s
2024-02-01 15:37:22.537245684 +0000 UTC m=+553.106767727,100000,54,3.657163ms,19.663207ms,347.825µs,273.4359831641913,6.82782503s
2024-02-01 15:37:29.261115741 +0000 UTC m=+559.830637783,100000,55,3.666545ms,20.035863ms,330.876µs,272.7362598489508,6.720388434s
2024-02-01 15:37:35.906916605 +0000 UTC m=+566.476438647,100000,56,3.688055ms,19.716471ms,340.986µs,271.1455614738256,6.642144536s
2024-02-01 15:37:42.499790879 +0000 UTC m=+573.069312924,100000,57,3.727696ms,17.5947ms,369.293µs,268.26217889381206,6.589311874s
2024-02-01 15:37:49.11433987 +0000 UTC m=+579.683861912,100000,58,3.801766ms,89.575268ms,341.377µs,263.03564580002313,6.610996953s
2024-02-01 15:37:55.619821623 +0000 UTC m=+586.189343669,100000,59,3.806154ms,23.490513ms,313.632µs,262.7323689374146,6.50181351s
2024-02-01 15:38:02.103863375 +0000 UTC m=+592.673385417,100000,60,3.856787ms,19.448742ms,355.107µs,259.2831133614824,6.480587589s
2024-02-01 15:38:08.525831869 +0000 UTC m=+599.095353915,100000,61,3.884446ms,29.150855ms,319.953µs,257.4369368765311,6.416878367s
2024-02-01 15:38:15.1199468 +0000 UTC m=+605.689468845,100000,62,4.052561ms,21.162142ms,363.503µs,246.75748441117932,6.590054886s
2024-02-01 15:38:21.976605519 +0000 UTC m=+612.546127561,100000,63,4.285587ms,28.456921ms,351.723µs,233.34024613822814,6.852748584s
2024-02-01 15:38:28.639901251 +0000 UTC m=+619.209423299,100000,64,4.227295ms,25.869474ms,304.066µs,236.55789118752685,6.659800501s
2024-02-01 15:38:35.277430893 +0000 UTC m=+625.846952935,100000,65,4.277982ms,24.511042ms,330.557µs,233.7550312786395,6.631758539s
2024-02-01 15:38:41.945600045 +0000 UTC m=+632.515122087,100000,66,4.362196ms,26.113262ms,331.038µs,229.24230791993807,6.664517399s
2024-02-01 15:38:50.828394656 +0000 UTC m=+641.397916702,100000,67,4.580124ms,223.257543ms,315.882µs,218.92137047710125,8.87930315s
2024-02-01 15:38:57.464354713 +0000 UTC m=+648.033876756,100000,68,4.476554ms,28.04786ms,374.469µs,223.38611133679976,6.631876742s
2024-02-01 15:39:04.86882213 +0000 UTC m=+655.438344172,100000,69,4.728203ms,395.058107ms,361.413µs,211.64284049333486,7.400593514s
2024-02-01 15:39:11.733744272 +0000 UTC m=+662.303266313,100000,70,4.765465ms,325.408762ms,352.161µs,209.8430920810656,6.861210071s
2024-02-01 15:39:18.799281788 +0000 UTC m=+669.368803830,100000,71,4.977171ms,69.742704ms,332.976µs,200.91733938949878,7.061443435s
2024-02-01 15:39:26.217874693 +0000 UTC m=+676.787396739,100000,72,5.30331ms,33.998274ms,343.063µs,188.5614510832799,7.413388651s
2024-02-01 15:39:33.631908665 +0000 UTC m=+684.201430707,100000,73,5.370857ms,32.860434ms,372.952µs,186.18999540176665,7.410010388s
2024-02-01 15:39:40.94811102 +0000 UTC m=+691.517633062,100000,74,5.369353ms,33.899861ms,363.413µs,186.24217409714205,7.31264476s
2024-02-01 15:39:48.257670365 +0000 UTC m=+698.827192412,100000,75,5.440848ms,28.274669ms,413.9µs,183.7948760179721,7.305987672s
2024-02-01 15:39:55.628712203 +0000 UTC m=+706.198234253,100000,76,5.564764ms,29.310796ms,385.089µs,179.70213372281432,7.367475326s
2024-02-01 15:40:02.953882503 +0000 UTC m=+713.523404546,100000,77,5.600053ms,32.792718ms,373.183µs,178.56970773628993,7.321342348s
2024-02-01 15:40:10.262558129 +0000 UTC m=+720.832080178,100000,78,5.660692ms,30.862892ms,399.43µs,176.6568362599105,7.30331029s
2024-02-01 15:40:17.641557713 +0000 UTC m=+728.211079756,100000,79,5.785117ms,34.451406ms,387.62µs,172.8573293711989,7.374974492s
2024-02-01 15:40:24.86595028 +0000 UTC m=+735.435472322,100000,80,5.733998ms,36.987218ms,382.511µs,174.39836362787784,7.220735335s
2024-02-01 15:40:32.096024526 +0000 UTC m=+742.665546568,100000,81,5.809626ms,35.018687ms,365.585µs,172.12809524441775,7.224487027s
2024-02-01 15:40:39.259139236 +0000 UTC m=+749.828661282,100000,82,5.831867ms,35.066551ms,396.655µs,171.47165682713944,7.159559342s
2024-02-01 15:40:46.517138947 +0000 UTC m=+757.086660989,100000,83,5.976364ms,32.050743ms,393.195µs,167.32580932418404,7.254048425s
2024-02-01 15:40:53.784656193 +0000 UTC m=+764.354178241,100000,84,6.054385ms,30.473712ms,357.471µs,165.1695420789423,7.262352509s
2024-02-01 15:41:01.064627907 +0000 UTC m=+771.634149949,100000,85,6.140089ms,32.215049ms,384.498µs,162.864071979503,7.276505875s
2024-02-01 15:41:08.347617773 +0000 UTC m=+778.917139816,100000,86,6.21926ms,35.64065ms,391.221µs,160.79081081872474,7.279283703s
2024-02-01 15:41:15.528389271 +0000 UTC m=+786.097911313,100000,87,6.207718ms,30.36022ms,418.612µs,161.08977775137225,7.177259888s
2024-02-01 15:41:22.703135777 +0000 UTC m=+793.272657819,100000,88,6.265271ms,37.71446ms,426.218µs,159.6100106098184,7.171270079s
2024-02-01 15:41:29.82176588 +0000 UTC m=+800.391287922,100000,89,6.290894ms,34.838029ms,365.537µs,158.95991228919067,7.114564435s
2024-02-01 15:41:36.917452048 +0000 UTC m=+807.486974090,100000,90,6.337768ms,32.981628ms,450.949µs,157.78424618425802,7.091717638s
2024-02-01 15:41:44.071902326 +0000 UTC m=+814.641424369,100000,91,6.460736ms,39.307689ms,399.242µs,154.78112078339754,7.150416705s
2024-02-01 15:41:51.211147783 +0000 UTC m=+821.780669825,100000,92,6.517443ms,38.80026ms,382.941µs,153.4343962049766,7.135658806s
2024-02-01 15:41:58.547507048 +0000 UTC m=+829.117029091,100000,93,6.772501ms,35.932492ms,435.642µs,147.65593088676928,7.332142214s
2024-02-01 15:42:05.729104808 +0000 UTC m=+836.298626850,100000,94,6.697349ms,34.917064ms,391.503µs,149.31279736946976,7.177960701s
2024-02-01 15:42:12.90001706 +0000 UTC m=+843.469539102,100000,95,6.763323ms,45.740337ms,319.974µs,147.85629768238292,7.167417886s
2024-02-01 15:42:20.124610492 +0000 UTC m=+850.694132533,100000,96,6.88696ms,37.893007ms,470.079µs,145.20193980469614,7.220702869s
2024-02-01 15:42:27.261242123 +0000 UTC m=+857.830764168,100000,97,6.875001ms,45.929569ms,404.128µs,145.45452014820935,7.132954275s
2024-02-01 15:42:34.4134871 +0000 UTC m=+864.983009143,100000,98,6.957625ms,54.419165ms,428.688µs,143.72719324687034,7.148667906s
2024-02-01 15:42:41.694714608 +0000 UTC m=+872.264236653,100000,99,7.15879ms,46.598089ms,477.501µs,139.68839356206234,7.276014103s
2024-02-01 15:42:48.821884519 +0000 UTC m=+879.391406562,100000,100,7.07479ms,42.931925ms,360.407µs,141.3469407514357,7.123512003s
