Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-04-26 07:50:33.371696302 +0000 UTC m=+24.959193488,0,0,0,0,0,0,0
2024-04-26 07:51:20.687058475 +0000 UTC m=+72.274555661,100000,1,465.767µs,6.63239ms,204.68µs,2146.993713502529,47.313185515s
2024-04-26 07:51:45.936719729 +0000 UTC m=+97.524216905,100000,2,495.558µs,8.331733ms,190.52µs,2017.926441203081,25.247046215s
2024-04-26 07:52:03.248390951 +0000 UTC m=+114.835888137,100000,3,509.545µs,4.854776ms,203.16µs,1962.5320532642604,17.309554054s
2024-04-26 07:52:16.983774558 +0000 UTC m=+128.571271743,100000,4,538.884µs,5.24884ms,200.089µs,1855.68431112632,13.732416187s
2024-04-26 07:52:28.741341761 +0000 UTC m=+140.328838947,100000,5,577.033µs,3.50176ms,202.77µs,1733.000839866138,11.755471573s
2024-04-26 07:52:39.071709266 +0000 UTC m=+150.659206452,100000,6,607.929µs,4.26302ms,198.49µs,1644.9262625880071,10.328335275s
2024-04-26 07:52:48.466887392 +0000 UTC m=+160.054384568,100000,7,644.965µs,3.77782ms,199.5µs,1550.4715947435368,9.393087326s
2024-04-26 07:52:57.183607565 +0000 UTC m=+168.771104751,100000,8,683.975µs,5.14274ms,185.62µs,1462.041003810422,8.714680093s
2024-04-26 07:53:05.167428504 +0000 UTC m=+176.754925729,100000,9,704.08µs,4.73033ms,201.859µs,1420.2923172652893,7.980408599s
2024-04-26 07:53:12.722519145 +0000 UTC m=+184.310016361,100000,10,739.752µs,3.892371ms,219.509µs,1351.804008385578,7.553008452s
2024-04-26 07:53:19.846979403 +0000 UTC m=+191.434476588,100000,11,766.518µs,5.996719ms,216.659µs,1304.600028159622,7.122294417s
2024-04-26 07:53:26.589324164 +0000 UTC m=+198.176821340,100000,12,790.527µs,4.5164ms,203.03µs,1264.9774254240538,6.740288301s
2024-04-26 07:53:33.146808232 +0000 UTC m=+204.734305408,100000,13,831.348µs,4.64993ms,225.37µs,1202.8647637618858,6.555419538s
2024-04-26 07:53:39.469360569 +0000 UTC m=+211.056857755,100000,14,862.324µs,7.0191ms,233.58µs,1159.6566855544584,6.320432217s
2024-04-26 07:53:45.554337895 +0000 UTC m=+217.141835071,100000,15,889.489µs,7.58937ms,239.409µs,1124.240426681916,6.082911456s
2024-04-26 07:53:51.517216545 +0000 UTC m=+223.104713731,100000,16,927.469µs,5.82201ms,254.16µs,1078.2026720278832,5.96082291s
2024-04-26 07:53:57.277272423 +0000 UTC m=+228.864769609,100000,17,949.08µs,4.76482ms,220.18µs,1053.6516727126818,5.758007598s
2024-04-26 07:54:02.881333896 +0000 UTC m=+234.468831072,100000,18,976.686µs,4.682699ms,222.01µs,1023.8695668831185,5.601962033s
2024-04-26 07:54:08.374726793 +0000 UTC m=+239.962223979,100000,19,1.010569ms,4.94786ms,247.58µs,989.541448343478,5.491392387s
2024-04-26 07:54:13.721594876 +0000 UTC m=+245.309092063,100000,20,1.034942ms,5.736389ms,238.92µs,966.2376641541586,5.343127553s
2024-04-26 07:54:18.921908568 +0000 UTC m=+250.509405744,100000,21,1.054806ms,5.24439ms,253.61µs,948.0411376735508,5.196926521s
2024-04-26 07:54:23.992746371 +0000 UTC m=+255.580243547,100000,22,1.07677ms,5.436291ms,264.54µs,928.7032191371057,5.068732743s
2024-04-26 07:54:29.070523884 +0000 UTC m=+260.658021070,100000,23,1.12632ms,5.675731ms,255.9µs,887.8467854563112,5.075714013s
2024-04-26 07:54:33.941535774 +0000 UTC m=+265.529032960,100000,24,1.124438ms,6.53445ms,247.359µs,889.3329066192979,4.868716029s
2024-04-26 07:54:38.824419846 +0000 UTC m=+270.411917031,100000,25,1.174904ms,7.857831ms,267.95µs,851.132928561309,4.880796991s
2024-04-26 07:54:43.625915967 +0000 UTC m=+275.213413153,100000,26,1.202063ms,5.851561ms,276.07µs,831.9026228281722,4.799406452s
2024-04-26 07:54:48.247116508 +0000 UTC m=+279.834613684,100000,27,1.198227ms,6.004111ms,261.35µs,834.5659921163531,4.619009461s
2024-04-26 07:54:52.916675225 +0000 UTC m=+284.504172411,100000,28,1.253934ms,6.832821ms,267.17µs,797.4896984586002,4.667440307s
2024-04-26 07:54:57.510868813 +0000 UTC m=+289.098366019,100000,29,1.276412ms,7.556711ms,274.16µs,783.4457955606855,4.592014667s
2024-04-26 07:55:02.09364398 +0000 UTC m=+293.681141156,100000,30,1.317793ms,6.71008ms,224.28µs,758.8442015542859,4.580596726s
2024-04-26 07:55:06.517000577 +0000 UTC m=+298.104497753,100000,31,1.317488ms,6.149401ms,258.71µs,759.0196937670867,4.421297047s
2024-04-26 07:55:10.970310909 +0000 UTC m=+302.557808085,100000,32,1.363707ms,5.818881ms,305.699µs,733.2948908771402,4.451242842s
2024-04-26 07:55:15.473073377 +0000 UTC m=+307.060570553,100000,33,1.422563ms,7.173421ms,265.039µs,702.9564593828165,4.500749277s
2024-04-26 07:55:19.853091817 +0000 UTC m=+311.440588993,100000,34,1.423886ms,6.583401ms,295.09µs,702.3031538555705,4.377901239s
2024-04-26 07:55:24.203065234 +0000 UTC m=+315.790562420,100000,35,1.454312ms,6.94389ms,280.07µs,687.6100701613957,4.346375968s
2024-04-26 07:55:28.528792322 +0000 UTC m=+320.116289507,100000,36,1.489557ms,9.93292ms,277.32µs,671.3401746943033,4.323586968s
2024-04-26 07:55:32.698588096 +0000 UTC m=+324.286085272,100000,37,1.470561ms,6.984109ms,265.95µs,680.0125693436275,4.167543504s
2024-04-26 07:55:36.898975578 +0000 UTC m=+328.486472754,100000,38,1.522644ms,6.381479ms,248.82µs,656.7520724601571,4.198374992s
2024-04-26 07:55:41.038015533 +0000 UTC m=+332.625512709,100000,39,1.536822ms,6.97345ms,251.91µs,650.693277276094,4.136462495s
2024-04-26 07:55:45.082622862 +0000 UTC m=+336.670120038,100000,40,1.540822ms,6.308369ms,301.059µs,649.0040445558425,4.042428129s
2024-04-26 07:55:49.178425648 +0000 UTC m=+340.765922834,100000,41,1.597662ms,6.97192ms,286.47µs,625.914565332134,4.093823647s
2024-04-26 07:55:53.217076807 +0000 UTC m=+344.804573993,100000,42,1.615684ms,10.84392ms,321.051µs,618.9328771192927,4.036537349s
2024-04-26 07:55:57.181462588 +0000 UTC m=+348.768959775,100000,43,1.628218ms,6.49571ms,266.63µs,614.168231157649,3.962125071s
2024-04-26 07:56:01.105126551 +0000 UTC m=+352.692623738,100000,44,1.642769ms,7.8928ms,292.161µs,608.7282537504238,3.921581632s
2024-04-26 07:56:05.141200941 +0000 UTC m=+356.728698127,100000,45,1.729521ms,7.03612ms,311.62µs,578.1945993805152,4.033533339s
2024-04-26 07:56:09.108343672 +0000 UTC m=+360.695840858,100000,46,1.734271ms,7.414609ms,273.16µs,576.6111187135339,3.964835641s
2024-04-26 07:56:13.085427253 +0000 UTC m=+364.672924439,100000,47,1.771728ms,8.0012ms,268.5µs,564.4205125391697,3.975030371s
2024-04-26 07:56:16.977314927 +0000 UTC m=+368.564812113,100000,48,1.771708ms,7.06407ms,315.76µs,564.4270027298434,3.889834665s
2024-04-26 07:56:20.837415903 +0000 UTC m=+372.424913079,100000,49,1.797482ms,7.746291ms,303.69µs,556.3335801179618,3.858044066s
2024-04-26 07:56:24.684057858 +0000 UTC m=+376.271555044,100000,50,1.823126ms,7.269549ms,288.539µs,548.508165825591,3.844196906s
2024-04-26 07:56:28.499443435 +0000 UTC m=+380.086940620,100000,51,1.850024ms,7.297099ms,291.55µs,540.53347549921,3.813371407s
2024-04-26 07:56:32.355126903 +0000 UTC m=+383.942624079,100000,52,1.905314ms,8.294118ms,298.69µs,524.8477344888962,3.85355415s
2024-04-26 07:56:36.156666262 +0000 UTC m=+387.744163448,100000,53,1.913388ms,8.322669ms,303.31µs,522.6329122758642,3.799216999s
2024-04-26 07:56:39.955614871 +0000 UTC m=+391.543112057,100000,54,1.949469ms,9.806748ms,334.22µs,512.9601749195214,3.79685153s
2024-04-26 07:56:43.721144336 +0000 UTC m=+395.308641512,100000,55,1.963045ms,7.979949ms,301.4µs,509.41246380214034,3.762941576s
2024-04-26 07:56:47.436663091 +0000 UTC m=+399.024160277,100000,56,1.979329ms,10.190588ms,290.29µs,505.22171366624735,3.713458585s
2024-04-26 07:56:51.099749765 +0000 UTC m=+402.687246941,100000,57,1.981465ms,7.708569ms,232.52µs,504.67699656713694,3.660484005s
2024-04-26 07:56:54.696076862 +0000 UTC m=+406.283574047,100000,58,1.98163ms,11.192098ms,275.13µs,504.6348695515652,3.594238707s
2024-04-26 07:56:58.347361138 +0000 UTC m=+409.934858324,100000,59,2.042252ms,7.882169ms,338.23µs,489.6554803134141,3.649265978s
2024-04-26 07:57:01.961289511 +0000 UTC m=+413.548786698,100000,60,2.057316ms,8.507119ms,268.55µs,486.07000662192917,3.611743144s
2024-04-26 07:57:05.525420344 +0000 UTC m=+417.112917530,100000,61,2.056675ms,8.949559ms,292.28µs,486.2215908922016,3.562006842s
2024-04-26 07:57:09.090497416 +0000 UTC m=+420.677994592,100000,62,2.090312ms,8.936679ms,334.05µs,478.3974666241174,3.563002283s
2024-04-26 07:57:12.625911905 +0000 UTC m=+424.213409090,100000,63,2.112774ms,8.862989ms,315.28µs,473.3113768151663,3.533224839s
2024-04-26 07:57:16.16840679 +0000 UTC m=+427.755903977,100000,64,2.140324ms,10.397248ms,355.92µs,467.21884264345226,3.539929576s
2024-04-26 07:57:19.656438607 +0000 UTC m=+431.243935793,100000,65,2.141548ms,8.854829ms,331.14µs,466.95184443037823,3.484892337s
2024-04-26 07:57:23.223363969 +0000 UTC m=+434.810861155,100000,66,2.220387ms,9.352069ms,329.73µs,450.37176103787533,3.564882043s
2024-04-26 07:57:26.719587884 +0000 UTC m=+438.307085060,100000,67,2.214475ms,11.814598ms,272.23µs,451.57426948052665,3.494175636s
2024-04-26 07:57:30.176510058 +0000 UTC m=+441.764007244,100000,68,2.226547ms,9.77486ms,301.55µs,449.1257401408224,3.454902314s
2024-04-26 07:57:33.578201565 +0000 UTC m=+445.165698751,100000,69,2.225552ms,8.78099ms,321.951µs,449.32659837138465,3.398899906s
2024-04-26 07:57:36.978305881 +0000 UTC m=+448.565803067,100000,70,2.24717ms,8.962699ms,346.77µs,445.00407170372887,3.397941617s
2024-04-26 07:57:40.35501421 +0000 UTC m=+451.942511396,100000,71,2.27216ms,9.05352ms,355.559µs,440.1098123619188,3.374707779s
2024-04-26 07:57:43.779208125 +0000 UTC m=+455.366705311,100000,72,2.341099ms,10.583699ms,300.74µs,427.1496991649542,3.421949965s
2024-04-26 07:57:47.171017043 +0000 UTC m=+458.758514229,100000,73,2.342312ms,8.91526ms,326.99µs,426.9285286145913,3.389443728s
2024-04-26 07:57:50.584007779 +0000 UTC m=+462.171504965,100000,74,2.388982ms,9.152019ms,294.439µs,418.58817746055183,3.410756656s
2024-04-26 07:57:54.06469617 +0000 UTC m=+465.652193356,100000,75,2.460813ms,10.803339ms,323.71µs,406.36972706866675,3.478589811s
2024-04-26 07:57:57.517040493 +0000 UTC m=+469.104537669,100000,76,2.487347ms,10.20301ms,391.23µs,402.03471529680513,3.450293753s
2024-04-26 07:58:00.869641613 +0000 UTC m=+472.457138799,100000,77,2.435258ms,10.334749ms,365.82µs,410.6339747543569,3.350527s
2024-04-26 07:58:04.232819593 +0000 UTC m=+475.820316779,100000,78,2.480367ms,12.276659ms,347.89µs,403.16612468585384,3.36109165s
