Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-04-25 15:18:37.389288916 +0000 UTC m=+589.768487780,100000,43,3.287666ms,15.75266ms,482.83µs,304.1671041575379,7.726945778s
2024-04-25 15:18:45.191076173 +0000 UTC m=+597.570275037,100000,44,3.397638ms,13.7986ms,524.74µs,294.3221060928411,7.799678477s
2024-04-25 15:18:52.858978052 +0000 UTC m=+605.238176916,100000,45,3.419764ms,17.23153ms,500.08µs,292.4178323240612,7.665809399s
2024-04-25 15:19:00.53634845 +0000 UTC m=+612.915547314,100000,46,3.494967ms,14.00313ms,482.61µs,286.12567035490844,7.675289549s
2024-04-25 15:19:08.239844219 +0000 UTC m=+620.619043083,100000,47,3.582073ms,16.539559ms,483.62µs,279.1678922648131,7.700137829s
2024-04-25 15:19:15.970580397 +0000 UTC m=+628.349779261,100000,48,3.671421ms,17.929639ms,490.16µs,272.37403251415793,7.728662848s
2024-04-25 15:19:23.597991237 +0000 UTC m=+635.977190091,100000,49,3.699946ms,17.915609ms,501.159µs,270.2741816263634,7.62516076s
2024-04-25 15:19:31.256182346 +0000 UTC m=+643.635381210,100000,50,3.790722ms,16.348299ms,504.66µs,263.80193931906433,7.656110889s
2024-04-25 15:19:38.889909974 +0000 UTC m=+651.269108838,100000,51,3.855802ms,18.031248ms,520.31µs,259.34939557304307,7.631715648s
2024-04-25 15:19:46.493609813 +0000 UTC m=+658.872808677,100000,52,3.912796ms,15.225718ms,523.21µs,255.57169350019763,7.601214189s
2024-04-25 15:19:54.103446551 +0000 UTC m=+666.482645415,100000,53,3.989551ms,16.963058ms,515.6µs,250.65476348002832,7.607638809s
2024-04-25 15:20:01.703504971 +0000 UTC m=+674.082703835,100000,54,4.062734ms,20.369107ms,500.28µs,246.13961225966023,7.59803389s
2024-04-25 15:20:09.365964592 +0000 UTC m=+681.745163456,100000,55,4.171361ms,17.131388ms,508.709µs,239.72985971658105,7.659077712s
2024-04-25 15:20:16.949683394 +0000 UTC m=+689.328882258,100000,56,4.205004ms,20.110128ms,527.451µs,237.81188136395792,7.581634172s
2024-04-25 15:20:24.595578177 +0000 UTC m=+696.974777042,100000,57,4.319336ms,18.863408ms,477.91µs,231.5170343032121,7.643859754s
2024-04-25 15:20:32.181837099 +0000 UTC m=+704.561035963,100000,58,4.353675ms,19.028928ms,543.579µs,229.6909981008188,7.584231941s
2024-04-25 15:20:39.78757355 +0000 UTC m=+712.166772413,100000,59,4.44193ms,16.404008ms,532.44µs,225.12734679221015,7.603560011s
2024-04-25 15:20:47.374609698 +0000 UTC m=+719.753808562,100000,60,4.502973ms,18.828326ms,559.75µs,222.0754928184479,7.584573078s
2024-04-25 15:20:54.918930225 +0000 UTC m=+727.298129089,100000,61,4.558759ms,17.365766ms,571.84µs,219.35794059922628,7.542248187s
2024-04-25 15:21:02.452772414 +0000 UTC m=+734.831971268,100000,62,4.626064ms,17.969986ms,468.58µs,216.1664480069044,7.531714369s
2024-04-25 15:21:10.019652906 +0000 UTC m=+742.398851771,100000,63,4.721524ms,20.148476ms,570.45µs,211.79600049729,7.564714323s
2024-04-25 15:21:17.583528629 +0000 UTC m=+749.962727494,100000,64,4.793674ms,19.995305ms,525.309µs,208.60824595534874,7.561674074s
2024-04-25 15:21:25.095668083 +0000 UTC m=+757.474866947,100000,65,4.83531ms,25.575675ms,436.49µs,206.8119696984482,7.510118774s
2024-04-25 15:21:32.622635283 +0000 UTC m=+765.001834137,100000,66,4.921456ms,23.921496ms,530.25µs,203.19187027287316,7.524734011s
2024-04-25 15:21:40.12023437 +0000 UTC m=+772.499433234,100000,67,4.971172ms,18.912546ms,548.67µs,201.15979540764812,7.494119978s
2024-04-25 15:21:47.53822415 +0000 UTC m=+779.917423014,100000,68,4.992ms,18.668068ms,555.61µs,200.3204863647255,7.415786141s
2024-04-25 15:21:54.975062237 +0000 UTC m=+787.354261101,100000,69,5.077899ms,20.579448ms,480.54µs,196.93182867340275,7.434700517s
2024-04-25 15:22:02.418559563 +0000 UTC m=+794.797758417,100000,70,5.160917ms,25.257858ms,492.11µs,193.7639984748624,7.441435296s
2024-04-25 15:22:09.835092652 +0000 UTC m=+802.214291506,100000,71,5.21549ms,18.899838ms,552.62µs,191.73652953094035,7.414297679s
2024-04-25 15:22:17.354378541 +0000 UTC m=+809.733577395,100000,72,5.362247ms,23.116828ms,505.04µs,186.48897634326866,7.517162499s
2024-04-25 15:22:24.882394238 +0000 UTC m=+817.261593092,100000,73,5.441176ms,30.324287ms,495.429µs,183.7837787854809,7.525979407s
2024-04-25 15:22:32.348057282 +0000 UTC m=+824.727256146,100000,74,5.472315ms,23.007787ms,550.2µs,182.73800488556205,7.463296634s
2024-04-25 15:22:39.759154042 +0000 UTC m=+832.138352906,100000,75,5.504802ms,26.942317ms,551.53µs,181.6595544552041,7.40859569s
2024-04-25 15:22:47.131801655 +0000 UTC m=+839.511000520,100000,76,5.548385ms,25.006177ms,494.02µs,180.23261278454368,7.370571313s
2024-04-25 15:22:54.534504059 +0000 UTC m=+846.913702913,100000,77,5.642725ms,25.853058ms,548.03µs,177.21932509560008,7.400696894s
2024-04-25 15:23:01.934671036 +0000 UTC m=+854.313869890,100000,78,5.718783ms,20.501948ms,556.16µs,174.86237113606325,7.397740788s
2024-04-25 15:23:09.306787456 +0000 UTC m=+861.685986310,100000,79,5.771341ms,20.636168ms,556.47µs,173.26992925095638,7.37008782s
2024-04-25 15:23:16.671177705 +0000 UTC m=+869.050376570,100000,80,5.835632ms,34.652757ms,567.41µs,171.36103442546556,7.36183437s
2024-04-25 15:23:24.11246237 +0000 UTC m=+876.491661233,100000,81,5.969616ms,24.675968ms,566.76µs,167.5149391015439,7.438567414s
2024-04-25 15:23:31.518157787 +0000 UTC m=+883.897356641,100000,82,6.020332ms,27.218288ms,508.91µs,166.1037798132599,7.403660888s
2024-04-25 15:23:38.964157481 +0000 UTC m=+891.343356344,100000,83,6.124892ms,27.995918ms,561.41µs,163.2681644431432,7.443824074s
2024-04-25 15:23:46.365530388 +0000 UTC m=+898.744729242,100000,84,6.156452ms,30.310948ms,498.67µs,162.43119522755427,7.399266907s
2024-04-25 15:23:53.739273127 +0000 UTC m=+906.118471981,100000,85,6.206008ms,25.362718ms,573.15µs,161.13417026465436,7.371707099s
2024-04-25 15:24:01.120342006 +0000 UTC m=+913.499540860,100000,86,6.290934ms,28.007788ms,548.22µs,158.95888820656657,7.378904129s
2024-04-25 15:24:08.472330047 +0000 UTC m=+920.851528911,100000,87,6.340144ms,24.770378ms,562.659µs,157.72511377413693,7.349782741s
2024-04-25 15:24:15.842424466 +0000 UTC m=+928.221623330,100000,88,6.427053ms,28.375787ms,598.089µs,155.5923048864529,7.36791468s
2024-04-25 15:24:23.262333773 +0000 UTC m=+935.641532627,100000,89,6.535702ms,26.136888ms,535.231µs,153.00574507033448,7.417695197s
2024-04-25 15:24:30.619431023 +0000 UTC m=+942.998629887,100000,90,6.559026ms,26.315968ms,590.17µs,152.4616542254715,7.354907311s
