Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 08:20:31.619959714 +0000 UTC m=+22.866107296,0,0,0,0,0,0,0
2024-02-07 08:21:07.41452837 +0000 UTC m=+58.660675950,100000,1,352.932µs,5.99102ms,176.532µs,2833.401650892516,35.789952865s
2024-02-07 08:21:27.357236031 +0000 UTC m=+78.603383612,100000,2,392.741µs,3.929455ms,153.437µs,2546.2038853508834,19.938549366s
2024-02-07 08:21:41.436347524 +0000 UTC m=+92.682495104,100000,3,415.645µs,4.604722ms,165.114µs,2405.894415179553,14.075427s
2024-02-07 08:21:52.992312032 +0000 UTC m=+104.238459611,100000,4,455.121µs,4.901143ms,155.674µs,2197.214208792798,11.552404621s
2024-02-07 08:22:03.188063993 +0000 UTC m=+114.434211579,100000,5,501.985µs,3.177014ms,172.948µs,1992.0878280744844,10.192180124s
2024-02-07 08:22:12.206798862 +0000 UTC m=+123.452946446,100000,6,532.751µs,3.204088ms,170.397µs,1877.0489295492084,9.015116845s
2024-02-07 08:22:20.473925633 +0000 UTC m=+131.720073212,100000,7,569.513µs,7.040373ms,183.341µs,1755.8853655456658,8.263482901s
2024-02-07 08:22:28.178345857 +0000 UTC m=+139.424493442,100000,8,607.062µs,4.580146ms,190.663µs,1647.2764067700168,7.700789455s
2024-02-07 08:22:35.427603045 +0000 UTC m=+146.673750626,100000,9,641.774µs,4.23611ms,175.628µs,1558.1786715371081,7.245442179s
2024-02-07 08:22:42.248032146 +0000 UTC m=+153.494179728,100000,10,670.917µs,6.245473ms,185.66µs,1490.49547262852,6.816663745s
2024-02-07 08:22:48.887449906 +0000 UTC m=+160.133597490,100000,11,718.494µs,8.291083ms,193.156µs,1391.798530511025,6.635336074s
2024-02-07 08:22:55.25056995 +0000 UTC m=+166.496717529,100000,12,750.582µs,3.780612ms,196.801µs,1332.2992217381811,6.35942369s
2024-02-07 08:23:01.363235314 +0000 UTC m=+172.609382896,100000,13,780.836µs,3.671784ms,199.242µs,1280.678515690163,6.109047512s
2024-02-07 08:23:07.189389439 +0000 UTC m=+178.435537019,100000,14,801.704µs,6.420975ms,206.775µs,1247.3421602689107,5.822614837s
2024-02-07 08:23:12.729643547 +0000 UTC m=+183.975791136,100000,15,815.101µs,4.33023ms,203.836µs,1226.8410826419645,5.536630555s
2024-02-07 08:23:18.072876119 +0000 UTC m=+189.319023699,100000,16,838.769µs,5.306158ms,201.02µs,1192.2230162375715,5.339672709s
2024-02-07 08:23:23.30532461 +0000 UTC m=+194.551472194,100000,17,872.393µs,5.358081ms,216.872µs,1146.271973291431,5.228640338s
2024-02-07 08:23:28.614887446 +0000 UTC m=+199.861035026,100000,18,936.585µs,5.164885ms,216.815µs,1067.70874234725,5.30487955s
2024-02-07 08:23:33.710124925 +0000 UTC m=+204.956272505,100000,19,947.618µs,5.24479ms,230.124µs,1055.2765073564706,5.090748254s
2024-02-07 08:23:38.714174359 +0000 UTC m=+209.960321943,100000,20,980.352µs,18.419946ms,215.691µs,1020.0407796221731,5.000387135s
2024-02-07 08:23:43.513447578 +0000 UTC m=+214.759595164,100000,21,987.373µs,6.169913ms,205.285µs,1012.7882141129812,4.795456227s
2024-02-07 08:23:48.125580704 +0000 UTC m=+219.371728288,100000,22,991.742µs,6.284048ms,239.685µs,1008.3260167907738,4.608506135s
2024-02-07 08:23:52.751788412 +0000 UTC m=+223.997935992,100000,23,1.041749ms,4.692575ms,239.498µs,959.9233968750123,4.622622472s
2024-02-07 08:23:57.080049976 +0000 UTC m=+228.326197556,100000,24,1.015845ms,6.114543ms,215.931µs,984.4017938465538,4.324719526s
2024-02-07 08:24:01.355291306 +0000 UTC m=+232.601438890,100000,25,1.04487ms,6.835917ms,228.354µs,957.0568510997304,4.271472159s
2024-02-07 08:24:05.583805139 +0000 UTC m=+236.829952719,100000,26,1.074068ms,5.420034ms,236.026µs,931.0395674912415,4.224787015s
2024-02-07 08:24:09.78856118 +0000 UTC m=+241.034709008,100000,27,1.110033ms,6.205147ms,204.804µs,900.8735072366845,4.199474891s
2024-02-07 08:24:13.866439879 +0000 UTC m=+245.112587460,100000,28,1.116004ms,7.808278ms,212.931µs,896.0541110119996,4.074311146s
2024-02-07 08:24:17.922891214 +0000 UTC m=+249.169038794,100000,29,1.150362ms,6.089117ms,229.344µs,869.291489338794,4.05269968s
2024-02-07 08:24:22.034499769 +0000 UTC m=+253.280647350,100000,30,1.201765ms,5.906667ms,236.684µs,832.1087654335986,4.107878511s
2024-02-07 08:24:26.125338815 +0000 UTC m=+257.371486395,100000,31,1.238184ms,5.910659ms,233.738µs,807.6338628941334,4.087209105s
2024-02-07 08:24:30.078324341 +0000 UTC m=+261.324471922,100000,32,1.23386ms,7.142007ms,245.469µs,810.4641802422763,3.949334686s
2024-02-07 08:24:34.135157016 +0000 UTC m=+265.381304600,100000,33,1.304774ms,5.898706ms,237.385µs,766.4162354546588,4.053264587s
2024-02-07 08:24:38.004897673 +0000 UTC m=+269.251045253,100000,34,1.282874ms,5.319392ms,273.913µs,779.4993262085189,3.865895664s
2024-02-07 08:24:41.806034256 +0000 UTC m=+273.052181836,100000,35,1.297489ms,5.403358ms,209.833µs,770.7189856233948,3.797584178s
2024-02-07 08:24:45.590203827 +0000 UTC m=+276.836351407,100000,36,1.328171ms,8.15384ms,249.862µs,752.9149622179477,3.780627121s
2024-02-07 08:24:49.363970301 +0000 UTC m=+280.610117892,100000,37,1.360584ms,5.690145ms,263.782µs,734.9781551641927,3.770194882s
2024-02-07 08:24:53.064860986 +0000 UTC m=+284.311008570,100000,38,1.372181ms,5.908055ms,242.179µs,728.7663290994097,3.697271171s
2024-02-07 08:24:56.674132741 +0000 UTC m=+287.920280321,100000,39,1.373139ms,6.635204ms,259.365µs,728.257948363478,3.605678512s
2024-02-07 08:25:00.250091346 +0000 UTC m=+291.496238931,100000,40,1.394188ms,5.945842ms,259.649µs,717.2632795577451,3.572253675s
2024-02-07 08:25:03.856436936 +0000 UTC m=+295.102584517,100000,41,1.437237ms,7.633617ms,259.524µs,695.7794592603775,3.602161604s
2024-02-07 08:25:07.358988834 +0000 UTC m=+298.605136414,100000,42,1.432664ms,6.680833ms,203.964µs,698.000364709895,3.498956455s
2024-02-07 08:25:10.909641126 +0000 UTC m=+302.155788710,100000,43,1.487612ms,5.951515ms,260.137µs,672.2180067455668,3.547177928s
2024-02-07 08:25:14.438264382 +0000 UTC m=+305.684411962,100000,44,1.510621ms,6.371394ms,245.583µs,661.9794075624177,3.525008228s
2024-02-07 08:25:17.915278131 +0000 UTC m=+309.161425719,100000,45,1.520673ms,7.401226ms,220.773µs,657.6035604077078,3.47163631s
2024-02-07 08:25:21.339678569 +0000 UTC m=+312.585826150,100000,46,1.535549ms,7.52567ms,237.488µs,651.2326984396667,3.420874775s
2024-02-07 08:25:24.739299981 +0000 UTC m=+315.985447561,100000,47,1.554082ms,6.76598ms,256.22µs,643.4662839207226,3.396044047s
2024-02-07 08:25:28.058519031 +0000 UTC m=+319.304666611,100000,48,1.548609ms,6.710945ms,248.602µs,645.7405522474221,3.315645862s
2024-02-07 08:25:31.446828305 +0000 UTC m=+322.692975886,100000,49,1.616737ms,6.385919ms,230.179µs,618.5297412809462,3.383267051s
2024-02-07 08:25:34.883054879 +0000 UTC m=+326.129202460,100000,50,1.673577ms,18.479896ms,280.504µs,597.5222093003683,3.432692479s
2024-02-07 08:25:38.307101158 +0000 UTC m=+329.553248739,100000,51,1.697577ms,8.713875ms,290.267µs,589.0748796667399,3.420431858s
2024-02-07 08:25:41.748147377 +0000 UTC m=+332.994294957,100000,52,1.739565ms,12.955218ms,249.875µs,574.8560462465925,3.437530183s
2024-02-07 08:25:45.089628148 +0000 UTC m=+336.335775729,100000,53,1.723041ms,7.787794ms,254.477µs,580.3691945618439,3.337997329s
2024-02-07 08:25:48.413989299 +0000 UTC m=+339.660136879,100000,54,1.748214ms,8.255976ms,285.486µs,572.0122884023884,3.320609954s
2024-02-07 08:25:51.703225043 +0000 UTC m=+342.949372624,100000,55,1.763565ms,7.335434ms,286.803µs,567.0330705107449,3.285679328s
2024-02-07 08:25:55.004720345 +0000 UTC m=+346.250867925,100000,56,1.800366ms,7.224681ms,265.586µs,555.4425192783317,3.297952753s
2024-02-07 08:25:58.342805849 +0000 UTC m=+349.588953433,100000,57,1.850805ms,7.127799ms,268.238µs,540.3051924188401,3.334043208s
2024-02-07 08:26:01.580908929 +0000 UTC m=+352.827056512,100000,58,1.818558ms,10.255759ms,287.982µs,549.8861550319955,3.234278199s
2024-02-07 08:26:04.863964946 +0000 UTC m=+356.110112526,100000,59,1.882706ms,9.260711ms,291.367µs,531.1503738816488,3.277751704s
2024-02-07 08:26:08.087725316 +0000 UTC m=+359.333872909,100000,60,1.878932ms,15.620588ms,273.728µs,532.2172325052281,3.220216985s
2024-02-07 08:26:11.258441021 +0000 UTC m=+362.504588609,100000,61,1.876573ms,8.07415ms,290.095µs,532.8860592960317,3.165537582s
2024-02-07 08:26:14.4766844 +0000 UTC m=+365.722831980,100000,62,1.94161ms,7.605521ms,288.551µs,515.0364362774834,3.214305255s
2024-02-07 08:26:17.712816199 +0000 UTC m=+368.958963780,100000,63,1.987291ms,8.090044ms,330.665µs,503.19748480843714,3.232515573s
2024-02-07 08:26:20.853162429 +0000 UTC m=+372.099310009,100000,64,1.956064ms,7.683611ms,310.487µs,511.23065066182147,3.136501439s
2024-02-07 08:26:23.98234564 +0000 UTC m=+375.228493220,100000,65,1.981294ms,8.736486ms,249.042µs,504.72050437471955,3.1253708s
2024-02-07 08:26:27.084894976 +0000 UTC m=+378.331042556,100000,66,1.993534ms,7.308998ms,281.505µs,501.6215650938929,3.098826806s
2024-02-07 08:26:30.129870509 +0000 UTC m=+381.376018088,100000,67,1.980661ms,9.000037ms,308.021µs,504.8818038037835,3.041132215s
