Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 08:57:25.384413741 +0000 UTC m=+298.829348002,100000,42,1.326876ms,7.645349ms,225.61µs,753.6493705060487,3.214435529s
2024-02-07 08:57:28.581230632 +0000 UTC m=+302.026164903,100000,43,1.351404ms,5.19556ms,239.79µs,739.9707722768827,3.194636731s
2024-02-07 08:57:31.729429255 +0000 UTC m=+305.174363506,100000,44,1.360783ms,6.998919ms,262.09µs,734.8706103256388,3.145857783s
2024-02-07 08:57:34.855721071 +0000 UTC m=+308.300655332,100000,45,1.381709ms,6.46457ms,261.311µs,723.7409811721741,3.124310325s
2024-02-07 08:57:37.972018988 +0000 UTC m=+311.416953249,100000,46,1.409392ms,10.08954ms,264.49µs,709.5256655545977,3.114308637s
2024-02-07 08:57:41.075798055 +0000 UTC m=+314.520732306,100000,47,1.433885ms,7.406369ms,273.16µs,697.4055391198539,3.101799827s
2024-02-07 08:57:44.156637664 +0000 UTC m=+317.601571924,100000,48,1.45063ms,6.830609ms,304.23µs,689.3553853583957,3.078835359s
2024-02-07 08:57:47.199488816 +0000 UTC m=+320.644423076,100000,49,1.461941ms,9.583669ms,311.52µs,684.0220941528846,3.040743173s
2024-02-07 08:57:50.177411093 +0000 UTC m=+323.622345344,100000,50,1.463802ms,5.99606ms,278.09µs,683.1524199057153,2.975708777s
2024-02-07 08:57:53.126361121 +0000 UTC m=+326.571295372,100000,51,1.477593ms,6.243229ms,258.34µs,676.7760724186996,2.946972198s
2024-02-07 08:57:56.133012066 +0000 UTC m=+329.577946317,100000,52,1.532813ms,6.06365ms,266.66µs,652.39489175901,3.004668535s
2024-02-07 08:57:59.070516695 +0000 UTC m=+332.515450946,100000,53,1.527453ms,8.039229ms,276.73µs,654.6845146862413,2.93541465s
2024-02-07 08:58:02.08396713 +0000 UTC m=+335.528901391,100000,54,1.594853ms,6.38002ms,275.42µs,627.0169186523365,3.010976985s
2024-02-07 08:58:04.958790834 +0000 UTC m=+338.403725095,100000,55,1.548758ms,9.94355ms,229.38µs,645.6783298380086,2.872449304s
2024-02-07 08:58:07.893655214 +0000 UTC m=+341.338589475,100000,56,1.611034ms,7.088449ms,225.86µs,620.7190670173223,2.93291003s
2024-02-07 08:58:10.855406641 +0000 UTC m=+344.300340892,100000,57,1.653299ms,8.156949ms,305.29µs,604.8510803917021,2.958498457s
2024-02-07 08:58:13.69406224 +0000 UTC m=+347.138996500,100000,58,1.613569ms,7.55028ms,298.3µs,619.7440512278947,2.836677819s
2024-02-07 08:58:16.522709008 +0000 UTC m=+349.967643259,100000,59,1.636429ms,6.72414ms,288.17µs,611.0864000800639,2.826668979s
2024-02-07 08:58:19.388659886 +0000 UTC m=+352.833594157,100000,60,1.686281ms,8.567289ms,307.94µs,593.0206564866394,2.863447848s
2024-02-07 08:58:22.152885906 +0000 UTC m=+355.597820157,100000,61,1.652664ms,6.15302ms,302.27µs,605.0836036430734,2.76179008s
2024-02-07 08:58:24.932631488 +0000 UTC m=+358.377565739,100000,62,1.693388ms,8.172459ms,288.69µs,590.5320127133836,2.777663581s
2024-02-07 08:58:27.723326397 +0000 UTC m=+361.168260708,100000,63,1.721468ms,7.06608ms,249.499µs,580.8992863690682,2.78857375s
2024-02-07 08:58:30.541992276 +0000 UTC m=+363.986926527,100000,64,1.769841ms,8.71941ms,283.47µs,565.0222777698715,2.816521549s
2024-02-07 08:58:33.276770608 +0000 UTC m=+366.721704859,100000,65,1.741331ms,8.59921ms,292.86µs,574.2733458332144,2.732614731s
2024-02-07 08:58:36.012220931 +0000 UTC m=+369.457155182,100000,66,1.769272ms,8.63644ms,303.16µs,565.2039757576911,2.732141393s
2024-02-07 08:58:38.762667122 +0000 UTC m=+372.207601383,100000,67,1.805114ms,7.87195ms,267.34µs,553.9815224053825,2.748484591s
2024-02-07 08:58:41.547483532 +0000 UTC m=+374.992417793,100000,68,1.85397ms,10.459589ms,270.18µs,539.3829348864992,2.7828159s
2024-02-07 08:58:44.223012597 +0000 UTC m=+377.667946857,100000,69,1.810137ms,12.078009ms,271.9µs,552.444338602574,2.673118935s
2024-02-07 08:58:46.945526129 +0000 UTC m=+380.390460390,100000,70,1.866398ms,7.267079ms,290.89µs,535.7912126408667,2.720343072s
2024-02-07 08:58:49.611238913 +0000 UTC m=+383.056173174,100000,71,1.851569ms,8.696409ms,326.18µs,540.08238980242,2.663744225s
2024-02-07 08:58:52.297409567 +0000 UTC m=+385.742343828,100000,72,1.894065ms,7.411479ms,343.68µs,527.964893124796,2.682898045s
2024-02-07 08:58:55.003967801 +0000 UTC m=+388.448902062,100000,73,1.936378ms,9.50084ms,306.26µs,516.4279145497784,2.704419314s
2024-02-07 08:58:57.685335545 +0000 UTC m=+391.130269796,100000,74,1.939494ms,7.198891ms,337.71µs,515.5981853900644,2.678002184s
2024-02-07 08:59:00.281150212 +0000 UTC m=+393.726084463,100000,75,1.90609ms,10.64785ms,242.68µs,524.6339667575202,2.593766287s
2024-02-07 08:59:02.859933959 +0000 UTC m=+396.304868220,100000,76,1.91887ms,7.92568ms,285.299µs,521.1399816446233,2.576607057s
2024-02-07 08:59:05.515433844 +0000 UTC m=+398.960368105,100000,77,1.997718ms,7.37774ms,351.88µs,500.5709909826115,2.652339016s
2024-02-07 08:59:08.031374384 +0000 UTC m=+401.476308635,100000,78,1.921675ms,9.35793ms,331.4µs,520.3791062338646,2.51398298s
2024-02-07 08:59:10.645397381 +0000 UTC m=+404.090331632,100000,79,2.019031ms,10.194959ms,270.68µs,495.2870037559339,2.610954507s
2024-02-07 08:59:13.1865776 +0000 UTC m=+406.631511851,100000,80,1.987733ms,9.250339ms,315.03µs,503.0855181281585,2.539252069s
2024-02-07 08:59:15.75659959 +0000 UTC m=+409.201533841,100000,81,2.032152ms,10.61039ms,325.771µs,492.0891086779549,2.56793359s
2024-02-07 08:59:18.296589451 +0000 UTC m=+411.741523702,100000,82,2.041897ms,10.12802ms,332.139µs,489.7405197832915,2.537983161s
2024-02-07 08:59:20.90794513 +0000 UTC m=+414.352879391,100000,83,2.117335ms,7.527121ms,293.351µs,472.2916692270631,2.608145809s
2024-02-07 08:59:23.457505701 +0000 UTC m=+416.902439952,100000,84,2.095944ms,8.60887ms,326.02µs,477.11176544822274,2.547127771s
2024-02-07 08:59:25.984830642 +0000 UTC m=+419.429764903,100000,85,2.097111ms,8.507669ms,334.74µs,476.8464363619322,2.525092161s
2024-02-07 08:59:28.571360572 +0000 UTC m=+422.016294833,100000,86,2.171524ms,10.02349ms,284.87µs,460.50600868937806,2.58417631s
2024-02-07 08:59:31.060770314 +0000 UTC m=+424.505704565,100000,87,2.118406ms,7.662539ms,341.35µs,472.0528733042766,2.486437812s
2024-02-07 08:59:33.576541296 +0000 UTC m=+427.021475557,100000,88,2.168834ms,8.3912ms,318.72µs,461.07720681054224,2.513778142s
2024-02-07 08:59:36.133875726 +0000 UTC m=+429.578809987,100000,89,2.224224ms,8.55325ms,324.84µs,449.59480975882315,2.55530075s
