Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-06 14:59:37.919971332 +0000 UTC m=+50.066356412,0,0,0,0,0,0,0
2024-02-06 15:00:21.361628908 +0000 UTC m=+93.508013979,100000,1,429.315µs,5.163067ms,241.293µs,2329.29082674233,43.437377011s
2024-02-06 15:00:48.347035367 +0000 UTC m=+120.493420437,100000,2,533.775µs,6.774026ms,228.97µs,1873.4484184854555,26.981731486s
2024-02-06 15:01:08.495598154 +0000 UTC m=+140.641983225,100000,3,598.375µs,6.807601ms,221.459µs,1671.1906931519047,20.145093806s
2024-02-06 15:01:24.872104089 +0000 UTC m=+157.018489162,100000,4,648.546µs,3.046285ms,250.712µs,1541.910600186042,16.372966645s
2024-02-06 15:01:38.999290433 +0000 UTC m=+171.145675503,100000,5,699.48µs,6.514073ms,248.19µs,1429.6322967549254,14.123613769s
2024-02-06 15:01:51.895042009 +0000 UTC m=+184.041427079,100000,6,766.342µs,5.329713ms,258.279µs,1304.8995177742722,12.890513155s
2024-02-06 15:02:03.621035433 +0000 UTC m=+195.767420504,100000,7,813.116µs,6.513378ms,258.383µs,1229.836131376552,11.722225775s
2024-02-06 15:02:14.59761095 +0000 UTC m=+206.743996021,100000,8,869.858µs,4.749125ms,293.777µs,1149.612724060109,10.972980598s
2024-02-06 15:02:24.780279834 +0000 UTC m=+216.926664910,100000,9,907.515µs,4.868844ms,270.602µs,1101.9098350196375,10.177619367s
2024-02-06 15:02:34.387175122 +0000 UTC m=+226.533560194,100000,10,951.358µs,6.30004ms,268.174µs,1051.1290150814382,9.60332271s
2024-02-06 15:02:43.678796632 +0000 UTC m=+235.825181702,100000,11,1.012042ms,7.230488ms,276.017µs,988.1012568499624,9.286284154s
2024-02-06 15:02:52.44706654 +0000 UTC m=+244.593451614,100000,12,1.041652ms,13.170138ms,276.072µs,960.0129559324159,8.764623085s
2024-02-06 15:03:00.938315249 +0000 UTC m=+253.084700330,100000,13,1.092819ms,7.178611ms,284.025µs,915.0641343588564,8.487714302s
2024-02-06 15:03:09.284852304 +0000 UTC m=+261.431237374,100000,14,1.156875ms,5.600507ms,311.635µs,864.3972102897275,8.342232616s
2024-02-06 15:03:17.329314876 +0000 UTC m=+269.475699946,100000,15,1.194369ms,5.936035ms,300.225µs,837.2620769458068,8.040979315s
2024-02-06 15:03:25.115049424 +0000 UTC m=+277.261434493,100000,16,1.23268ms,6.537356ms,306.449µs,811.2405285671827,7.781589725s
2024-02-06 15:03:32.793058842 +0000 UTC m=+284.939443912,100000,17,1.291326ms,8.105429ms,281.008µs,774.3972532188407,7.67436386s
2024-02-06 15:03:40.279797012 +0000 UTC m=+292.426182082,100000,18,1.333332ms,36.368316ms,300.096µs,750.0004619609095,7.483079471s
2024-02-06 15:03:47.674573537 +0000 UTC m=+299.820958611,100000,19,1.389697ms,6.18792ms,295.322µs,719.58085846845,7.391090524s
2024-02-06 15:03:54.904825474 +0000 UTC m=+307.051210544,100000,20,1.430142ms,6.734726ms,327.721µs,699.2312208652206,7.226827038s
