Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-03 11:49:04.510765117 +0000 UTC m=+78.100011973,0,0,0,0,0,0,0
2024-05-03 11:50:20.262094664 +0000 UTC m=+153.851341530,100000,1,747.714µs,11.334957ms,394.161µs,1337.4088001252537,1m15.748734338s
2024-05-03 11:50:58.442613842 +0000 UTC m=+192.031860708,100000,2,753.633µs,4.762911ms,361.62µs,1326.904783078213,38.178283337s
2024-05-03 11:51:26.422461942 +0000 UTC m=+220.011708818,100000,3,828.705µs,6.060341ms,360.3µs,1206.7015044355462,27.977339269s
2024-05-03 11:51:49.238668658 +0000 UTC m=+242.827915523,100000,4,901.444µs,4.703781ms,360.98µs,1109.3304698989957,22.813648426s
2024-05-03 11:52:09.10042802 +0000 UTC m=+262.689674876,100000,5,981.73µs,4.909541ms,368.261µs,1018.6093409944568,19.859657193s
2024-05-03 11:52:26.710148017 +0000 UTC m=+280.299394883,100000,6,1.044836ms,6.217301ms,348.81µs,957.0873165791503,17.606230437s
2024-05-03 11:52:42.986818451 +0000 UTC m=+296.576065318,100000,7,1.126132ms,6.526972ms,387.43µs,887.9953433457417,16.273259464s
2024-05-03 11:52:58.309889443 +0000 UTC m=+311.899136309,100000,8,1.211964ms,6.546421ms,389.51µs,825.106897403156,15.320960412s
2024-05-03 11:53:12.646967256 +0000 UTC m=+326.236214122,100000,9,1.275929ms,8.605431ms,354.68µs,783.74234599486,14.334873893s
2024-05-03 11:53:26.334816566 +0000 UTC m=+339.924063431,100000,10,1.354016ms,9.29872ms,413.23µs,738.5432582703392,13.685349029s
2024-05-03 11:53:39.566130294 +0000 UTC m=+353.155377161,100000,11,1.439558ms,9.75993ms,392.5µs,694.6574868216892,13.227845229s
2024-05-03 11:53:52.155056226 +0000 UTC m=+365.744303092,100000,12,1.494106ms,8.400409ms,398.57µs,669.2962692229439,12.586812992s
2024-05-03 11:54:04.393813465 +0000 UTC m=+377.983060331,100000,13,1.573022ms,9.866139ms,407.6µs,635.7187907645125,12.235231879s
2024-05-03 11:54:16.222083197 +0000 UTC m=+389.811330063,100000,14,1.637499ms,9.935238ms,444.131µs,610.6871558832526,11.826091362s
2024-05-03 11:54:27.690268588 +0000 UTC m=+401.279515444,100000,15,1.700282ms,9.203779ms,443.93µs,588.1374339784422,11.465935842s
2024-05-03 11:54:38.909462449 +0000 UTC m=+412.498709315,100000,16,1.774106ms,10.051589ms,422.57µs,563.6640553610722,11.217027971s
2024-05-03 11:54:49.961762043 +0000 UTC m=+423.551008909,100000,17,1.855852ms,12.03723ms,396.66µs,538.835872442431,11.049689454s
2024-05-03 11:55:00.799552187 +0000 UTC m=+434.388799043,100000,18,1.927273ms,10.189227ms,462.23µs,518.8677571337315,10.835634494s
2024-05-03 11:55:11.40334388 +0000 UTC m=+444.992590746,100000,19,1.991207ms,11.732367ms,461.66µs,502.2079166628045,10.601642534s
2024-05-03 11:55:21.858012072 +0000 UTC m=+455.447258938,100000,20,2.066442ms,13.644836ms,473.12µs,483.92344360480837,10.452472863s
2024-05-03 11:55:32.122127376 +0000 UTC m=+465.711374242,100000,21,2.129723ms,15.650405ms,456.929µs,469.54461090702415,10.261535255s
2024-05-03 11:55:42.270950668 +0000 UTC m=+475.860197524,100000,22,2.204308ms,13.226616ms,435.13µs,453.6569941335723,10.146248073s
2024-05-03 11:55:52.261688091 +0000 UTC m=+485.850934957,100000,23,2.268347ms,11.612637ms,473.47µs,440.84948640219767,9.987246864s
2024-05-03 11:56:02.188005653 +0000 UTC m=+495.777252509,100000,24,2.3513ms,13.586866ms,454.36µs,425.296534631492,9.924006982s
2024-05-03 11:56:12.018329898 +0000 UTC m=+505.607576765,100000,25,2.427182ms,13.735321ms,501.319µs,412.00039081716,9.828213265s
2024-05-03 11:56:21.69214734 +0000 UTC m=+515.281394206,100000,26,2.483753ms,12.49746ms,448.71µs,402.61644695267984,9.671684151s
2024-05-03 11:56:31.241989169 +0000 UTC m=+524.831236045,100000,27,2.544089ms,13.01874ms,429.42µs,393.06786225955653,9.547679989s
2024-05-03 11:56:40.806075207 +0000 UTC m=+534.395322074,100000,28,2.642793ms,14.20042ms,453.61µs,378.3874518621927,9.561986159s
2024-05-03 11:56:50.285739844 +0000 UTC m=+543.874986710,100000,29,2.712991ms,13.221091ms,509.599µs,368.5968173847244,9.477573397s
2024-05-03 11:56:59.71801361 +0000 UTC m=+553.307260516,100000,30,2.792744ms,15.616871ms,456.42µs,358.0706542516711,9.429934326s
2024-05-03 11:57:09.08115851 +0000 UTC m=+562.670405376,100000,31,2.864871ms,14.712526ms,535.48µs,349.05576255397193,9.360997111s
2024-05-03 11:57:18.28625083 +0000 UTC m=+571.875497695,100000,32,2.90761ms,14.136096ms,471.73µs,343.9249953527432,9.20288907s
2024-05-03 11:57:27.454274572 +0000 UTC m=+581.043521437,100000,33,2.987898ms,13.649996ms,491.94µs,334.68338897167837,9.165671122s
2024-05-03 11:57:36.530559777 +0000 UTC m=+590.119806643,100000,34,3.046928ms,15.687296ms,500.66µs,328.1993500836945,9.074041447s
2024-05-03 11:57:45.523871849 +0000 UTC m=+599.113118715,100000,35,3.108483ms,14.634096ms,535.83µs,321.7003099365293,8.991178893s
2024-05-03 11:57:54.529159491 +0000 UTC m=+608.118406357,100000,36,3.200569ms,15.909855ms,504.12µs,312.4443969410996,9.002761323s
2024-05-03 11:58:03.488027427 +0000 UTC m=+617.077274293,100000,37,3.273428ms,14.004586ms,537.96µs,305.49011961292103,8.956710637s
2024-05-03 11:58:12.474992226 +0000 UTC m=+626.064239092,100000,38,3.371887ms,18.698061ms,552.059µs,296.56983191667524,8.984828009s
2024-05-03 11:58:21.372327584 +0000 UTC m=+634.961574440,100000,39,3.427974ms,14.051581ms,486.75µs,291.71748003128306,8.895147078s
2024-05-03 11:58:30.315796594 +0000 UTC m=+643.905043459,100000,40,3.533505ms,17.075231ms,552.96µs,283.0050509993322,8.941214859s
2024-05-03 11:58:39.100122637 +0000 UTC m=+652.689369503,100000,41,3.555841ms,14.992721ms,504.4µs,281.22734387679543,8.782187414s
2024-05-03 11:58:47.947922164 +0000 UTC m=+661.537169029,100000,42,3.670575ms,15.92638ms,547.08µs,272.43682375331906,8.845697896s
2024-05-03 11:58:56.741712448 +0000 UTC m=+670.330959304,100000,43,3.735369ms,17.032771ms,538.5µs,267.71113068615756,8.791297265s
2024-05-03 11:59:05.48968611 +0000 UTC m=+679.078932976,100000,44,3.800999ms,17.05718ms,595.95µs,263.08872051838887,8.745668383s
2024-05-03 11:59:14.243716883 +0000 UTC m=+687.832963739,100000,45,3.889682ms,18.586261ms,564.92µs,257.09040223172985,8.751800133s
2024-05-03 11:59:23.01205108 +0000 UTC m=+696.601297946,100000,46,3.981915ms,19.552229ms,479.23µs,251.13544008626218,8.766222038s
2024-05-03 11:59:31.74333412 +0000 UTC m=+705.332580987,100000,47,4.054948ms,18.001998ms,524.63µs,246.61225973599056,8.729164461s
2024-05-03 11:59:40.413866535 +0000 UTC m=+714.003113401,100000,48,4.113965ms,15.578179ms,568.2µs,243.0744705096726,8.668491135s
2024-05-03 11:59:49.129069856 +0000 UTC m=+722.718316722,100000,49,4.218263ms,18.321269ms,524.83µs,237.064347657381,8.712701801s
2024-05-03 11:59:57.857314906 +0000 UTC m=+731.446561772,100000,50,4.309304ms,18.874568ms,496.94µs,232.05601775658116,8.725371181s
2024-05-03 12:00:06.460671246 +0000 UTC m=+740.049918112,100000,51,4.339097ms,18.394609ms,499.53µs,230.46265563625283,8.60125477s
2024-05-03 12:00:15.120612882 +0000 UTC m=+748.709859747,100000,52,4.449899ms,19.730588ms,550.31µs,224.7242013150941,8.657869036s
2024-05-03 12:00:23.775400241 +0000 UTC m=+757.364647106,100000,53,4.531852ms,21.817768ms,538.27µs,220.66031731273537,8.65261297s
2024-05-03 12:00:32.450276016 +0000 UTC m=+766.039522882,100000,54,4.624518ms,20.450628ms,492.8µs,216.23874713603075,8.672545706s
2024-05-03 12:00:41.050333981 +0000 UTC m=+774.639580837,100000,55,4.677729ms,19.143348ms,564.1µs,213.7789396228073,8.597987715s
2024-05-03 12:00:49.635642127 +0000 UTC m=+783.224888983,100000,56,4.753787ms,18.042107ms,638.379µs,210.3585813194098,8.583205807s
2024-05-03 12:00:58.25261162 +0000 UTC m=+791.841858476,100000,57,4.855175ms,26.495377ms,569.03µs,205.96577913740052,8.614671733s
2024-05-03 12:01:06.781089013 +0000 UTC m=+800.370335879,100000,58,4.889945ms,21.726667ms,570.07µs,204.50126940855077,8.526329474s
2024-05-03 12:01:15.352837151 +0000 UTC m=+808.942084017,100000,59,4.997997ms,23.617457ms,588.14µs,200.08013256007732,8.569542108s
2024-05-03 12:01:23.977778543 +0000 UTC m=+817.567025399,100000,60,5.108698ms,24.416367ms,511.35µs,195.74455689449877,8.622806433s
2024-05-03 12:01:32.585194577 +0000 UTC m=+826.174441443,100000,61,5.187269ms,25.518615ms,611.02µs,192.7796499353905,8.605221164s
2024-05-03 12:01:41.127040262 +0000 UTC m=+834.716287118,100000,62,5.235398ms,20.378806ms,509.68µs,191.0074194452513,8.539608766s
2024-05-03 12:01:49.618765067 +0000 UTC m=+843.208011933,100000,63,5.287698ms,20.242407ms,561.16µs,189.1182025792079,8.489495065s
2024-05-03 12:01:58.142186546 +0000 UTC m=+851.731433402,100000,64,5.387157ms,22.179956ms,595.21µs,185.6266643955844,8.521276939s
2024-05-03 12:02:06.614473234 +0000 UTC m=+860.203720100,100000,65,5.443034ms,21.686286ms,491.34µs,183.72105969959685,8.469982358s
2024-05-03 12:02:15.128056974 +0000 UTC m=+868.717303840,100000,66,5.548036ms,27.706385ms,573.469µs,180.24394573786117,8.511391901s
2024-05-03 12:02:23.627184018 +0000 UTC m=+877.216430884,100000,67,5.628212ms,25.652785ms,508.35µs,177.67631827224045,8.496621054s
2024-05-03 12:02:32.155073496 +0000 UTC m=+885.744320361,100000,68,5.727973ms,25.340445ms,576.49µs,174.5818276064076,8.525791828s
2024-05-03 12:02:40.679318274 +0000 UTC m=+894.268565140,100000,69,5.812285ms,26.262315ms,552.41µs,172.04936099440684,8.522104539s
