Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-07 12:45:23.510093577 +0000 UTC m=+4787.764814302,1000000,41,3.133907ms,24.617362ms,316.583µs,319.09042010415396,1m16.784086485s
2024-02-07 12:46:39.958181402 +0000 UTC m=+4864.212902117,1000000,42,3.194731ms,25.967264ms,318.524µs,313.01538679435185,1m16.412903178s
2024-02-07 12:47:56.184072129 +0000 UTC m=+4940.438792843,1000000,43,3.261401ms,32.981482ms,311.544µs,306.61664772175016,1m16.192172273s
2024-02-07 12:49:13.885116147 +0000 UTC m=+5018.139836867,1000000,44,3.402439ms,28.767348ms,311.755µs,293.9067681581709,1m17.667289428s
2024-02-07 12:50:31.607990685 +0000 UTC m=+5095.862711399,1000000,45,3.480582ms,26.098888ms,302.276µs,287.30823417108803,1m17.687743783s
2024-02-07 12:51:49.066449762 +0000 UTC m=+5173.321170716,1000000,46,3.546055ms,31.726696ms,304.356µs,282.00351847306996,1m17.424657562s
2024-02-07 12:53:05.841780583 +0000 UTC m=+5250.096501297,1000000,47,3.591196ms,29.350741ms,329.55µs,278.4586903134156,1m16.741340021s
2024-02-07 12:54:22.951634009 +0000 UTC m=+5327.206354731,1000000,48,3.683307ms,30.005534ms,311.842µs,271.4951431600507,1m17.074654865s
2024-02-07 12:55:39.309235981 +0000 UTC m=+5403.563956695,1000000,49,3.724082ms,28.217752ms,335.869µs,268.52252994277194,1m16.323759496s
2024-02-07 12:56:55.019914382 +0000 UTC m=+5479.274635101,1000000,50,3.767436ms,36.443015ms,326.274µs,265.4324609439174,1m15.677236365s
2024-02-07 12:58:11.286720027 +0000 UTC m=+5555.541440741,1000000,51,3.870824ms,41.409631ms,324.809µs,258.34291174278917,1m16.233604863s
2024-02-07 12:59:26.901921927 +0000 UTC m=+5631.156642641,1000000,52,3.913399ms,37.030417ms,323.042µs,255.53228959478295,1m15.580731301s
2024-02-07 13:00:43.391204924 +0000 UTC m=+5707.645925638,1000000,53,4.035002ms,31.694286ms,321.299µs,247.83132743748843,1m16.455809916s
2024-02-07 13:01:59.403028001 +0000 UTC m=+5783.657748701,1000000,54,4.085532ms,30.205031ms,275.911µs,244.7661559418943,1m15.97857934s
2024-02-07 13:03:14.523458644 +0000 UTC m=+5858.778179358,1000000,55,4.112208ms,35.62192ms,344.93µs,243.1783273418389,1m15.085692249s
2024-02-07 13:04:29.250785469 +0000 UTC m=+5933.505506184,1000000,56,4.16486ms,33.887917ms,365.075µs,240.1040600755449,1m14.694048726s
2024-02-07 13:05:42.947891446 +0000 UTC m=+6007.202612168,1000000,57,4.180355ms,31.319033ms,275.013µs,239.2140776675542,1m13.66256573s
2024-02-07 13:06:57.281609476 +0000 UTC m=+6081.536330193,1000000,58,4.291456ms,34.490124ms,293.905µs,233.0211048606703,1m14.299512885s
2024-02-07 13:08:12.339298401 +0000 UTC m=+6156.594019116,1000000,59,4.40817ms,31.197933ms,326.695µs,226.85146962483992,1m15.022400957s
2024-02-07 13:09:27.549346223 +0000 UTC m=+6231.804066937,1000000,60,4.492533ms,40.298736ms,349.399µs,222.59154968465506,1m15.176146188s
2024-02-07 13:10:42.076433986 +0000 UTC m=+6306.331154700,1000000,61,4.525463ms,34.902188ms,352.419µs,220.971850804303,1m14.4931038s
2024-02-07 13:11:56.200858459 +0000 UTC m=+6380.455579173,1000000,62,4.575143ms,38.132872ms,306.551µs,218.57238474955335,1m14.090177467s
2024-02-07 13:13:09.870936817 +0000 UTC m=+6454.125657531,1000000,63,4.62068ms,32.282517ms,311.681µs,216.41832516625533,1m13.635660629s
2024-02-07 13:14:23.891644845 +0000 UTC m=+6528.146365559,1000000,64,4.716637ms,39.863531ms,343.733µs,212.01544706280038,1m13.986855084s
2024-02-07 13:15:37.608827219 +0000 UTC m=+6601.863547933,1000000,65,4.770687ms,39.817077ms,348.325µs,209.61340958654992,1m13.683196561s
2024-02-07 13:16:50.456388297 +0000 UTC m=+6674.711109011,1000000,66,4.785852ms,38.845843ms,323.104µs,208.94920205418626,1m12.812947675s
2024-02-07 13:18:04.514975038 +0000 UTC m=+6748.769695755,1000000,67,4.939931ms,40.837591ms,347.687µs,202.43196011838864,1m14.025378498s
2024-02-07 13:19:18.405301382 +0000 UTC m=+6822.660022096,1000000,68,5.00202ms,40.004418ms,341.026µs,199.91922972052885,1m13.856809985s
2024-02-07 13:20:32.501240004 +0000 UTC m=+6896.755960719,1000000,69,5.090889ms,53.264444ms,363.583µs,196.42933527205736,1m14.062460836s
2024-02-07 13:21:46.248503822 +0000 UTC m=+6970.503224539,1000000,70,5.139563ms,35.838387ms,340.455µs,194.56906422533692,1m13.713139969s
2024-02-07 13:22:59.219832043 +0000 UTC m=+7043.474552771,1000000,71,5.158635ms,40.76409ms,381.289µs,193.8497010927399,1m12.937853383s
2024-02-07 13:24:12.568600393 +0000 UTC m=+7116.823321107,1000000,72,5.258271ms,52.503281ms,313.17µs,190.1765503200297,1m13.315099005s
2024-02-07 13:25:26.181439575 +0000 UTC m=+7190.436160288,1000000,73,5.350421ms,53.435842ms,346.465µs,186.90116863185028,1m13.57741435s
2024-02-07 13:26:39.878891221 +0000 UTC m=+7264.133611939,1000000,74,5.429482ms,44.362806ms,338.071µs,184.17961510065814,1m13.664333388s
2024-02-07 13:27:53.761186975 +0000 UTC m=+7338.015907689,1000000,75,5.515754ms,55.432438ms,401.763µs,181.2988708990645,1m13.847378877s
2024-02-07 13:29:06.777412546 +0000 UTC m=+7411.032133260,1000000,76,5.525736ms,50.865915ms,381.215µs,180.97134741491308,1m12.98119809s
2024-02-07 13:30:21.300329079 +0000 UTC m=+7485.555049793,1000000,77,5.71388ms,45.37417ms,341.647µs,175.01240606685806,1m14.487400157s
2024-02-07 13:31:35.745133777 +0000 UTC m=+7559.999854491,1000000,78,5.782549ms,52.349807ms,373.186µs,172.93411061025049,1m14.410644088s
2024-02-07 13:32:49.928917468 +0000 UTC m=+7634.183638182,1000000,79,5.835449ms,78.212809ms,374.581µs,171.36639311203422,1m14.148733491s
2024-02-07 13:34:02.771033572 +0000 UTC m=+7707.025754286,1000000,80,5.802782ms,42.765065ms,360.444µs,172.3311084406262,1m12.808549969s
2024-02-07 13:35:15.549558643 +0000 UTC m=+7779.804279362,1000000,81,5.870026ms,42.303711ms,347.216µs,170.3569879364614,1m12.743270957s
2024-02-07 13:36:28.439319359 +0000 UTC m=+7852.694040074,1000000,82,5.951997ms,69.182681ms,368.811µs,168.01081031381935,1m12.854787126s
2024-02-07 13:37:42.148749648 +0000 UTC m=+7926.403470366,1000000,83,6.092266ms,42.410946ms,374.383µs,164.1425153033473,1m13.675368351s
2024-02-07 13:38:57.829030547 +0000 UTC m=+8002.083751261,1000000,84,6.33197ms,50.461978ms,375.566µs,157.92872136187793,1m15.645082659s
2024-02-07 13:40:12.956021849 +0000 UTC m=+8077.210742566,1000000,85,6.360339ms,61.343964ms,324.715µs,157.2243178296005,1m15.092610909s
2024-02-07 13:41:26.537462113 +0000 UTC m=+8150.792182826,1000000,86,6.302103ms,41.934844ms,362.592µs,158.67718603672688,1m13.547345297s
2024-02-07 13:42:40.31930116 +0000 UTC m=+8224.574021878,1000000,87,6.392843ms,51.530986ms,362.191µs,156.42492536610771,1m13.747524182s
2024-02-07 13:43:53.522132712 +0000 UTC m=+8297.776853426,1000000,88,6.415407ms,61.80019ms,398.169µs,155.8747485862454,1m13.168976836s
2024-02-07 13:45:07.008462065 +0000 UTC m=+8371.263182779,1000000,89,6.51397ms,47.874812ms,380.712µs,153.51620237669053,1m13.452568327s
2024-02-07 13:46:20.290286262 +0000 UTC m=+8444.545006980,1000000,90,6.566684ms,46.107289ms,345.014µs,152.2838482537901,1m13.247371094s
2024-02-07 13:47:34.906730469 +0000 UTC m=+8519.161451183,1000000,91,6.76299ms,43.817009ms,384.984µs,147.86358463489634,1m14.582706308s
2024-02-07 13:48:51.825067945 +0000 UTC m=+8596.079788659,1000000,92,7.047974ms,67.284183ms,359.044µs,141.88473750844838,1m16.884448052s
2024-02-07 13:50:06.629175884 +0000 UTC m=+8670.883896601,1000000,93,6.928432ms,51.580135ms,343.436µs,144.33279194876687,1m14.769188652s
2024-02-07 13:51:20.410785325 +0000 UTC m=+8744.665506039,1000000,94,6.906715ms,60.208606ms,378.318µs,144.7866124225382,1m13.747472553s
2024-02-07 13:52:34.017346777 +0000 UTC m=+8818.272067491,1000000,95,6.963548ms,59.346417ms,380.588µs,143.60495061541005,1m13.572366008s
2024-02-07 13:53:48.65702739 +0000 UTC m=+8892.911748104,1000000,96,7.135237ms,66.009065ms,389.995µs,140.14951344355399,1m14.606031321s
2024-02-07 13:55:03.000035382 +0000 UTC m=+8967.254756121,1000000,97,7.182257ms,49.488945ms,342.131µs,139.23198399278593,1m14.309583883s
2024-02-07 13:56:17.403205086 +0000 UTC m=+9041.657925801,1000000,98,7.262684ms,57.456606ms,407.953µs,137.69012938361283,1m14.369334024s
2024-02-07 13:57:30.115488416 +0000 UTC m=+9114.370209134,1000000,99,7.168726ms,57.866221ms,359.59µs,139.49478255531918,1m12.678397925s
2024-02-07 13:58:43.423409223 +0000 UTC m=+9187.678129937,1000000,100,7.301747ms,61.621455ms,392.57µs,136.9535207882474,1m13.273910119s
