Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-01 11:15:26.592930357 +0000 UTC m=+24.408372710,0,0,0,0,0,0,0
2024-02-01 11:16:04.495005916 +0000 UTC m=+62.310448269,100000,1,373.39µs,17.302569ms,185.547µs,2678.1622528448374,37.897701902s
2024-02-01 11:16:28.32074378 +0000 UTC m=+86.136186136,100000,2,468.952µs,9.940732ms,168.368µs,2132.4111746570006,23.822001589s
2024-02-01 11:16:44.87460102 +0000 UTC m=+102.690043376,100000,3,488.626µs,3.401083ms,181.622µs,2046.5529567246251,16.549958386s
2024-02-01 11:16:57.698379597 +0000 UTC m=+115.513821953,100000,4,504.628µs,18.261635ms,174.343µs,1981.6558453297662,12.820054691s
2024-02-01 11:17:08.670677862 +0000 UTC m=+126.486120218,100000,5,539.82µs,4.327585ms,182.52µs,1852.4665437840433,10.968544848s
2024-02-01 11:17:18.510980032 +0000 UTC m=+136.326422386,100000,6,580.812µs,17.95928ms,171.498µs,1721.7262313277324,9.836616166s
2024-02-01 11:17:27.604792269 +0000 UTC m=+145.420234622,100000,7,626.349µs,4.234091ms,184.068µs,1596.553912893384,9.090184155s
2024-02-01 11:17:35.704961595 +0000 UTC m=+153.520403948,100000,8,637.68µs,4.742661ms,186.33µs,1568.183611183083,8.096369372s
2024-02-01 11:17:43.268617553 +0000 UTC m=+161.084059909,100000,9,669.629µs,3.755701ms,204.655µs,1493.3637763416136,7.559894761s
2024-02-01 11:17:50.406772951 +0000 UTC m=+168.222215305,100000,10,702.05µs,10.135861ms,197.257µs,1424.3990015897118,7.134350948s
2024-02-01 11:17:57.373540419 +0000 UTC m=+175.188982782,100000,11,753.416µs,17.906888ms,187.809µs,1327.2872855103783,6.962931725s
2024-02-01 11:18:03.830305066 +0000 UTC m=+181.645747422,100000,12,761.732µs,9.108465ms,195.37µs,1312.7971066051646,6.452962619s
2024-02-01 11:18:09.956591781 +0000 UTC m=+187.772034137,100000,13,783.345µs,14.90647ms,202.903µs,1276.576385112062,6.122563513s
2024-02-01 11:18:15.960984833 +0000 UTC m=+193.776427186,100000,14,825.44µs,5.22159ms,194.178µs,1211.473869605386,5.99878555s
2024-02-01 11:18:21.927604891 +0000 UTC m=+199.743047266,100000,15,878.524µs,6.756475ms,221.861µs,1138.272473576902,5.962804992s
2024-02-01 11:18:27.59135986 +0000 UTC m=+205.406802216,100000,16,888.363µs,4.824134ms,217.012µs,1125.6655458451073,5.659304446s
2024-02-01 11:18:32.985962402 +0000 UTC m=+210.801404741,100000,17,898.992µs,4.255521ms,228.189µs,1112.3561647911008,5.390860414s
2024-02-01 11:18:38.228954495 +0000 UTC m=+216.044396851,100000,18,924.161µs,5.010333ms,214.203µs,1082.0614941512965,5.238783931s
2024-02-01 11:18:43.390592163 +0000 UTC m=+221.206034518,100000,19,958.918µs,5.738526ms,210.406µs,1042.841415865714,5.157062268s
2024-02-01 11:18:48.398494197 +0000 UTC m=+226.213936551,100000,20,979.365µs,4.883157ms,218.649µs,1021.0692643127388,5.00409601s
2024-02-01 11:18:53.347947198 +0000 UTC m=+231.163389551,100000,21,1.01691ms,5.520551ms,205.511µs,983.3707873633041,4.945728425s
2024-02-01 11:18:58.218027995 +0000 UTC m=+236.033470348,100000,22,1.046486ms,5.649747ms,229.512µs,955.5782618671243,4.865872156s
2024-02-01 11:19:02.895296938 +0000 UTC m=+240.710739297,100000,23,1.050571ms,21.708978ms,203.42µs,951.8629988859785,4.673562835s
2024-02-01 11:19:07.507359326 +0000 UTC m=+245.322801682,100000,24,1.082816ms,5.896197ms,222.809µs,923.5175448912878,4.608240862s
2024-02-01 11:19:12.010111167 +0000 UTC m=+249.825553520,100000,25,1.099335ms,5.239749ms,239.04µs,909.640803925818,4.498881622s
2024-02-01 11:19:16.435709477 +0000 UTC m=+254.251151832,100000,26,1.122865ms,5.080874ms,229.936µs,890.578668667119,4.42184617s
2024-02-01 11:19:20.821520699 +0000 UTC m=+258.636963052,100000,27,1.155531ms,12.696083ms,244.833µs,865.4023321050271,4.382022045s
2024-02-01 11:19:25.11189021 +0000 UTC m=+262.927332566,100000,28,1.170145ms,7.101072ms,229.815µs,854.5944969973253,4.286688602s
2024-02-01 11:19:29.430850536 +0000 UTC m=+267.246292890,100000,29,1.221368ms,4.788958ms,253.306µs,818.7538294893812,4.315134748s
2024-02-01 11:19:33.624135985 +0000 UTC m=+271.439578338,100000,30,1.227176ms,6.400489ms,220.492µs,814.8786384487817,4.189383153s
2024-02-01 11:19:37.69764299 +0000 UTC m=+275.513085343,100000,31,1.230447ms,7.045553ms,231.271µs,812.7122976445654,4.069778261s
2024-02-01 11:19:41.751669846 +0000 UTC m=+279.567112203,100000,32,1.266239ms,8.800456ms,252.01µs,789.7402990516057,4.050222484s
2024-02-01 11:19:45.784505496 +0000 UTC m=+283.599947849,100000,33,1.297315ms,7.882253ms,232.764µs,770.8222484533308,4.029160847s
2024-02-01 11:19:49.79362797 +0000 UTC m=+287.609070324,100000,34,1.327531ms,7.073177ms,273.288µs,753.277839816784,4.005511785s
2024-02-01 11:19:53.669991479 +0000 UTC m=+291.485433839,100000,35,1.320977ms,5.566396ms,257.838µs,757.0152298525419,3.870964643s
2024-02-01 11:19:57.563149691 +0000 UTC m=+295.378592047,100000,36,1.364789ms,7.34796ms,251.121µs,732.7136271302907,3.889648948s
2024-02-01 11:20:01.485332539 +0000 UTC m=+299.300774895,100000,37,1.414722ms,18.707125ms,234.569µs,706.8524338551185,3.918036994s
2024-02-01 11:20:05.281712248 +0000 UTC m=+303.097154608,100000,38,1.407102ms,6.002032ms,223.82µs,710.6803161097959,3.792670561s
2024-02-01 11:20:09.040971633 +0000 UTC m=+306.856413986,100000,39,1.426722ms,6.345824ms,266.367µs,700.9073301699946,3.755691902s
2024-02-01 11:20:12.767378595 +0000 UTC m=+310.582820947,100000,40,1.449446ms,6.347301ms,250.289µs,689.9183368387908,3.722779135s
2024-02-01 11:20:16.442499873 +0000 UTC m=+314.257942226,100000,41,1.467967ms,9.789988ms,260.098µs,681.213859491586,3.671458981s
2024-02-01 11:20:20.138150872 +0000 UTC m=+317.953593226,100000,42,1.509626ms,19.149138ms,258.103µs,662.4155896119355,3.691676426s
2024-02-01 11:20:23.912025068 +0000 UTC m=+321.727467424,100000,43,1.575755ms,7.670087ms,244.111µs,634.6162457028585,3.770193427s
2024-02-01 11:20:27.599299978 +0000 UTC m=+325.414742334,100000,44,1.57703ms,7.696304ms,280.382µs,634.1030669260846,3.68361373s
2024-02-01 11:20:31.277343886 +0000 UTC m=+329.092786239,100000,45,1.608075ms,7.386197ms,263.168µs,621.8613962113224,3.674398011s
2024-02-01 11:20:34.897460759 +0000 UTC m=+332.712903112,100000,46,1.617294ms,9.460627ms,263.705µs,618.3167555136762,3.616367405s
2024-02-01 11:20:38.510921785 +0000 UTC m=+336.326364138,100000,47,1.64918ms,10.530859ms,281.596µs,606.3618442103872,3.609813276s
2024-02-01 11:20:42.13076464 +0000 UTC m=+339.946206996,100000,48,1.687631ms,6.646744ms,338.417µs,592.5462755063014,3.616197738s
2024-02-01 11:20:45.701717341 +0000 UTC m=+343.517159697,100000,49,1.702506ms,8.280188ms,268.302µs,587.3693381938815,3.567329691s
2024-02-01 11:20:49.211204144 +0000 UTC m=+347.026646500,100000,50,1.705115ms,8.403911ms,253.114µs,586.4705722169992,3.504142018s
2024-02-01 11:20:52.686080891 +0000 UTC m=+350.501523247,100000,51,1.721359ms,8.090704ms,283.178µs,580.9361067768677,3.47119351s
2024-02-01 11:20:56.212223769 +0000 UTC m=+354.027666125,100000,52,1.779863ms,8.752109ms,305.087µs,561.8409772523148,3.522417138s
2024-02-01 11:20:59.78316684 +0000 UTC m=+357.598609193,100000,53,1.837792ms,8.201495ms,308.969µs,544.1309427622972,3.56667594s
2024-02-01 11:21:03.231948886 +0000 UTC m=+361.047391242,100000,54,1.808764ms,9.974304ms,280.373µs,552.8634832952557,3.445074451s
2024-02-01 11:21:06.697805724 +0000 UTC m=+364.513248078,100000,55,1.849505ms,9.115503ms,289.115µs,540.6850995613024,3.460469464s
2024-02-01 11:21:10.092311236 +0000 UTC m=+367.907753594,100000,56,1.846586ms,6.959389ms,314.376µs,541.5396908774162,3.39065218s
2024-02-01 11:21:13.498074601 +0000 UTC m=+371.313516963,100000,57,1.878436ms,7.68511ms,258.012µs,532.3576402234102,3.40206749s
2024-02-01 11:21:16.875014769 +0000 UTC m=+374.690457123,100000,58,1.898586ms,6.667676ms,313.185µs,526.707671102833,3.373078843s
2024-02-01 11:21:20.178195576 +0000 UTC m=+377.993637930,100000,59,1.887749ms,8.64617ms,293.932µs,529.7312269760431,3.299349841s
2024-02-01 11:21:23.554214606 +0000 UTC m=+381.369656959,100000,60,1.966873ms,8.623365ms,287.652µs,508.42105685899304,3.372190469s
2024-02-01 11:21:26.896958496 +0000 UTC m=+384.712400871,100000,61,1.975814ms,8.907019ms,337.71µs,506.1203138988595,3.337590372s
2024-02-01 11:21:30.16472894 +0000 UTC m=+387.980171296,100000,62,1.967428ms,8.117371ms,313.672µs,508.2776687510951,3.264048263s
2024-02-01 11:21:33.425399508 +0000 UTC m=+391.240841861,100000,63,1.991744ms,8.568809ms,299.697µs,502.0724885978713,3.256743747s
2024-02-01 11:21:36.700577409 +0000 UTC m=+394.516019762,100000,64,2.032648ms,7.318846ms,299.347µs,491.9690188055095,3.271545512s
2024-02-01 11:21:39.969363636 +0000 UTC m=+397.784805990,100000,65,2.060135ms,7.93526ms,351.91µs,485.4049422482771,3.265121986s
2024-02-01 11:21:43.258732902 +0000 UTC m=+401.074175256,100000,66,2.104362ms,9.037625ms,346.967µs,475.20323867652957,3.285656593s
2024-02-01 11:21:46.506306875 +0000 UTC m=+404.321749228,100000,67,2.111244ms,10.103179ms,264.876µs,473.6541769914623,3.243843316s
2024-02-01 11:21:49.776749758 +0000 UTC m=+407.592192114,100000,68,2.15239ms,10.408845ms,311.214µs,464.5996944597668,3.266818416s
2024-02-01 11:21:52.916050412 +0000 UTC m=+410.731492765,100000,69,2.100038ms,9.164443ms,324.827µs,476.18163854950876,3.135608663s
2024-02-01 11:21:56.103858246 +0000 UTC m=+413.919300599,100000,70,2.170258ms,8.888153ms,253.239µs,460.77469375202446,3.183995985s
2024-02-01 11:21:59.282002425 +0000 UTC m=+417.097444778,100000,71,2.190904ms,8.323312ms,242.1µs,456.4325709873711,3.174567623s
2024-02-01 11:22:02.350057174 +0000 UTC m=+420.165499529,100000,72,2.14296ms,8.460781ms,316.351µs,466.6440826180608,3.06441918s
2024-02-01 11:22:05.449790429 +0000 UTC m=+423.265232785,100000,73,2.186897ms,9.369409ms,280.111µs,457.2687946484431,3.096027684s
2024-02-01 11:22:08.641415128 +0000 UTC m=+426.456857486,100000,74,2.294278ms,9.179557ms,269.574µs,435.8669170633125,3.188055718s
2024-02-01 11:22:11.798923672 +0000 UTC m=+429.614366028,100000,75,2.296238ms,9.101198ms,361.695µs,435.49487975029956,3.153702434s
2024-02-01 11:22:14.892173543 +0000 UTC m=+432.707615897,100000,76,2.275593ms,8.667347ms,350.354µs,439.4458335608806,3.087499583s
2024-02-01 11:22:17.984448084 +0000 UTC m=+435.799890440,100000,77,2.311407ms,10.002108ms,307.451µs,432.636734122908,3.08875941s
2024-02-01 11:22:21.15275215 +0000 UTC m=+438.968194510,100000,78,2.395873ms,10.770351ms,359.956µs,417.3842666974164,3.164401832s
2024-02-01 11:22:24.321336467 +0000 UTC m=+442.136778820,100000,79,2.413489ms,8.705524ms,306.389µs,414.33779787296544,3.164988517s
2024-02-01 11:22:27.448651617 +0000 UTC m=+445.264093971,100000,80,2.422015ms,9.228243ms,293.812µs,412.8791994275623,3.12361119s
2024-02-01 11:22:30.5096002 +0000 UTC m=+448.325042555,100000,81,2.401958ms,9.276242ms,386.523µs,416.32693593336586,3.057380726s
2024-02-01 11:22:33.567426198 +0000 UTC m=+451.382868552,100000,82,2.421835ms,10.427156ms,330.843µs,412.90990642490146,3.054016074s
2024-02-01 11:22:36.641916208 +0000 UTC m=+454.457358561,100000,83,2.483313ms,8.873309ms,299.257µs,402.6878384299449,3.070751582s
2024-02-01 11:22:39.648574901 +0000 UTC m=+457.464017257,100000,84,2.444846ms,9.779607ms,383.604µs,409.02357483669965,3.003062787s
2024-02-01 11:22:42.679329452 +0000 UTC m=+460.494771866,100000,85,2.500884ms,9.479058ms,419.954µs,399.85859331130746,3.027164419s
2024-02-01 11:22:45.668244059 +0000 UTC m=+463.483686412,100000,86,2.494325ms,10.343975ms,307.591µs,400.9099853034304,2.985266367s
2024-02-01 11:22:48.643876588 +0000 UTC m=+466.459318947,100000,87,2.508532ms,9.804061ms,303.463µs,398.6395176406713,2.972014541s
2024-02-01 11:22:51.661656002 +0000 UTC m=+469.477098354,100000,88,2.576825ms,11.196411ms,349.414µs,388.07442294760847,3.014113758s
2024-02-01 11:22:54.616372059 +0000 UTC m=+472.431814416,100000,89,2.551097ms,9.793251ms,335.319µs,391.98809613792173,2.949442491s
2024-02-01 11:22:57.598610744 +0000 UTC m=+475.414053100,100000,90,2.599812ms,10.239916ms,414.692µs,384.64318470303846,2.97859198s
2024-02-01 11:23:00.594080805 +0000 UTC m=+478.409523247,100000,91,2.638054ms,9.579106ms,316.553µs,379.0671791785308,2.991725393s
2024-02-01 11:23:03.581729503 +0000 UTC m=+481.397171856,100000,92,2.649496ms,10.579621ms,363.51µs,377.43024302340484,2.98403836s
2024-02-01 11:23:06.53826493 +0000 UTC m=+484.353707285,100000,93,2.66268ms,17.176006ms,333.567µs,375.5613419031859,2.952869322s
2024-02-01 11:23:09.554767742 +0000 UTC m=+487.370210095,100000,94,2.745127ms,11.515666ms,332.28µs,364.2817844938871,3.012683077s
2024-02-01 11:23:12.556812285 +0000 UTC m=+490.372254641,100000,95,2.763619ms,11.01775ms,416.14µs,361.8442573749666,2.998393383s
2024-02-01 11:23:15.508375275 +0000 UTC m=+493.323817628,100000,96,2.748557ms,10.952117ms,397.955µs,363.8272374123437,2.946387255s
2024-02-01 11:23:18.489231755 +0000 UTC m=+496.304674108,100000,97,2.782881ms,10.395338ms,250.084µs,359.3397395453344,2.977118943s
