Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-04-26 07:27:20.110658827 +0000 UTC m=+77.871109576,0,0,0,0,0,0,0
2024-04-26 07:28:18.484653267 +0000 UTC m=+136.245104006,100000,1,576.608µs,6.024279ms,351.92µs,1734.2789912651033,58.371789309s
2024-04-26 07:28:48.374802964 +0000 UTC m=+166.135253693,100000,2,590.1µs,4.518761ms,338.78µs,1694.6273924777277,29.888110796s
2024-04-26 07:29:11.460207103 +0000 UTC m=+189.220657832,100000,3,684.419µs,5.678911ms,331.92µs,1461.0923776915695,23.083359929s
2024-04-26 07:29:30.509437824 +0000 UTC m=+208.269888563,100000,4,753.5µs,6.458451ms,334.42µs,1327.1393268048405,19.047120311s
2024-04-26 07:29:47.356325199 +0000 UTC m=+225.116775938,100000,5,833.334µs,4.887ms,319.38µs,1199.9976024095904,16.844703885s
2024-04-26 07:30:02.658357762 +0000 UTC m=+240.418808501,100000,6,908.668µs,5.54754ms,331.76µs,1100.5110843721448,15.299815893s
2024-04-26 07:30:16.619155559 +0000 UTC m=+254.379606288,100000,7,967.162µs,5.999481ms,321.2µs,1033.951891324577,13.958308697s
2024-04-26 07:30:29.664711337 +0000 UTC m=+267.425162076,100000,8,1.033119ms,10.06192ms,350.2µs,967.9425549734652,13.043473148s
2024-04-26 07:30:42.07063523 +0000 UTC m=+279.831085969,100000,9,1.105588ms,7.18112ms,351.21µs,904.4960246774482,12.403771033s
2024-04-26 07:30:53.673941104 +0000 UTC m=+291.434391843,100000,10,1.149256ms,6.707701ms,360.71µs,870.1278985428869,11.601102464s
2024-04-26 07:31:05.001179922 +0000 UTC m=+302.761630651,100000,11,1.233525ms,8.96338ms,379.13µs,810.6846220285878,11.325076838s
2024-04-26 07:31:16.015801492 +0000 UTC m=+313.776252221,100000,12,1.309162ms,10.1356ms,368.889µs,763.8470237426665,11.01257884s
2024-04-26 07:31:26.474584727 +0000 UTC m=+324.235035456,100000,13,1.346592ms,8.52116ms,395.88µs,742.6148962336938,10.456794065s
2024-04-26 07:31:36.620153158 +0000 UTC m=+334.380603897,100000,14,1.40578ms,8.375489ms,395.25µs,711.3484238855507,10.143498091s
2024-04-26 07:31:46.465747705 +0000 UTC m=+344.226198444,100000,15,1.462023ms,8.73605ms,383.62µs,683.9834138513176,9.843585767s
2024-04-26 07:31:56.200084234 +0000 UTC m=+353.960534973,100000,16,1.541278ms,10.529809ms,357.22µs,648.8120644186528,9.732289659s
2024-04-26 07:32:05.59755346 +0000 UTC m=+363.358004189,100000,17,1.580463ms,10.48932ms,398.8µs,632.7256727552906,9.395471546s
2024-04-26 07:32:14.892875049 +0000 UTC m=+372.653325787,100000,18,1.655947ms,8.58005ms,397.26µs,603.8838296386197,9.293301059s
2024-04-26 07:32:24.125455023 +0000 UTC m=+381.885905752,100000,19,1.73455ms,10.961269ms,403.59µs,576.5181468267967,9.229261905s
2024-04-26 07:32:33.144421704 +0000 UTC m=+390.904872433,100000,20,1.784023ms,10.107979ms,427.01µs,560.5307953622192,9.016761602s
2024-04-26 07:32:42.061193509 +0000 UTC m=+399.821644247,100000,21,1.853269ms,9.703158ms,432.69µs,539.5869519151611,8.914724024s
2024-04-26 07:32:50.906786611 +0000 UTC m=+408.667237350,100000,22,1.924971ms,11.150868ms,408.42µs,519.4882483511166,8.843134683s
2024-04-26 07:32:59.591848444 +0000 UTC m=+417.352299173,100000,23,1.97617ms,10.711869ms,417.97µs,506.02918941142815,8.682789473s
2024-04-26 07:33:08.216766324 +0000 UTC m=+425.977217063,100000,24,2.048706ms,9.154998ms,402.03µs,488.1127508400271,8.622778331s
2024-04-26 07:33:16.751415585 +0000 UTC m=+434.511866324,100000,25,2.111118ms,11.298089ms,444.91µs,473.6824757619765,8.532632731s
2024-04-26 07:33:25.286201969 +0000 UTC m=+443.046652707,100000,26,2.1954ms,13.613149ms,415.93µs,455.4978360303823,8.532760214s
2024-04-26 07:33:33.653983951 +0000 UTC m=+451.414434680,100000,27,2.234773ms,12.616569ms,420.769µs,447.4726977050753,8.365812572s
