Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-05-03 12:14:28.530793536 +0000 UTC m=+9.922316989,0,0,0,0,0,0,0
2024-05-03 12:18:18.289435043 +0000 UTC m=+79.313954899,0,0,0,0,0,0,0
2024-05-03 12:19:32.974264897 +0000 UTC m=+153.998784753,100000,1,737.854µs,4.91403ms,410.61µs,1355.2812755205894,1m14.682317745s
2024-05-03 12:20:09.616678764 +0000 UTC m=+190.641198620,100000,2,723.517µs,5.017338ms,393.14µs,1382.1365585375117,36.640407118s
2024-05-03 12:20:38.175487799 +0000 UTC m=+219.200007645,100000,3,846.552µs,5.507538ms,370.71µs,1181.262168694489,28.556389745s
2024-05-03 12:21:01.62992848 +0000 UTC m=+242.654448336,100000,4,928.009µs,6.37737ms,393.85µs,1077.5749032519345,23.452345651s
2024-05-03 12:21:22.027208363 +0000 UTC m=+263.051728220,100000,5,1.009231ms,5.70677ms,396.87µs,990.8528793100943,20.395219713s
2024-05-03 12:21:40.280908681 +0000 UTC m=+281.305428537,100000,6,1.084039ms,7.909491ms,396.39µs,922.4754293709237,18.251429998s
2024-05-03 12:21:57.350146329 +0000 UTC m=+298.374666175,100000,7,1.183036ms,6.51374ms,403.61µs,845.28233221338,17.066963938s
2024-05-03 12:22:13.343654811 +0000 UTC m=+314.368174657,100000,8,1.266902ms,7.11938ms,418.27µs,789.326563481045,15.991532042s
2024-05-03 12:22:28.41590671 +0000 UTC m=+329.440426566,100000,9,1.3437ms,8.676951ms,419.4µs,744.2134687246134,15.070094359s
2024-05-03 12:22:42.990159026 +0000 UTC m=+344.014678881,100000,10,1.443583ms,10.479651ms,433.03µs,692.7203820659007,14.571193225s
2024-05-03 12:22:56.850834 +0000 UTC m=+357.875353856,100000,11,1.510135ms,8.266256ms,443.161µs,662.1924447225251,13.858128516s
2024-05-03 12:23:10.139740195 +0000 UTC m=+371.164260051,100000,12,1.579349ms,8.655385ms,433.29µs,633.171936401314,13.286730246s
2024-05-03 12:23:23.116951607 +0000 UTC m=+384.141471463,100000,13,1.671581ms,10.422775ms,486.14µs,598.2358840789259,12.975059993s
2024-05-03 12:23:35.784209536 +0000 UTC m=+396.808729382,100000,14,1.756475ms,8.830386ms,443.62µs,569.3218233033392,12.66498436s
2024-05-03 12:23:48.10584938 +0000 UTC m=+409.130369237,100000,15,1.829172ms,12.02214ms,469.2µs,546.6952530996207,12.319386504s
2024-05-03 12:24:00.20732988 +0000 UTC m=+421.231849735,100000,16,1.915713ms,18.356273ms,454.38µs,521.9986067577499,12.09916151s
2024-05-03 12:24:11.869593319 +0000 UTC m=+432.894113165,100000,17,1.962551ms,12.481324ms,461.98µs,509.5406985034789,11.659951481s
2024-05-03 12:24:23.340977821 +0000 UTC m=+444.365497677,100000,18,2.043355ms,12.342774ms,510.68µs,489.3909890998797,11.469338753s
2024-05-03 12:24:34.765423853 +0000 UTC m=+455.789943709,100000,19,2.148834ms,12.100255ms,539.539µs,465.36848389840225,11.422033923s
2024-05-03 12:24:46.035730789 +0000 UTC m=+467.060250645,100000,20,2.231374ms,10.844676ms,474.28µs,448.15432965109613,11.268246326s
2024-05-03 12:24:57.139150415 +0000 UTC m=+478.163670271,100000,21,2.309451ms,12.347389ms,499.79µs,433.00325563988986,11.101167036s
2024-05-03 12:25:08.176203933 +0000 UTC m=+489.200723779,100000,22,2.403561ms,11.23202ms,489.599µs,416.04933868197804,11.034801638s
2024-05-03 12:25:19.149111934 +0000 UTC m=+500.173631789,100000,23,2.498296ms,16.063979ms,514.9µs,400.27280594690404,10.970843871s
2024-05-03 12:25:29.847896643 +0000 UTC m=+510.872416499,100000,24,2.543198ms,12.901509ms,531.7µs,393.205708716305,10.69633183s
2024-05-03 12:25:40.450693085 +0000 UTC m=+521.475212941,100000,25,2.624453ms,14.08264ms,512.86µs,381.031734133611,10.600726063s
2024-05-03 12:25:51.103914136 +0000 UTC m=+532.128433992,100000,26,2.742906ms,14.419759ms,539.6µs,364.5768044710316,10.650730781s
2024-05-03 12:26:01.612954682 +0000 UTC m=+542.637474537,100000,27,2.809173ms,12.15507ms,529.5µs,355.9765438963168,10.506377536s
2024-05-03 12:26:12.104463649 +0000 UTC m=+553.128983506,100000,28,2.909718ms,12.860159ms,570.71µs,343.6758318066501,10.489169717s
2024-05-03 12:26:22.470092162 +0000 UTC m=+563.494612018,100000,29,2.977833ms,13.028ms,578.87µs,335.8146128099016,10.362982963s
2024-05-03 12:26:32.801245495 +0000 UTC m=+573.825765351,100000,30,3.069912ms,21.185719ms,427.21µs,325.7421357774139,10.328820863s
2024-05-03 12:26:43.122011288 +0000 UTC m=+584.146531134,100000,31,3.170063ms,16.696299ms,533.19µs,315.451065440358,10.318357954s
