Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-01 14:34:00.670625728 +0000 UTC m=+13.067198188,0,0,0,0,0,0,0
2024-02-01 14:34:49.401336241 +0000 UTC m=+61.797908704,100000,1,481.318µs,6.23105ms,227.209µs,2077.62603643771,48.724276302s
2024-02-01 14:35:18.233791836 +0000 UTC m=+90.630364292,100000,2,569.941µs,8.167071ms,202.706µs,1754.5663548342802,28.826955245s
2024-02-01 14:35:40.039408922 +0000 UTC m=+112.435981377,100000,3,646.58µs,5.295926ms,246.609µs,1546.5987988676661,21.801804012s
2024-02-01 14:35:58.1336931 +0000 UTC m=+130.530265555,100000,4,716.008µs,4.677001ms,249.804µs,1396.6306387542695,18.090459716s
2024-02-01 14:36:14.108562685 +0000 UTC m=+146.505135146,100000,5,790.443µs,7.669029ms,251.516µs,1265.1119128533962,15.96952323s
2024-02-01 14:36:28.483807488 +0000 UTC m=+160.880379944,100000,6,853.874µs,6.794168ms,284.778µs,1171.1322427934497,14.369809327s
2024-02-01 14:36:41.663807982 +0000 UTC m=+174.060380437,100000,7,913.524µs,7.364335ms,245.656µs,1094.6614416002417,13.176428957s
2024-02-01 14:36:53.987370825 +0000 UTC m=+186.383943280,100000,8,976.552µs,6.381268ms,262.993µs,1024.0109716303862,12.320031745s
2024-02-01 14:37:05.440467013 +0000 UTC m=+197.837039468,100000,9,1.020761ms,5.810918ms,260.1µs,979.6606649995497,11.449409252s
2024-02-01 14:37:16.530710619 +0000 UTC m=+208.927283086,100000,10,1.098334ms,6.366413ms,285.462µs,910.4692067179782,11.084841536s
2024-02-01 14:37:27.062362011 +0000 UTC m=+219.458934467,100000,11,1.147312ms,9.127219ms,299.622µs,871.6020758329406,10.527618055s
2024-02-01 14:37:37.08575691 +0000 UTC m=+229.482329371,100000,12,1.191615ms,7.161879ms,242.158µs,839.1966362870145,10.019639156s
2024-02-01 14:37:46.833229323 +0000 UTC m=+239.229801778,100000,13,1.25496ms,30.031388ms,296.841µs,796.8379175454893,9.743944368s
2024-02-01 14:37:56.22927704 +0000 UTC m=+248.625849495,100000,14,1.302719ms,8.965934ms,321.388µs,767.6247984733305,9.392438522s
2024-02-01 14:38:05.367835648 +0000 UTC m=+257.764408109,100000,15,1.356908ms,8.139025ms,309.241µs,736.9695412434056,9.135009917s
2024-02-01 14:38:14.326893973 +0000 UTC m=+266.723466432,100000,16,1.418655ms,10.786379ms,264.464µs,704.8927454526327,8.953815848s
2024-02-01 14:38:23.04690782 +0000 UTC m=+275.443480278,100000,17,1.467088ms,8.428523ms,318.172µs,681.6221668625889,8.715918823s
2024-02-01 14:38:31.741618121 +0000 UTC m=+284.138190576,100000,18,1.549554ms,9.985746ms,260.873µs,645.3468112305981,8.691160305s
2024-02-01 14:38:40.09098463 +0000 UTC m=+292.487557085,100000,19,1.570816ms,10.769172ms,310.114µs,636.6116327958202,8.345804335s
2024-02-01 14:38:48.441043388 +0000 UTC m=+300.837615843,100000,20,1.653239ms,12.299405ms,292.432µs,604.8728941897651,8.346544972s
2024-02-01 14:38:56.628061799 +0000 UTC m=+309.024634254,100000,21,1.701552ms,9.594033ms,314.623µs,587.6985585793836,8.181867112s
2024-02-01 14:39:04.671862964 +0000 UTC m=+317.068435419,100000,22,1.750653ms,14.213007ms,281.511µs,571.2154258001422,8.040312413s
2024-02-01 14:39:12.502251126 +0000 UTC m=+324.898823581,100000,23,1.782417ms,14.25393ms,271.029µs,561.0358181961641,7.82678028s
2024-02-01 14:39:20.455702657 +0000 UTC m=+332.852275112,100000,24,1.889545ms,15.017578ms,327.856µs,529.2278112732919,7.949617023s
2024-02-01 14:39:28.457976273 +0000 UTC m=+340.854548731,100000,25,1.979655ms,12.535162ms,329.063µs,505.1383021489346,7.997134803s
2024-02-01 14:39:36.434431325 +0000 UTC m=+348.831003781,100000,26,2.05176ms,15.752435ms,320.107µs,487.38640021129686,7.971021267s
2024-02-01 14:39:44.222266802 +0000 UTC m=+356.618839258,100000,27,2.079927ms,20.838515ms,317.615µs,480.78591015473086,7.784239982s
2024-02-01 14:39:51.857583854 +0000 UTC m=+364.254156309,100000,28,2.116065ms,25.837476ms,328.71µs,472.57527135670904,7.631825506s
2024-02-01 14:39:59.570749199 +0000 UTC m=+371.967321654,100000,29,2.215343ms,17.780037ms,303.239µs,451.3972787188945,7.708870897s
2024-02-01 14:40:07.216397999 +0000 UTC m=+379.612970454,100000,30,2.272458ms,15.831266ms,352.798µs,440.052107060039,7.642063237s
2024-02-01 14:40:14.747456332 +0000 UTC m=+387.144028787,100000,31,2.3117ms,22.075906ms,279.068µs,432.58200819806166,7.52749473s
2024-02-01 14:40:22.187582275 +0000 UTC m=+394.584154730,100000,32,2.356991ms,16.942757ms,386.375µs,424.2697345243198,7.436556607s
2024-02-01 14:40:29.687824594 +0000 UTC m=+402.084397052,100000,33,2.449301ms,20.604802ms,285.474µs,408.2796156694821,7.496412213s
2024-02-01 14:40:37.065906197 +0000 UTC m=+409.462478652,100000,34,2.482361ms,15.359335ms,331.82µs,402.8421790501896,7.37430241s
2024-02-01 14:40:44.437232214 +0000 UTC m=+416.833804669,100000,35,2.554631ms,18.778974ms,320.883µs,391.44594167048893,7.367619431s
2024-02-01 14:40:51.827726935 +0000 UTC m=+424.224299393,100000,36,2.633645ms,16.924693ms,346.29µs,379.7017837331548,7.386772305s
2024-02-01 14:40:59.20991931 +0000 UTC m=+431.606491769,100000,37,2.703118ms,20.294612ms,378.735µs,369.9431046528998,7.378009074s
2024-02-01 14:41:06.547793867 +0000 UTC m=+438.944366322,100000,38,2.759903ms,18.475325ms,299.147µs,362.33155105762086,7.333822234s
2024-02-01 14:41:13.953274754 +0000 UTC m=+446.349847209,100000,39,2.857212ms,19.10496ms,376.32µs,349.991494043498,7.401930733s
2024-02-01 14:41:21.241853222 +0000 UTC m=+453.638425680,100000,40,2.886055ms,20.659607ms,338.342µs,346.4936822490465,7.28301613s
2024-02-01 14:41:28.409530488 +0000 UTC m=+460.806102951,100000,41,2.910358ms,15.873041ms,363.094µs,343.60022526632804,7.164154268s
2024-02-01 14:41:35.572955216 +0000 UTC m=+467.969527671,100000,42,2.980663ms,22.79349ms,340.463µs,335.49582097650625,7.159759344s
2024-02-01 14:41:42.793887667 +0000 UTC m=+475.190460122,100000,43,3.073421ms,53.180864ms,330.608µs,325.3702287484683,7.217357425s
2024-02-01 14:41:49.849366991 +0000 UTC m=+482.245939446,100000,44,3.073384ms,24.649035ms,357.738µs,325.37421473941157,7.051625567s
2024-02-01 14:41:59.700378598 +0000 UTC m=+492.096951056,100000,45,4.403014ms,31.38559ms,374.013µs,227.1171313489311,9.847376592s
2024-02-01 14:42:14.958718782 +0000 UTC m=+507.355291237,100000,46,6.988913ms,41.384496ms,427.518µs,143.08374932272486,15.254467284s
2024-02-01 14:42:30.545628759 +0000 UTC m=+522.942201214,100000,47,7.297637ms,37.742646ms,434.512µs,137.0306425883995,15.583236605s
2024-02-01 14:42:38.142168061 +0000 UTC m=+530.538740517,100000,48,3.614233ms,24.79603ms,391.23µs,276.6838750088274,7.59279684s
2024-02-01 14:42:45.443304212 +0000 UTC m=+537.839876668,100000,49,3.543578ms,21.522142ms,382.846µs,282.20062103990233,7.297438027s
2024-02-01 14:42:52.790315616 +0000 UTC m=+545.186888072,100000,50,3.639004ms,20.935888ms,421.875µs,274.800446634319,7.342846408s
2024-02-01 14:43:00.010052044 +0000 UTC m=+552.406624501,100000,51,3.647187ms,21.69899ms,398.217µs,274.18390034125883,7.215675344s
2024-02-01 14:43:07.306986738 +0000 UTC m=+559.703559194,100000,52,3.760793ms,19.135019ms,409.224µs,265.9013627403296,7.29268527s
2024-02-01 14:43:14.599487827 +0000 UTC m=+566.996060334,100000,53,3.828566ms,26.499369ms,371.563µs,261.1943353446155,7.288645433s
2024-02-01 14:43:21.747290861 +0000 UTC m=+574.143863322,100000,54,3.823535ms,23.532654ms,396.062µs,261.5380421878014,7.14416887s
2024-02-01 14:43:29.064289992 +0000 UTC m=+581.460862447,100000,55,3.988489ms,23.109365ms,376.893µs,250.72150016285846,7.312491681s
2024-02-01 14:43:36.228393262 +0000 UTC m=+588.624965717,100000,56,3.975226ms,25.688402ms,345.936µs,251.55799426308704,7.160524634s
2024-02-01 14:43:43.313664551 +0000 UTC m=+595.710237006,100000,57,4.000854ms,29.311199ms,374.024µs,249.9466193666523,7.081270429s
2024-02-01 14:43:50.407496291 +0000 UTC m=+602.804068760,100000,58,4.07686ms,24.443365ms,402.386µs,245.28678613511173,7.090014629s
2024-02-01 14:43:57.491071882 +0000 UTC m=+609.887644337,100000,59,4.140857ms,25.362683ms,389.436µs,241.4958631723308,7.078247497s
2024-02-01 14:44:04.67834726 +0000 UTC m=+617.074919716,100000,60,4.275739ms,31.729663ms,362.573µs,233.87769264675654,7.183320009s
2024-02-01 14:44:11.946213964 +0000 UTC m=+624.342786423,100000,61,4.394902ms,86.673519ms,357.74µs,227.53631374034245,7.264207994s
