Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-04-29 07:38:14.869429584 +0000 UTC m=+80.215820391,0,0,0,0,0,0,0
2024-04-29 07:39:29.248902801 +0000 UTC m=+154.595293598,100000,1,734.506µs,10.692249ms,403.09µs,1361.4588022548876,1m14.376965567s
2024-04-29 07:40:07.928265488 +0000 UTC m=+193.274656296,100000,2,763.961µs,13.093779ms,372.82µs,1308.9656871959314,38.676855348s
2024-04-29 07:40:36.205398636 +0000 UTC m=+221.551789443,100000,3,838.102µs,5.215169ms,377.67µs,1193.1709756188666,28.274604488s
2024-04-29 07:40:59.25712543 +0000 UTC m=+244.603516237,100000,4,911.069µs,8.252059ms,372.861µs,1097.6112801453307,23.049177654s
2024-04-29 07:41:19.365010352 +0000 UTC m=+264.711401149,100000,5,993.529µs,6.05583ms,362.64µs,1006.5128496715034,20.105331972s
2024-04-29 07:41:37.23276895 +0000 UTC m=+282.579159757,100000,6,1.060402ms,5.815579ms,393.79µs,943.0380637701418,17.865396748s
2024-04-29 07:41:53.633994527 +0000 UTC m=+298.980385333,100000,7,1.135444ms,11.13305ms,377.329µs,880.7125384902644,16.398808977s
2024-04-29 07:42:08.859583809 +0000 UTC m=+314.205974606,100000,8,1.204453ms,7.69958ms,391.63µs,830.2520776485909,15.223234264s
2024-04-29 07:42:23.435651761 +0000 UTC m=+328.782042598,100000,9,1.297079ms,7.762249ms,412.38µs,770.9626502513838,14.573424101s
2024-04-29 07:42:37.291930855 +0000 UTC m=+342.638321652,100000,10,1.370425ms,8.537629ms,407.871µs,729.700244639253,13.853446244s
2024-04-29 07:42:50.547081795 +0000 UTC m=+355.893472602,100000,11,1.442193ms,8.78642ms,415.33µs,693.3879942830597,13.25277322s
2024-04-29 07:43:03.258168291 +0000 UTC m=+368.604559097,100000,12,1.509112ms,7.65049ms,435.59µs,662.6410353017588,12.708702236s
2024-04-29 07:43:15.616805367 +0000 UTC m=+380.963196174,100000,13,1.588551ms,9.346859ms,472.26µs,629.504461278659,12.356309456s
2024-04-29 07:43:27.607678804 +0000 UTC m=+392.954069601,100000,14,1.659208ms,9.007799ms,452.9µs,602.6969229304959,11.988418317s
2024-04-29 07:43:39.228153301 +0000 UTC m=+404.574544108,100000,15,1.722177ms,9.802939ms,446.81µs,580.660360174899,11.617686568s
2024-04-29 07:43:50.495116068 +0000 UTC m=+415.841506875,100000,16,1.781145ms,11.25635ms,438.749µs,561.4363408536564,11.264526287s
2024-04-29 07:44:01.600533679 +0000 UTC m=+426.946924486,100000,17,1.864555ms,13.14897ms,444.29µs,536.3208663341674,11.103053921s
2024-04-29 07:44:12.492958276 +0000 UTC m=+437.839349083,100000,18,1.936644ms,11.665949ms,504.44µs,516.3570283940708,10.889977028s
2024-04-29 07:44:23.269644184 +0000 UTC m=+448.616034991,100000,19,2.021218ms,11.363808ms,493.56µs,494.75114942868083,10.774351688s
2024-04-29 07:44:33.921593132 +0000 UTC m=+459.267983929,100000,20,2.103301ms,12.705609ms,473.19µs,475.44311632487813,10.649185668s
2024-04-29 07:44:44.389566105 +0000 UTC m=+469.735956902,100000,21,2.170718ms,14.232138ms,424.87µs,460.6768746623877,10.465565923s
2024-04-29 07:44:54.639222266 +0000 UTC m=+479.985613073,100000,22,2.226717ms,11.754929ms,493.27µs,449.0915491888267,10.247317181s
2024-04-29 07:45:04.758694028 +0000 UTC m=+490.105084835,100000,23,2.297451ms,13.387649ms,483.45µs,435.26488087218655,10.117067972s
2024-04-29 07:45:14.716075643 +0000 UTC m=+500.062466450,100000,24,2.361121ms,12.311869ms,443.49µs,423.52756868154864,9.954975275s
2024-04-29 07:45:24.556858978 +0000 UTC m=+509.903249785,100000,25,2.427659ms,23.821858ms,412.37µs,411.9193808177533,9.838318055s
2024-04-29 07:45:34.284689562 +0000 UTC m=+519.631080369,100000,26,2.497424ms,13.383358ms,501.57µs,400.41251995508765,9.725440735s
2024-04-29 07:45:43.877767978 +0000 UTC m=+529.224158775,100000,27,2.555338ms,16.324359ms,482.81µs,391.3375180009336,9.590689586s
2024-04-29 07:45:53.429960637 +0000 UTC m=+538.776351434,100000,28,2.63949ms,14.530279ms,498.78µs,378.8609953234847,9.549692009s
2024-04-29 07:46:02.838632258 +0000 UTC m=+548.185023064,100000,29,2.695077ms,12.757198ms,541.53µs,371.0467885711124,9.406366731s
2024-04-29 07:46:12.174352444 +0000 UTC m=+557.520743251,100000,30,2.76788ms,12.128318ms,459.71µs,361.2872442123089,9.333314227s
2024-04-29 07:46:21.516984311 +0000 UTC m=+566.863375118,100000,31,2.861614ms,19.903349ms,429.49µs,349.45309731716026,9.340274757s
2024-04-29 07:46:30.792996763 +0000 UTC m=+576.139387569,100000,32,2.931012ms,15.328689ms,453.04µs,341.1790842417067,9.273653992s
2024-04-29 07:46:40.067958784 +0000 UTC m=+585.414349591,100000,33,3.020205ms,16.453518ms,498.551µs,331.10326805941287,9.272195362s
2024-04-29 07:46:49.334690047 +0000 UTC m=+594.681080854,100000,34,3.110673ms,14.442299ms,545.649µs,321.47378917767145,9.264224052s
2024-04-29 07:46:58.576902431 +0000 UTC m=+603.923293238,100000,35,3.193169ms,13.843779ms,523.931µs,313.1685042305593,9.239846444s
2024-04-29 07:47:07.76822845 +0000 UTC m=+613.114619257,100000,36,3.268261ms,14.248089ms,478.371µs,305.97305843995383,9.188993049s
2024-04-29 07:47:16.95143082 +0000 UTC m=+622.297821617,100000,37,3.355246ms,19.772718ms,514.82µs,298.04073182223567,9.18084313s
2024-04-29 07:47:26.058802205 +0000 UTC m=+631.405193012,100000,38,3.415118ms,15.862798ms,583.66µs,292.8156070589068,9.104979086s
2024-04-29 07:47:35.128676416 +0000 UTC m=+640.475067223,100000,39,3.492233ms,18.822588ms,504.21µs,286.34966063485064,9.067055332s
2024-04-29 07:47:44.15871219 +0000 UTC m=+649.505102997,100000,40,3.56755ms,17.230909ms,586.07µs,280.30439739711807,9.027703264s
2024-04-29 07:47:53.200844193 +0000 UTC m=+658.547235000,100000,41,3.659332ms,14.530129ms,493.88µs,273.2738485332874,9.039677964s
2024-04-29 07:48:02.128720495 +0000 UTC m=+667.475111302,100000,42,3.701734ms,16.2801ms,487.93µs,270.1436196277978,8.925511261s
2024-04-29 07:48:11.004208271 +0000 UTC m=+676.350599088,100000,43,3.766824ms,16.567869ms,548.98µs,265.4756240402506,8.872683116s
2024-04-29 07:48:20.005207517 +0000 UTC m=+685.351598324,100000,44,3.912676ms,16.564128ms,464.17µs,255.57950168064693,8.998615366s
2024-04-29 07:48:29.000675823 +0000 UTC m=+694.347066640,100000,45,3.997436ms,21.265828ms,471.14µs,250.1603242138963,8.993129807s
2024-04-29 07:48:37.902692057 +0000 UTC m=+703.249082864,100000,46,4.043339ms,19.491918ms,595.089µs,247.32034044161415,8.899659053s
2024-04-29 07:48:46.756785055 +0000 UTC m=+712.103175861,100000,47,4.112542ms,16.447129ms,509.79µs,243.15860263356285,8.851729317s
2024-04-29 07:48:55.541830897 +0000 UTC m=+720.888221704,100000,48,4.16966ms,19.061829ms,534.54µs,239.8276979864359,8.782641193s
2024-04-29 07:49:04.356037178 +0000 UTC m=+729.702427985,100000,49,4.265426ms,19.220699ms,590.381µs,234.4431510908005,8.811823231s
2024-04-29 07:49:13.151153579 +0000 UTC m=+738.497544387,100000,50,4.343754ms,19.907188ms,519.04µs,230.21558053218737,8.791308253s
2024-04-29 07:49:21.9683131 +0000 UTC m=+747.314703897,100000,51,4.444585ms,18.427399ms,494.1µs,224.99285779122965,8.814787761s
2024-04-29 07:49:30.77450162 +0000 UTC m=+756.120892428,100000,52,4.523072ms,18.672649ms,619.731µs,221.08867012286598,8.803868802s
2024-04-29 07:49:39.642760537 +0000 UTC m=+764.989151344,100000,53,4.642402ms,21.118139ms,511.569µs,215.40572394704475,8.865846476s
2024-04-29 07:49:48.428610079 +0000 UTC m=+773.775000886,100000,54,4.691462ms,19.949068ms,566.659µs,213.15312871815644,8.783458893s
2024-04-29 07:49:57.197487713 +0000 UTC m=+782.543878520,100000,55,4.765039ms,26.302618ms,567.13µs,209.8618272950678,8.766422284s
2024-04-29 07:50:05.93165008 +0000 UTC m=+791.278040887,100000,56,4.832467ms,20.097039ms,604.24µs,206.93361224082656,8.731802437s
2024-04-29 07:50:14.60714483 +0000 UTC m=+799.953535637,100000,57,4.884055ms,21.104628ms,558.99µs,204.74786221708496,8.67317112s
2024-04-29 07:50:23.30321978 +0000 UTC m=+808.649610587,100000,58,4.984216ms,20.417789ms,585.99µs,200.63335670801956,8.69373844s
2024-04-29 07:50:32.014086588 +0000 UTC m=+817.360477405,100000,59,5.074922ms,20.694989ms,529.77µs,197.04733861706822,8.708451629s
2024-04-29 07:50:40.682578909 +0000 UTC m=+826.028969717,100000,60,5.137828ms,19.461488ms,546.78µs,194.63474533299967,8.666176692s
2024-04-29 07:50:49.406411647 +0000 UTC m=+834.752802454,100000,61,5.257114ms,23.428909ms,611.511µs,190.21842314097938,8.721435677s
2024-04-29 07:50:58.073277198 +0000 UTC m=+843.419667995,100000,62,5.31067ms,18.408609ms,562.09µs,188.3001448002305,8.664530412s
2024-04-29 07:51:06.73821703 +0000 UTC m=+852.084607837,100000,63,5.395869ms,23.779278ms,616.6µs,185.3269486565407,8.662585172s
2024-04-29 07:51:15.408398151 +0000 UTC m=+860.754788959,100000,64,5.485349ms,19.652868ms,523.83µs,182.3037885045521,8.667794842s
