Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-02-05 15:00:40.287363174 +0000 UTC m=+10.382714004,0,0,0,0,0,0,0
2024-02-05 15:01:27.279943568 +0000 UTC m=+57.375294394,100000,1,464.277µs,8.817032ms,225.557µs,2153.8823615961246,46.98891369s
2024-02-05 15:01:55.159451314 +0000 UTC m=+85.254802140,100000,2,551.46µs,4.793899ms,208.16µs,1813.36524331011,27.875730605s
2024-02-05 15:02:16.059427308 +0000 UTC m=+106.154778137,100000,3,620.541µs,6.471795ms,218.65µs,1611.4950847925638,20.895651462s
2024-02-05 15:02:33.252427526 +0000 UTC m=+123.347778353,100000,4,680.718µs,5.874004ms,231.582µs,1469.0365865925423,17.189437023s
2024-02-05 15:02:48.33234158 +0000 UTC m=+138.427692406,100000,5,746.774µs,7.34045ms,244.903µs,1339.0916408042904,15.076264061s
2024-02-05 15:03:02.103194445 +0000 UTC m=+152.198545271,100000,6,818.285µs,6.672753ms,237.528µs,1222.0666911414298,13.767043965s
2024-02-05 15:03:14.79564897 +0000 UTC m=+164.890999796,100000,7,879.746µs,6.613315ms,229.45µs,1136.6914227258453,12.688880512s
2024-02-05 15:03:26.516923376 +0000 UTC m=+176.612274203,100000,8,928.546µs,5.840285ms,230.081µs,1076.9520696889203,11.717694445s
2024-02-05 15:03:37.603119692 +0000 UTC m=+187.698470519,100000,9,988.183µs,5.591032ms,273.673µs,1011.9579580751987,11.082729939s
2024-02-05 15:03:48.140674724 +0000 UTC m=+198.236025550,100000,10,1.043815ms,8.755671ms,275.959µs,958.0238457146813,10.534064256s
2024-02-05 15:03:58.067755457 +0000 UTC m=+208.163106288,100000,11,1.081442ms,5.75764ms,250.658µs,924.6905417765821,9.923563204s
2024-02-05 15:04:07.864295339 +0000 UTC m=+217.959646165,100000,12,1.164545ms,8.291461ms,284.709µs,858.7037730609403,9.793061919s
2024-02-05 15:04:17.451305846 +0000 UTC m=+227.546656672,100000,13,1.23387ms,11.163415ms,289.808µs,810.4581476253197,9.583505729s
2024-02-05 15:04:26.715457299 +0000 UTC m=+236.810808125,100000,14,1.284095ms,10.185102ms,293.429µs,778.7579875448931,9.260564901s
2024-02-05 15:04:35.638731503 +0000 UTC m=+245.734082333,100000,15,1.325714ms,9.700042ms,291.107µs,754.310271590399,8.919368231s
2024-02-05 15:04:44.521178615 +0000 UTC m=+254.616529441,100000,16,1.407116ms,7.678233ms,311.687µs,710.6734186652126,8.878946556s
2024-02-05 15:04:53.114764198 +0000 UTC m=+263.210115025,100000,17,1.446003ms,9.813752ms,292.206µs,691.5610412808602,8.589810964s
2024-02-05 15:05:01.63437346 +0000 UTC m=+271.729724290,100000,18,1.517652ms,9.618394ms,269.225µs,658.9123589477991,8.515920487s
2024-02-05 15:05:10.040668731 +0000 UTC m=+280.136019557,100000,19,1.58064ms,9.160738ms,306.375µs,632.6550700532048,8.402597133s
2024-02-05 15:05:18.141953144 +0000 UTC m=+288.237303971,100000,20,1.603306ms,9.273904ms,298.844µs,623.7111204255294,8.09773187s
2024-02-05 15:05:26.176609981 +0000 UTC m=+296.271960807,100000,21,1.668974ms,12.35076ms,314.249µs,599.1704517869633,8.030931282s
2024-02-05 15:05:34.009366475 +0000 UTC m=+304.104717301,100000,22,1.704234ms,13.781869ms,286.969µs,586.7736659434047,7.829248945s
2024-02-05 15:05:42.054113774 +0000 UTC m=+312.149464604,100000,23,1.831086ms,62.09579ms,266.695µs,546.1238367710112,8.041038159s
2024-02-05 15:05:49.864412429 +0000 UTC m=+319.959763255,100000,24,1.855819ms,11.685364ms,314.702µs,538.8454730355966,7.80620606s
2024-02-05 15:05:57.567904214 +0000 UTC m=+327.663255040,100000,25,1.905994ms,10.890471ms,313.438µs,524.6604775540932,7.699927121s
2024-02-05 15:06:05.179362383 +0000 UTC m=+335.274713209,100000,26,1.959373ms,14.901332ms,325.279µs,510.3671393455775,7.607861568s
2024-02-05 15:06:12.82187329 +0000 UTC m=+342.917224116,100000,27,2.043802ms,13.382461ms,280.208µs,489.2840686181368,7.638877926s
2024-02-05 15:06:20.430610466 +0000 UTC m=+350.525961292,100000,28,2.110213ms,17.578127ms,320.794µs,473.88562161469366,7.605107085s
2024-02-05 15:06:27.93053392 +0000 UTC m=+358.025884746,100000,29,2.152357ms,21.133047ms,264.368µs,464.6068291350162,7.496336573s
2024-02-05 15:06:35.481115997 +0000 UTC m=+365.576466823,100000,30,2.244052ms,15.072201ms,320.531µs,445.62240577378793,7.546976347s
2024-02-05 15:06:42.885770243 +0000 UTC m=+372.981121072,100000,31,2.273541ms,14.767613ms,311.923µs,439.84233854242717,7.400840823s
2024-02-05 15:06:50.305897442 +0000 UTC m=+380.401248306,100000,32,2.352544ms,12.524931ms,290.605µs,425.07158465746335,7.416408562s
2024-02-05 15:06:57.6757452 +0000 UTC m=+387.771096030,100000,33,2.408249ms,18.394232ms,363.475µs,415.2393356167254,7.366027908s
2024-02-05 15:07:04.996495895 +0000 UTC m=+395.091846721,100000,34,2.464007ms,16.326677ms,358.698µs,405.84289478947983,7.317132597s
2024-02-05 15:07:12.202373823 +0000 UTC m=+402.297724649,100000,35,2.495804ms,14.100213ms,365.546µs,400.6724685301774,7.202293714s
2024-02-05 15:07:19.559697119 +0000 UTC m=+409.655047948,100000,36,2.622842ms,16.429103ms,314.006µs,381.265742759453,7.353760699s
2024-02-05 15:07:26.726198005 +0000 UTC m=+416.821548831,100000,37,2.62618ms,23.458816ms,326.366µs,380.78108385034125,7.162599813s
2024-02-05 15:07:33.891109383 +0000 UTC m=+423.986460210,100000,38,2.694513ms,17.81068ms,365.763µs,371.12457481709487,7.1597951s
2024-02-05 15:07:40.973797342 +0000 UTC m=+431.069148175,100000,39,2.735061ms,16.315142ms,338.816µs,365.6224481158661,7.079152796s
2024-02-05 15:07:48.091080646 +0000 UTC m=+438.186431472,100000,40,2.820527ms,16.835988ms,342.821µs,354.5436270787567,7.113090913s
2024-02-05 15:07:55.075135313 +0000 UTC m=+445.170486140,100000,41,2.836305ms,20.602378ms,310.726µs,352.5713200756656,6.980437974s
2024-02-05 15:08:02.272394858 +0000 UTC m=+452.367745683,100000,42,2.992337ms,16.590515ms,332.181µs,334.1868598707383,7.193341834s
2024-02-05 15:08:09.213967167 +0000 UTC m=+459.309318000,100000,43,2.953587ms,55.685455ms,367.931µs,338.57133749173397,6.937601458s
2024-02-05 15:08:16.087691492 +0000 UTC m=+466.183042329,100000,44,2.995427ms,15.791968ms,338.22µs,333.8421641636929,6.87020616s
2024-02-05 15:08:22.888381807 +0000 UTC m=+472.983732638,100000,45,3.027091ms,18.929887ms,334.974µs,330.35007224102037,6.79717079s
2024-02-05 15:08:31.684078593 +0000 UTC m=+481.779429424,100000,46,4.014914ms,27.629099ms,351.036µs,249.07129115631167,8.790807595s
2024-02-05 15:08:46.162451316 +0000 UTC m=+496.257802142,100000,47,6.774228ms,35.842815ms,424.791µs,147.61828521869288,14.47483026s
2024-02-05 15:09:00.984291939 +0000 UTC m=+511.079642766,100000,48,7.083895ms,41.836978ms,442.278µs,141.16526677751867,14.818162797s
2024-02-05 15:09:11.803788146 +0000 UTC m=+521.899138978,100000,49,5.271351ms,40.999928ms,294.836µs,189.704658311188,10.815342099s
